b0,ba1,ba2,bt,sigma,lp__
-0.08416539569652713,0.04803445138824385,-4.935886372220414e-4,0.8391494601854144,0.8076850205301476,-1192.73771728374
0.6550064607095903,0.023839775790608076,-2.889960842339316e-4,0.6581215132508849,0.7818390642686169,-1192.0206514061679
0.2160321214909605,0.049409801494027114,-5.641762394493099e-4,0.446956247588537,0.8192954921264228,-1194.8974719432372
0.08737507344342968,0.048796664114637525,-5.265260289627056e-4,0.694428790551755,0.8105404483018268,-1191.2345707194872
1.0792938545258135,0.01454571149349375,-2.519993003040934e-4,0.7415234012575607,0.8397245608625482,-1193.487958179353
0.7093087833380206,0.030493227121922147,-4.148523363512802e-4,0.9435708244967127,0.7861641430545075,-1194.6330864610602
0.20532872612338526,0.04247316414109509,-4.7216868279236656e-4,0.6575777262775544,0.7853653831555956,-1191.0828592220257
0.06761152572064491,0.047097209029540586,-4.945711397398142e-4,0.5737606476796702,0.8236179140415338,-1191.7862269574277
0.25188844328837334,0.0415124572713907,-4.5532947270658956e-4,0.7603087547510586,0.7492237937922562,-1194.9286908363865
0.584107073774586,0.03218535081314856,-3.9454043506250704e-4,0.7531317389912761,0.7898348239604667,-1190.47894473817
0.5617798855667474,0.029465047917252258,-3.602282555965753e-4,0.9307588844754048,0.8359586827651605,-1193.4477174132205
0.07894541833753953,0.04339563540733515,-4.448485856068112e-4,0.7166561228476672,0.8109216911512814,-1191.8889031467193
-0.095227981008566,0.050933176790339416,-5.380507784300321e-4,0.9569305943490177,0.7957646749737036,-1193.496327863421
0.06959552838092826,0.04540396350997361,-4.7580891878043187e-4,0.7514184309310519,0.81101692614449306,-1190.9435642773553
0.5807755282788142,0.030370424928224067,-3.684091736947295e-4,0.7214896595641525,0.7738129767693711,-1190.6519581857303
0.41387029471432746,0.03624073883024109,-4.1574587742574195e-4,0.6522352092215258,0.806995542434249,-1189.9321527552622
0.7196058103540948,0.026932904628817315,-3.449839963579242e-4,0.8137017124769127,0.7722215068138398,-1192.6831212212373
0.3754811206109368,0.0448756114852138,-5.257527728598256e-4,0.5056397701477312,0.7975503019702024,-1194.7068201550733
-0.32821292836651106,0.05682258124457423,-5.626921249853234e-4,0.8297402627707693,0.8117368608959782,-1192.8434421314707
0.36970529034611893,0.03840491250315306,-4.448102228250661e-4,0.8255476339040515,0.7740234398162863,-1191.2885519770757
0.25496589729854996,0.0395180477126855,-4.311086872781027e-4,1.0568963369850408,0.7991053666847195,-1195.7806629928327
1.4853980212674158,0.002619026732477221,-1.5620258990179224e-4,0.36412048006350584,0.8007491276869324,-1195.670908588505
-0.2028930071542354,0.054450769378550846,-5.512229671067355e-4,0.6306087617206699,0.7980424415377084,-1191.3762724199853
0.7925897043104283,0.027387289425997934,-3.715595821116952e-4,0.784321371916605,0.8073551781160184,-1191.744910135973
-0.038690353256739834,0.05276248341884807,-5.601558497434938e-4,0.6220125508492239,0.8083291540715792,-1191.0956444632423
0.2581954795130448,0.04164472101116878,-4.6101597319900457e-4,0.6450227317023783,0.7886263514896337,-1189.9840372022516
0.6063596668452522,0.029748430775058534,-3.592640153798267e-4,0.7074226974645438,0.7784679056929358,-1191.2248534923947
0.6955387200379328,0.02351202556734404,-3.0070335094073636e-4,0.9509885216646965,0.8019629594293473,-1192.246397165481
0.02028031258527311,0.04721980333314544,-4.790467144802751e-4,0.5656534694521747,0.8245339660850257,-1193.704106164541
0.5127356375832949,0.02956802814171387,-3.5141380002835776e-4,0.9387454652575808,0.8369985897891241,-1193.9539889593443
0.5735083295781103,0.02974771711532187,-3.611186421301603e-4,0.6593971894496274,0.8043243011901795,-1189.9831786596606
0.47949450245717973,0.035845760326825064,-4.28323864013756e-4,0.7020897048819142,0.8017851185992219,-1189.9660061330208
0.18113336323046497,0.04327483372686738,-4.7653105796645833e-4,0.40063142361422577,0.7926090475217739,-1195.060736414987
0.7378018746082851,0.0235961733685112,-3.028372349299113e-4,0.6265411892187329,0.7739469738681803,-1191.2977422941274
0.6875004465004538,0.0297691970414931,-3.7841511419125975e-4,0.5084261785951015,0.7889451873033356,-1190.848232873531
0.2384265148312759,0.041344541013612894,-4.61162553687887e-4,0.7038778642062313,0.8066250587409718,-1190.334173353576
0.056246724113873374,0.045661083739658805,-4.757378334210547e-4,0.531625725216223,0.8122454846782826,-1191.6256010744883
0.38015006780237426,0.040048927774883746,-0.00046633504470719353,0.51576405269401715,0.8295745471695521,-1192.4810618823642
0.46230241103692105,0.03660995332855445,-4.2729395259985347e-4,0.5444728243227582,0.7817254888269038,-1190.8754809833179
0.9186304142717899,0.01783967688493084,-2.696429807887878e-4,0.8637383844037281,0.7936173818553516,-1191.3859207456678
-0.028901707995415058,0.04812889389583497,-4.933929936947107e-4,0.8704300842801417,0.8117755059310864,-1192.7453550173323
-0.21637259991404123,0.055554694595136046,-5.63627599920342e-4,0.6743201890028149,0.8363688596125518,-1193.3347043712074
0.7884102556941015,0.024633476625805974,-3.2642277891253477e-4,0.718509609013017,0.7947660447869236,-1190.578382137307
1.1479937041179888,0.010864342557319877,-2.1522923921109732e-4,0.5262795424451016,0.7896951043294635,-1193.9556464542209
0.6668975985363941,0.030641097435347712,-3.979396273837946e-4,0.7179818535696683,0.778855789121142,-1191.1071960692411
0.16267450656658056,0.04685796957029096,-5.198116609364582e-4,0.5836288486899837,0.7546958946236901,-1193.920558696731
0.5954606014706132,0.03152491999213995,-3.8458139146540387e-4,0.7412006617653041,0.8042592316014863,-1190.7961045519837
0.5946706881891627,0.02633025321204958,-2.9456377979410393e-4,0.520186949111754,0.7791284965532422,-1196.319552460814
1.1779711236233619,0.014774982051809018,-2.642189211678872e-4,0.5360578583617994,0.7549732255179892,-1195.4943404430376
0.17239920366598338,0.04337854143822968,-4.750441024855249e-4,0.8517328053805808,0.8109662804857052,-1191.0015665108679
0.2188759822999615,0.04221680263793109,-4.642422770207073e-4,0.6310423254070533,0.7904687455212708,-1190.0088930858058
0.5418611898027955,0.03253204280207667,-3.8501517998888924e-4,0.6668916335814763,0.8204671212846255,-1191.3521157366647
0.32380537391735376,0.03762397830453207,-4.1603470605355587e-4,0.6556549768974633,0.7768914895734813,-1190.6558212890566
0.6951284775266029,0.028682298538106322,-3.9348187795860864e-4,0.9465309686799507,0.8093599087413651,-1195.6516553376762
0.9073683435117783,0.019009556126944754,-2.6508852763070136e-4,0.600618026114702,0.7856120973035104,-1191.879614107067
0.2895831192650796,0.04287989669108404,-4.99863923210927e-4,0.8437305487849235,0.7861707702410267,-1192.2828794704192
0.3566017377919366,0.034102751260160664,-3.7614269821424027e-4,0.7553351497091831,0.8116881723150724,-1191.15114723839
0.41239172955929565,0.035712242175951425,-4.0088053206003947e-4,0.5495765714370167,0.7925557120802418,-1190.8497178408536
0.711338740594537,0.025144965502839352,-3.284414189771832e-4,0.7336782964358932,0.7612788322980433,-1192.3868760790938
1.3364571187029937,0.009116532649521029,-2.239521074227064e-4,0.6073242151594562,0.8106490919095325,-1192.5203212950853
0.7657512535654641,0.030850709446892305,-4.133679745411912e-4,0.6634668789744186,0.7769475321113114,-1193.5611384165454
0.9101910503185544,0.017206474765399618,-2.530859797010751e-4,0.6943580774278547,0.7840171446404175,-1191.3673505892414
0.7395645776001312,0.027815660111143784,-3.7068335964142966e-4,0.7663552730084764,0.809742655250802,-1190.7290525278459
0.7163797522305495,0.025925033934323154,-3.4802033474769874e-4,0.763844583765054,0.8176005252830081,-1192.2070763834695
0.24318026208658786,0.04375227544494365,-4.948067079279718e-4,0.5811377628659421,0.786962214207853,-1191.0479060227576
0.15371332174480953,0.04597474487173658,-5.014000245538371e-4,0.5760010036147163,0.7938607087744922,-1190.36850906685
-0.2989240915060868,0.06064176020372217,-6.191197822019785e-4,0.706910389523958,0.7771000748559713,-1192.6568766209223
0.5543934694217949,0.029689019148654964,-3.603130670579607e-4,0.7672172223200434,0.7865806644478138,-1190.34190820984
0.35785654866556577,0.036783624746716606,-4.176935742531787e-4,0.6562882549042671,0.7965357655013163,-1189.9655785363047
0.49182918638618195,0.042170210773881195,-5.264725982689483e-4,0.5140750129132979,0.7632026359519454,-1198.8290804133612
0.6259167168684372,0.030675975305357848,-3.926765269978807e-4,0.7055376243558859,0.7823296544046262,-1191.015143864822
0.3817478402732704,0.03976543123426516,-4.4816583402818255e-4,0.4671172143717564,0.8242663794875739,-1193.3443755260528
0.8721687814473722,0.017725661427346787,-2.4576750402958693e-4,0.6009724795030981,0.7864411275598057,-1191.9894970077034
0.9856507616039039,0.01926948821448615,-2.8061061760601986e-4,0.5107741725631826,0.8115868863132427,-1193.2219480232009
1.109718667780668,0.013473285698626592,-2.2174399730873548e-4,0.3014465146309564,0.792096838789862,-1195.9649503428802
0.6715599584584243,0.029870367872410212,-3.809706524588741e-4,0.5918116618114869,0.7925034324374234,-1190.1505692231776
0.6354325347756625,0.025345842962646754,-3.1139232157341494e-4,0.7361661464200705,0.7909076894924508,-1190.8385358327234
-0.13175419582459624,0.05111679331368542,-5.077029017333746e-4,0.5680257191854203,0.7752073126097396,-1193.18315474885
0.6471254805298494,0.029065698052309137,-3.6019866357792454e-4,0.6508435147260209,0.8139060045822287,-1190.4792520047317
0.8741772672053579,0.022832565906111147,-3.148581116327733e-4,0.5384311961810406,0.8063797994289978,-1191.1876984918597
0.6429907288982525,0.028363406404945703,-3.6542331918902745e-4,0.7544965373564361,0.7978471132781142,-1190.9579671824536
0.7982043038388169,0.023783310799061787,-3.21700528254611e-4,0.6677411306995198,0.7861721641677056,-1190.0878424571524
0.46649009280510084,0.033809277847162617,-3.924218421989379e-4,0.5629214881565331,0.814447554018693,-1190.5937492185665
0.18216007861855524,0.043311106815130625,-4.611072647809508e-4,0.4006509902809502,0.7926186021672974,-1192.3319871019564
0.3473367888889865,0.03486772736084089,-3.858193120753996e-4,0.718170102551613,0.8022305501683307,-1190.5698459093321
1.2011582988172713,0.014221927743379307,-2.67272832681184e-4,0.557526430134328,0.8072777274572781,-1192.2262806476072
-0.32577027413354287,0.05686837285424754,-5.580989765383606e-4,0.44716072692608777,0.7976445268253571,-1194.8040876864013
0.8897510312102123,0.025462740235600207,-3.5648340882915396e-4,0.4355838707000315,0.7983969215053697,-1192.6827658070404
0.49647356235184725,0.02955404221919115,-3.429508212321337e-4,0.7131487807446742,0.8021093859363846,-1190.9210772631227
0.2637524415786763,0.03951611630010624,-4.5479956687284986e-4,1.0651730732859304,0.7993946318130893,-1194.8731426908523
-0.0863679317071807,0.049402264047701205,-5.098198552218857e-4,0.8990917958147333,0.7866206290402491,-1192.3058034692378
0.22683275480288245,0.039058428413386165,-4.303986858439676e-4,0.8188456168128325,0.7604472778462107,-1193.7799154911818
-0.08073815831821578,0.053892752808692,-5.422627835829237e-4,0.30174460701464406,0.7900976792504266,-1198.1743530633742
0.7008519833288376,0.024801871410207628,-3.209754015259962e-4,0.815392116375738,0.7817710943205808,-1190.8506894414725
0.13558453930097994,0.04590785506531451,-5.101763660906408e-4,0.6520336491858035,0.7782836842935902,-1192.6558442467797
1.0378087119424981,0.02021739246810668,-3.197885446149953e-4,0.5589333732096549,0.8107114715572034,-1192.1127944708123
0.11799106286019018,0.04547785123441894,-4.904382137641391e-4,0.5328283810926837,0.7740299902001786,-1191.9761982253808
0.5937069646533613,0.03370098287958733,-4.1400527922536793e-4,0.4191620741705081,0.8080015147725663,-1192.0110646501466
0.29156804634624434,0.03781490863623063,-4.197484864991243e-4,0.8165422096182701,0.7960110511234568,-1190.4015315824608
0.6368507103936906,0.029408175062675446,-3.609958443624217e-4,0.43453258788483234,0.7935480858733512,-1191.416151759562
0.7568309913355447,0.02344748635644497,-3.194361944970878e-4,0.8669638180727121,0.8002450862913111,-1191.4023811902598
0.8077272432779801,0.020084213509144782,-2.8054657719879934e-4,0.6455997629980371,0.8234780052891485,-1194.0903351412308
0.6584650419026541,0.02638953872780849,-3.29687392323683e-4,0.629163019470773,0.8038900091891092,-1190.3370110875742
0.3134173232367895,0.03716531994977964,-4.195606319202291e-4,0.8064861758385521,0.8196572106853671,-1191.4231466795516
1.5567648374589242,0.0024166840740616428,-1.807666852496496e-4,0.63364196484926,0.7767119428141975,-1195.0461185141305
0.8669383663839136,0.021764318810872242,-2.9993473441476405e-4,0.4299196800165245,0.8321089767775834,-1193.6376601904724
0.050938964960741136,0.04611982790845266,-4.7152121667579344e-4,0.4728988718166729,0.8128286048508515,-1192.7765858381983
0.3292594311829709,0.038114034683770046,-4.3719010040148287e-4,0.7783983671904132,0.8174820123821118,-1191.1197436190002
0.3496407701726733,0.03762537085139216,-4.2696095943088196e-4,0.6433628451590343,0.7985919170563547,-1189.8472990829857
0.8103246716495701,0.023087612693142953,-3.233593131152728e-4,0.7955972033276968,0.7609553871596352,-1192.991569986332
0.6655384636382258,0.027378711934776614,-3.565045835800236e-4,0.7434124769961432,0.8005206084023764,-1191.2018438848359
1.1442591763990777,0.010638646307769633,-2.0163052473432075e-4,0.8469136922721162,0.7850513035313205,-1193.2692103054658
1.1733225746577098,0.006864525420375856,-1.6083937103016525e-4,0.7446602783047387,0.7910076680641276,-1193.3477176492804
0.8146491473742113,0.02413521550694293,-3.315037797173953e-4,0.7800211208694642,0.8079351612038563,-1190.5405245102759
0.847857113233495,0.022183308099009272,-3.123704438696507e-4,0.8349842490562837,0.8173085749873502,-1191.297507853549
0.5205202272050535,0.03301152660288706,-3.978115056683655e-4,0.7451867960650397,0.790835369059639,-1189.7977796626778
0.26223752507251813,0.04276373262743614,-4.708529357812402e-4,0.40788313592607595,0.7908487429472475,-1191.9771764276118
-0.006261222455420668,0.052250270216714585,-5.508226046002417e-4,0.6875245166339019,0.8204268314363212,-1193.363104972921
0.14480014302060243,0.04454019853947061,-4.830520785562815e-4,0.8162349950255049,0.8356611615039192,-1192.7372851469195
0.3609124956781349,0.029888980936721765,-3.0312539796877513e-4,0.5206381289565433,0.7675087874383643,-1199.2849141803974
0.05514208566285565,0.05475132920534482,-5.979811477669618e-4,0.30310746983276043,0.8281836442146192,-1197.6440687629479
1.234789602796356,0.010753135853336773,-2.2936177493432372e-4,0.6815917011653557,0.7829125084251385,-1191.7802851680526
0.6607592842651439,0.025742954474513746,-3.3169034947518614e-4,0.8838564101536204,0.7833419466616348,-1191.7726043377247
1.2943598838197918,0.005514303409841856,-1.669873829580533e-4,0.6540275262136359,0.7753198047578048,-1193.466160997718
1.082007945069301,0.015502992115179876,-2.594315419334661e-4,0.422989986770028,0.8132727768743788,-1193.1910851315688
0.8002763985885907,0.02561488696907569,-3.3979948196000793e-4,0.5916403235926869,0.8439324994347036,-1193.9883335410104
0.946754935083142,0.016398829110179147,-2.567209324431631e-4,0.7938873963241639,0.7914180421438267,-1191.8368692703432
0.42726994622729547,0.0335860099791218,-3.9151618538966354e-4,0.6089605343789353,0.7954182801970747,-1191.7568161476347
0.41556849332517115,0.038011398455106586,-4.4083925412116026e-4,0.5580072899987802,0.7954670838034428,-1190.2071707946
0.5638773285809744,0.030854350998849422,-3.6966739332463313e-4,0.5652298526003157,0.7988946461213773,-1190.0974332983656
0.03415718329325045,0.04953635993043839,-5.400037287127204e-4,0.78267907821653,0.7878427030398105,-1191.6337787940636
1.3499851603750026,0.005811813166256137,-1.8146407642704774e-4,0.5807925975193878,0.7996263262090152,-1192.6113899275292
0.830790131055079,0.02128801780430988,-2.874828462541853e-4,0.6943079014385027,0.8021696977836487,-1190.629362239347
0.05999506634682668,0.04673276633197923,-4.898862950569121e-4,0.5876623026413081,0.7928960388128795,-1190.5965368082293
0.4916022192786193,0.03133104278948352,-3.6962473296352986e-4,0.8313903108901838,0.7995438085592,-1190.4298335418937
0.7049737688346998,0.02539885275822822,-3.287939221397055e-4,0.751468919556743,0.7873750811054947,-1190.1859379879359
0.9337736147853815,0.018052485180264134,-2.4931081677860535e-4,0.48738088541939006,0.7774752845553382,-1194.8922041967073
0.8941473767495149,0.018277049190903862,-2.4963283699361175e-4,0.523582099303804,0.8100749509838111,-1192.89324974022
0.19533196296596064,0.0443544324811119,-4.957142314888031e-4,0.7323806200975168,0.8095443632206307,-1190.6568691734813
0.7234029586878836,0.024903271116933464,-3.2092447901796656e-4,0.7731064906785233,0.8070666932313008,-1190.4166390120529
0.6314663242480385,0.02979366030367404,-3.766063630681638e-4,0.5751827194135912,0.7385422939612579,-1196.7735366169334
-0.27827533342861444,0.06224519299923115,-6.557937367350713e-4,0.5267903057809942,0.833740403116054,-1197.066130781767
1.0878175023735013,0.015180707650698832,-2.7180202763529783e-4,0.8216067910315167,0.803688206407139,-1192.3798259035827
-0.02906362245289848,0.04953472554163947,-5.280055522846875e-4,0.7408698135256192,0.7704538498348242,-1193.1916726758363
-0.619454684967395,0.06735002306962777,-6.333535159761082e-4,0.603228410901301,0.8259746236267448,-1196.716682062601
0.42746943178999985,0.036117752077551565,-4.3455263090909216e-4,0.788604241364579,0.7900540821324884,-1191.8325527394427
0.15826454608926982,0.046454998053841186,-5.036103634466824e-4,0.6557345986668983,0.7790328132147454,-1191.8810374492703
0.6388915186212251,0.03455163141084782,-4.432849211875773e-4,0.3821754175502348,0.8260759907790566,-1195.5494903511499
0.8270792681114939,0.02330443304396094,-3.2377080087134106e-4,0.5950034679043823,0.7957172749495435,-1190.6103357298925
0.8682906789946013,0.0238488274688154,-3.4170386517222656e-4,0.7530760364016963,0.816019535928538,-1191.2727948789634
0.12941970632185026,0.0440813159781704,-4.6932507899667426e-4,0.7576954145960648,0.8107250502499611,-1190.7822203985684
1.276681180205084,0.010424118531048208,-2.3118005744535234e-4,0.6318654073659605,0.829316050392942,-1193.2746940061081
0.47034763400073026,0.038124412843144814,-4.4801008519112064e-4,0.5309877709874647,0.7887962587733119,-1191.7866261285358
0.46555336700811906,0.03715926746323709,-4.60511432546124e-4,0.8825673981011573,0.8171758415025576,-1193.883831066823
