theta.1,theta.2,mu.1,mu.2,sigma.1,sigma.2,lp__
0.13410169684503362,0.8658983031549664,0.10175083858107895,0.7693889438457263,0.21267781283731224,0.12448762963779604,1097.4389765587277
0.13563552761246686,0.8643644723875331,0.09208166941208851,0.7663836005705118,0.2153215292077459,0.12248765322496889,1095.743443623033
0.14251666784634134,0.8574833321536587,0.10661552789223017,0.7673148494280049,0.22484680682065877,0.12517205309239476,1098.1700597309673
0.14584800058140776,0.8541519994185922,0.10321620296122766,0.7715770789216492,0.22493407211902072,0.12293550692945436,1098.397924816717
0.153374421947078,0.8466255780529219,0.10595472233055779,0.7710553244912607,0.21818134141542006,0.12596690125809787,1097.3500094897443
0.1401170026406695,0.8598829973593305,0.10097621770963137,0.7694316013511922,0.21514283659661457,0.123943025334757,1099.354950018704
0.14065844210285655,0.8593415578971435,0.10023213763457374,0.7709615209348556,0.21220325005275967,0.12472408003861991,1099.0736908787705
0.15057816543436142,0.8494218345656386,0.10691720228966567,0.767345825017399,0.21453200858682525,0.12519299981990942,1097.7226513960118
0.14492456559874947,0.8550754344012506,0.10478489854414469,0.7712443066379269,0.22831721574908384,0.12720765885006172,1096.502505352943
0.14453546558822955,0.8554645344117704,0.11337217456672771,0.767995058875466,0.2166724607823524,0.12483394386892001,1097.7941997840578
0.15620050297151786,0.8437994970284821,0.09549771560763175,0.7703405526577018,0.21964917108932613,0.12411658694516318,1097.2496874547076
0.1434166926826539,0.8565833073173461,0.09016965541020515,0.7672483724427773,0.20874354946765514,0.12664936946995853,1098.7294480318058
0.14390494457128938,0.8560950554287106,0.11057487884544494,0.7713868808607953,0.22415124114971757,0.12167856049370772,1096.5429122246471
0.1415136409690946,0.8584863590309054,0.1008427235921657,0.7712812856661001,0.22086519935969162,0.12350485327257897,1098.8450784122522
0.146056550089381,0.853943449910619,0.09241490092884036,0.7689155656952276,0.2111033112316172,0.12475438160459525,1099.8086748390276
0.15066930673666215,0.8493306932633379,0.10105846923752809,0.7711270350180506,0.21799044504070425,0.1263441301102696,1098.0551459270703
0.15014701358786434,0.8498529864121357,0.10933954790853972,0.7682297931036232,0.2170948255932528,0.12359084190436759,1098.0649274895654
0.1462780250039207,0.8537219749960793,0.09610314024585549,0.768257121891011,0.21882021391830217,0.12489057711112217,1099.8406136159217
0.14424549263411063,0.8557545073658894,0.10452866338036958,0.7712055556798546,0.22282978773522671,0.12613885031245817,1098.4829625092702
0.14161932200035052,0.8583806779996495,0.10463563494844609,0.7692265697489731,0.22029109779226838,0.1232747593586055,1098.9225965859662
0.14322841843412348,0.8567715815658765,0.10305800506410931,0.7699633869877544,0.21795714561698676,0.12608734478542755,1099.2119959552404
0.15028786048076936,0.8497121395192306,0.10236623257930993,0.7681426518360677,0.2235278051828374,0.12437882939679998,1098.8644798366427
0.1356811455760509,0.8643188544239491,0.08959245634392633,0.7676833812092523,0.21477791648055852,0.12542277263608417,1098.5012668973893
0.14343430176564126,0.8565656982343588,0.09529810191025921,0.7698559985603107,0.20979623322692054,0.12667470206721418,1098.8902975418525
0.14773500287946822,0.8522649971205318,0.09220715852055587,0.767747363555559,0.2036119610287769,0.12270687765447491,1096.2803392560468
0.14218316555920302,0.857816834440797,0.11160220262974715,0.7682553623135429,0.21658428808458552,0.12305958294869661,1097.4491279972103
0.14153277015088814,0.8584672298491118,0.09660889516633617,0.7687735191042876,0.22003183830966996,0.12334712608609132,1099.2035693205817
0.15307427796719456,0.8469257220328055,0.10276297765943182,0.7695409538235634,0.22261367000122004,0.12359044459985034,1098.4330062816114
0.1438582076454748,0.8561417923545251,0.10161363916374401,0.7704041372011682,0.22003719052289009,0.12855304697940878,1095.7552941833665
0.14407489818241648,0.8559251018175835,0.1099782374256483,0.7684525458939855,0.21931550359042445,0.1247486926328996,1098.8229427180133
0.14327463081737818,0.8567253691826218,0.08990884579272129,0.7691652449349322,0.2147320956273636,0.1255066089551583,1099.9453114761047
0.15326732753238967,0.8467326724676103,0.10262316462771258,0.772069535171887,0.22544504478430794,0.12308879176572973,1097.3288826453575
0.142917379156049,0.857082620843951,0.11417291372854985,0.7702018158231944,0.23082992581476167,0.12575499326919876,1096.9276881694902
0.14969442627209056,0.8503055737279095,0.09789592902240445,0.7676792557048694,0.2317452288877573,0.12678788790447457,1095.8114955331334
0.13676726341836373,0.8632327365816362,0.10677902964965201,0.7657325642882659,0.21958757875290166,0.12648743046241334,1095.3473339975212
0.14030111164352807,0.8596988883564719,0.10858176437370491,0.7716619098439185,0.22872797885989432,0.12648900076656475,1096.170723972739
0.14977164327525905,0.850228356724741,0.08893387842390262,0.7684965963491892,0.21634914015167037,0.1232757667696035,1098.358515024745
0.148012894763186,0.851987105236814,0.08383095493734795,0.7702842709798826,0.21973751175411763,0.12394685286604261,1098.149650407849
0.14484526358203867,0.8551547364179614,0.08836692976509045,0.772585200633434,0.22401843875778193,0.1254172869212423,1097.212667011463
0.1482938851785899,0.8517061148214101,0.11328083601625248,0.7730038889447094,0.22052610140533813,0.12549319237169032,1096.6732857309646
0.14193041670919088,0.8580695832908092,0.09868945014606063,0.7670533319148893,0.21813112106532279,0.12484995440504158,1099.2149957190911
0.1497108760714269,0.850289123928573,0.08480451065405882,0.7685203905244428,0.21287184819809896,0.12349706069269703,1097.984022396661
0.14914667453231167,0.8508533254676883,0.11308602920101625,0.7705876525037963,0.22835134283253458,0.12507438239354043,1098.0827649326027
0.14760224326531693,0.8523977567346831,0.10334105948323696,0.7685641725885706,0.21509774107138627,0.12399931006000078,1099.2945503342544
0.14356954257412505,0.856430457425875,0.1007102012933463,0.7758978872524382,0.23628571989994546,0.12439186924648944,1091.5622479612764
0.14205895593675513,0.8579410440632449,0.09851971615106578,0.7679520723047805,0.21788076117566768,0.1278997190485143,1097.2753490429532
0.1484029811103189,0.8515970188896811,0.09250549794433613,0.7683166693600789,0.21587204138032348,0.12702145667352804,1098.3090255117615
0.1467777680458479,0.853222231954152,0.09355867960124596,0.7692655141275911,0.20520493604950527,0.12558435516924077,1098.573257770903
0.13584043014707312,0.8641595698529269,0.09338012958820244,0.769855044481359,0.22151092874268655,0.12691205084623894,1097.0066407638496
0.1462071805455551,0.8537928194544449,0.09751665265219775,0.7691925571110386,0.21214190901672592,0.12429818160332612,1099.7468716299882
0.14728922024756325,0.8527107797524367,0.11079729498197755,0.771356481824711,0.2211238534832325,0.12552517243740188,1098.2614001321606
0.1395783959221669,0.8604216040778331,0.09474216516719232,0.7722150818132756,0.2250014947892182,0.12468897730489198,1097.5415325774745
0.14687995442344165,0.8531200455765584,0.08615915307661168,0.7696284069637814,0.20409483938413486,0.12376749630668073,1097.7089250905842
0.13942341628511276,0.8605765837148872,0.10451117474930793,0.7712607805215234,0.22277055933590859,0.12489996483643301,1098.3530838288486
0.14324942344785288,0.8567505765521471,0.09034215482093871,0.7707529112943254,0.20553807415982883,0.12520629679273415,1098.676806870716
0.14847856362898748,0.8515214363710125,0.09047764055101905,0.7679897744410665,0.20861967823832808,0.1256736928247325,1098.7788702161565
0.14433596231116588,0.8556640376888341,0.09349683591068603,0.7704673654515527,0.21077295542467298,0.12567642545504362,1099.490937378901
0.14892957932532366,0.8510704206746763,0.09524297197921758,0.7655002005902269,0.2130031900645698,0.12484958591066873,1097.5057617798107
0.14527875825441766,0.8547212417455823,0.09384713787281915,0.7679292260847986,0.20891413644611528,0.12451911692811875,1099.3771538847095
0.14069643421917546,0.8593035657808246,0.09393076118517454,0.7694128250438713,0.22079740299512812,0.12283318948911401,1098.487452287746
0.14270429218131475,0.8572957078186852,0.0849398481059091,0.7703852609961854,0.2199181486967685,0.12552537744203807,1098.7267168187334
0.1445253695766453,0.8554746304233547,0.0906393093653719,0.7650660001835246,0.2192550076113829,0.12565845630498698,1097.2374864214426
0.1455153471803486,0.8544846528196515,0.10529425659702055,0.7713028677355318,0.23571947656250683,0.12542233845263118,1096.6701530719333
0.14355453295635368,0.8564454670436463,0.1122939554457915,0.7685317668304659,0.22607512604892946,0.1214239521550799,1095.6871230076367
0.14435839601279057,0.8556416039872095,0.10145075234380069,0.7693147680408567,0.21727400145699885,0.12373921545635785,1099.7318546027213
0.1494129298215604,0.8505870701784396,0.09632198337386597,0.7710245613821993,0.2108137040116523,0.12344832158258569,1098.2387053498644
0.1427158244188876,0.8572841755811124,0.09602210497515831,0.7678957468216374,0.22276007195083855,0.1251844537433938,1099.2553308727663
0.13734700983190604,0.8626529901680939,0.09076627730706033,0.7702276213064199,0.22570708095477826,0.12557842617673437,1097.3533103217571
0.1431482107561148,0.8568517892438852,0.09108212826737334,0.7709557751495069,0.2127476544234504,0.12425481972384125,1099.435247441139
0.1376050415890747,0.8623949584109253,0.11383239330484239,0.7668949712940795,0.21052112966174436,0.12552394911595896,1094.7755580294101
0.14401301019609133,0.8559869898039086,0.08965381432866738,0.7680544603182994,0.20445507354683176,0.12432140077788854,1098.6370330237621
0.13673237934887975,0.8632676206511203,0.0889301713816056,0.7705285143513917,0.2088393667783958,0.12736218556493825,1097.2534390957012
0.15267062395690806,0.847329376043092,0.11163541551006172,0.7689354324109438,0.22115230237970104,0.12360047519642624,1097.7900435823885
0.13791228257111027,0.8620877174288897,0.08479026046202703,0.7719117615181785,0.21737050954516607,0.12618532419579942,1097.1149579182077
0.1468386214050478,0.8531613785949522,0.09930652285699863,0.765670744847775,0.215609305086922,0.12564035604440218,1097.8365946419563
0.14882893330452135,0.8511710666954786,0.0809851163747839,0.7688793070504193,0.20644570280825947,0.1251095912189043,1097.767404974436
0.1417302464749669,0.8582697535250331,0.10466991239217649,0.7718415795036534,0.2117292713910617,0.12463121746855693,1098.0785259431125
0.14084390485966272,0.8591560951403373,0.09677764406091889,0.7698181655184221,0.21195006922502463,0.12537199629864473,1099.6734847095834
0.14872799487965452,0.8512720051203455,0.11125300467692577,0.7681390263028113,0.22125418143975942,0.12524387741824697,1098.2357956147698
0.13571400303317627,0.8642859969668237,0.08369617315097391,0.7666457219489863,0.20796468449834832,0.1228365977189458,1095.9422514331154
0.15047740870656084,0.8495225912934392,0.09788574779290694,0.7694970588097975,0.22242700402593354,0.12223015887675817,1097.7622294689618
0.14519846425058827,0.8548015357494118,0.09547028848898231,0.7711220982909055,0.2232671792270981,0.1250755195960637,1099.1887338451895
0.14191665546634652,0.8580833445336535,0.08141121702121547,0.7650551878793326,0.20290533864924862,0.12506075814597573,1096.4434467775043
0.14451497484778345,0.8554850251522166,0.1025814214364634,0.7707704440892508,0.20763504344603445,0.12599070718963742,1097.8701102511473
0.13395836367454286,0.8660416363254572,0.09021541104994378,0.7671416723635656,0.2153994348556006,0.12590126462181225,1097.4918905492311
0.14181384581298428,0.8581861541870157,0.09728206142599356,0.7707586132818095,0.22673434700544778,0.12442184093195605,1098.6458744822355
0.14275045661071067,0.8572495433892893,0.09969045084673017,0.768950887751201,0.20730430980696787,0.12531840749978104,1098.9278288086182
0.13566831587312328,0.8643316841268767,0.08177508788518442,0.7713455834261489,0.2151726142850929,0.1267382694570197,1096.3870049314146
0.1472678993404565,0.8527321006595435,0.08937238343577986,0.7720584083694069,0.2201266056075165,0.12435852614847824,1098.2914652792822
0.14986457669928502,0.850135423300715,0.1023021357628125,0.7720633757360469,0.2189541252458871,0.12519377235852552,1098.438759909392
0.1445820767390462,0.8554179232609538,0.0958616281195351,0.7690562738765404,0.22119448678084658,0.12629938780794578,1099.222393532017
0.14685564312505497,0.853144356874945,0.07865918334151374,0.7696665028455815,0.21595817799002084,0.12544788218387015,1097.9669596603794
0.14938167043388892,0.850618329566111,0.10101777286706717,0.7712593773361179,0.2114276276571845,0.12442106428538774,1098.4434135397667
0.15334871473272602,0.846651285267274,0.0802932193066699,0.7655854958675501,0.20934075062991303,0.1266529394195048,1094.2486390543154
0.13779704711151758,0.8622029528884825,0.10337467383423991,0.769465358194132,0.2173222990343455,0.12386737717432118,1098.5578178593578
0.14609822821032295,0.8539017717896771,0.10263531835799847,0.7719173904451622,0.22984105797857282,0.12490727088999629,1097.990548509326
0.14137060916626107,0.8586293908337389,0.09892718887004875,0.7706746552937858,0.23382847311925556,0.12308085404642068,1096.3746478792943
0.15032182597348287,0.8496781740265171,0.10211478273459908,0.7691415123879211,0.22080959343076895,0.12423985457127398,1099.3054526295032
0.1533340343874583,0.8466659656125417,0.09501775911482328,0.7678550601076791,0.22561409292646914,0.12505313428707315,1097.3976335360542
0.13842697633119394,0.8615730236688061,0.09359495359082395,0.7685985600078471,0.21328583802083692,0.12549949339411923,1099.4922625138513
0.15136576268218244,0.8486342373178175,0.09175409236831138,0.7713367822150189,0.22178588950322756,0.12575581440918987,1097.790779615496
0.1425154792704491,0.857484520729551,0.07467607252657119,0.7679580981268267,0.21123364597544578,0.12422796243771411,1097.4281411020693
0.14227172885265443,0.8577282711473455,0.09412045020034342,0.7681412674803125,0.2179694713412233,0.1228839789768168,1098.7434460618936
0.14481401775049094,0.855185982249509,0.09038232300543146,0.7672621061405239,0.20995365338733185,0.12562962053084387,1099.2871220196969
0.15280655654566655,0.8471934434543335,0.0953855796301438,0.7714014668205766,0.22520821625382653,0.12290703107898422,1097.1671315423737
0.1441911918590391,0.8558088081409609,0.10162208591055914,0.7689186829450064,0.2077265411363487,0.12442847542085682,1098.7357695023588
0.1385575834264156,0.8614424165735843,0.08419237401957501,0.7676457172122285,0.20693481247756745,0.127774728670864,1097.268806863805
0.1410878435483457,0.8589121564516543,0.10200741580215421,0.7687694851401498,0.20954466433611427,0.12490787300444922,1098.973782092118
0.14348878488032396,0.8565112151196761,0.08938287956527335,0.7703268533691766,0.21389914565178492,0.12688166316983976,1098.7653693362206
0.15094850734078774,0.8490514926592123,0.09097047876283906,0.7708919979705391,0.21461370798280047,0.12368133928804516,1098.2894348549635
0.15420429762319368,0.8457957023768063,0.11057042965888778,0.7733011985597883,0.210221656417347,0.12810267608948614,1090.2591228535991
0.1373782707583277,0.8626217292416722,0.10478812620743559,0.7701544848831807,0.21438324725912827,0.12437676161295436,1098.2266938656733
0.13995493457539132,0.8600450654246087,0.1017161909875308,0.7706864491951558,0.21847552810130735,0.12393477488907888,1099.0614613866517
0.14512963168287965,0.8548703683171204,0.10119719319982916,0.7691407473285804,0.21602113153047545,0.12417328542243886,1099.870204777395
0.13653003551828538,0.8634699644817146,0.09263561525348238,0.7688809318858483,0.21216625949474124,0.12523887190663835,1099.0816209789602
0.14904917918229088,0.8509508208177091,0.0979291208175401,0.768961428690941,0.21050550697170664,0.12414431351221297,1098.9875365633393
0.15270713170687936,0.8472928682931207,0.10927300645875618,0.7683822424742626,0.22690291824503814,0.12336843387766704,1097.6089638694125
0.15070043240396613,0.8492995675960339,0.10505996988458824,0.7698708572740166,0.22942604087793056,0.12266414189519481,1097.750288178779
0.14979437620444067,0.8502056237955593,0.09870810978247098,0.7705713907010422,0.20710947254608184,0.1233408534810247,1097.314748881829
0.14817193916336655,0.8518280608366334,0.11082491794973541,0.7721578294078825,0.21991685221333024,0.12120588805483581,1095.4050646905735
0.14081574265726957,0.8591842573427304,0.11116320705177347,0.7713645003952998,0.2279379597635272,0.12221377931498995,1096.290840362481
0.15577694582274326,0.8442230541772567,0.10781152155583855,0.773423188461831,0.2175635567976141,0.12068683236702953,1091.8111763757151
0.13073499443327935,0.8692650055667206,0.10283144268050799,0.770997022748027,0.22251469139028038,0.1248041265435108,1094.6405181882676
0.1452793013007858,0.8547206986992142,0.10864489202418891,0.7692431680297753,0.21289331741609197,0.12731605226635873,1096.7392748267366
0.1332802967938151,0.8667197032061849,0.09219170609728404,0.7661854410001749,0.20742400514852896,0.12563659576682398,1096.6788655323596
0.15692318367469846,0.8430768163253015,0.09716768359892174,0.7673944589525568,0.21519138093087184,0.12379934928405104,1096.0490963320738
0.15486852044598898,0.845131479554011,0.1015881580267822,0.7678075400687977,0.20708021408623428,0.12690927026515136,1094.496687847886
0.13993387597235793,0.860066124027642,0.0873160589077906,0.7676036813437078,0.21144606229809598,0.12613880869732308,1099.1750649020858
0.1468275497321814,0.8531724502678186,0.09677836391310467,0.7690828178578096,0.2310693235403701,0.12392583399526133,1098.005602764834
0.14668329727730411,0.8533167027226959,0.09201054791354685,0.7688535367454865,0.22416285055899451,0.12407991660324175,1099.027964640869
0.13736663458011517,0.8626333654198848,0.08878763287019971,0.7691914724036797,0.20440670977704903,0.12469923020412037,1098.3856580801078
0.14683137042462505,0.853168629575375,0.08223550253208356,0.7724565562401591,0.20382384076151422,0.1243780573551828,1095.758196296918
0.1438551866725566,0.8561448133274434,0.0977241413180982,0.7700746418477955,0.2077884885948717,0.12710180099826557,1097.866421161201
0.14815796611582177,0.8518420338841782,0.0970615430964749,0.7707516972496737,0.22616903935276683,0.12570538305842924,1098.5309569547103
0.148226011394289,0.851773988605711,0.09542684957083616,0.7710937678622273,0.22081898529539645,0.1243703377246966,1099.2880059007773
0.14881812734581248,0.8511818726541875,0.10763349593099085,0.7685029026185916,0.22545599406647213,0.12446602074150669,1098.8128301358468
0.14699780957763625,0.8530021904223637,0.08412593960856611,0.7688426171596249,0.22048404844067504,0.12380729726676912,1098.3052079285549
0.14396861110785503,0.8560313888921449,0.08166424843416381,0.7685002116215898,0.21453030902440123,0.12419057483943809,1098.8297955262678
