b0,b_t,b_a1,b_a2,b_at1,b_at2
0.24659537694994194,1.6752143251377105,0.011469211394314444,-1.0218482977958263e-4,-0.04023992763894656,2.9835244443878877e-4
0.2626083754991766,1.515269861251499,0.012455508767583863,-1.1163283714240729e-4,-0.03618252991845411,2.7313482728022465e-4
0.23030976558881922,1.434706541931014,0.009646566781207034,-9.040097712594923e-5,-0.03478839189875287,2.6947643380714894e-4
0.17757018021027082,1.4017676496368279,0.011614261365454938,-1.0659852404777165e-4,-0.033997817654926446,2.632463997495208e-4
0.22023701617327435,1.628991277026275,0.00874840345038447,-8.29081410363419e-5,-0.04037052063680834,3.0990235688337477e-4
0.44476926083070223,1.5087425893904778,0.005982514492757975,-6.172364951859245e-5,-0.03755567988088908,2.9411953303043416e-4
0.47796351745195803,1.1035284097197307,0.005087381407945738,-5.3723698598778896e-5,-0.02411476490710868,1.8245152828581717e-4
0.2576959431779291,1.8112645997022898,0.012296539562362353,-1.1489584469432854e-4,-0.04540070241086252,3.4354807148293367e-4
0.3893714305244446,1.417045190569359,0.007250830922299539,-7.624281365746403e-5,-0.03454808886323713,2.664506716650427e-4
0.45064020417693745,1.0971325133012284,0.006819280713156994,-7.808248113276338e-5,-0.025433851361569594,2.074664770275358e-4
0.192897195694336,1.5618336658553928,0.012166553566271216,-1.1087975274235019e-4,-0.037992200896825326,2.860858964143517e-4
0.2855141604157071,1.7947707249186644,0.008908283377024968,-8.7181902529574e-5,-0.04552565997763889,3.473732610220436e-4
0.11505840404562527,1.6760380335195453,0.013201650225002292,-1.136768020345131e-4,-0.0425189297076821,3.309915580827501e-4
0.2478847205486388,1.699334273061673,0.01085525053516873,-1.0157455438284824e-4,-0.0434128990617905,3.387638119689014e-4
0.4683627695536801,1.1887412653267766,0.0056239872590836395,-6.17260421623355e-5,-0.02800077525190299,2.224909037465108e-4
0.3388471793115719,1.1823641882580511,0.009011605740237074,-8.986456247529311e-5,-0.027859534920747157,2.238337316669994e-4
0.3537297808460583,1.2744011750418929,0.007763201941387479,-7.374733631848947e-5,-0.02805376394362083,2.0833519075236234e-4
0.24043115607898996,1.2987165677286696,0.010047778498970301,-9.044424042036393e-5,-0.030294066280890087,2.2861717351995627e-4
0.2739324423625467,1.476955909393268,0.012552275916668713,-1.1358034368733683e-4,-0.03723782879022123,2.965240334907215e-4
0.2907732372205307,1.240888620939599,0.009707302057846109,-9.542693928653933e-5,-0.029458129433054668,2.3572939079741624e-4
0.18525359488267565,1.365207931644628,0.01115976209342055,-1.0370432623271597e-4,-0.03182873081882572,2.4254047386291258e-4
0.1440483588030379,1.6026706238317256,0.0140549831380417,-1.2999794034978116e-4,-0.03954438412769865,3.0123490583500016e-4
0.3180714196868354,1.256046663694416,0.006551204386710384,-6.518423459695649e-5,-0.028104599769870495,2.0993372497417383e-4
0.16835507550606307,1.6327499651714046,0.013217945126093816,-1.168349388885921e-4,-0.04022914181649903,3.0653292542864e-4
0.39757088294845244,1.3199993133156234,0.006721038922544671,-6.785779180116424e-5,-0.030196649349194676,2.261921028111089e-4
0.4293794019695157,1.5121672217161923,0.004727024486813274,-4.904320096428532e-5,-0.03639666833416659,2.7696157399056216e-4
0.42324444595265737,1.5689333919994828,0.004388313160735051,-4.702221076489632e-5,-0.03917258873341786,3.015473975588278e-4
0.10030207065696785,1.5858446258261438,0.015500036808287493,-1.3627842664249516e-4,-0.03965549400495207,3.0447551682175235e-4
0.4425484803899334,1.4169985712635795,0.0038383213425470797,-3.989973297089805e-5,-0.032956812744549105,2.4780176355157545e-4
0.2654309869656835,1.5038942247556264,0.01118590748508172,-1.0113817190888745e-4,-0.0359051154103053,2.7053540885565194e-4
0.28454210564630306,1.6293155015321603,0.01014731305743321,-9.691622267898577e-5,-0.04006634345320434,3.018140936943433e-4
0.31208536129854214,1.3404207830563146,0.009833420411873966,-9.125868353718604e-5,-0.03140673511647851,2.4080334453090873e-4
0.21259471789105566,1.3060800114491071,0.012956744660277386,-1.1881642494361656e-4,-0.030086916598209286,2.3155825417373036e-4
0.30432846354963927,1.329435347540444,0.00811542446861018,-7.303740232085998e-5,-0.03070882446702894,2.307209693507489e-4
0.2276760877665837,1.4651588892266922,0.010310160129639662,-9.902897182681415e-5,-0.03617501945107265,2.819112842123717e-4
0.40200351837619486,1.3422070959040748,0.006702299339732571,-6.451872125674355e-5,-0.032103543660829695,2.515312379717071e-4
0.40972713361682456,1.5725337491578815,0.006503828269561215,-6.886993687299312e-5,-0.03958101908128374,3.1016818970049776e-4
0.3253705960897958,1.485094708064249,0.009311783739701115,-8.907750786125603e-5,-0.03564135177458609,2.7298458704661427e-4
0.19391253227727137,1.7092269757031078,0.014994219242089409,-1.3358062069740098e-4,-0.04191182786782965,3.1550418761464006e-4
0.33160660121397856,1.2184082821275586,0.0076572319513180265,-7.347921768336387e-5,-0.02840600988326073,2.203828359738756e-4
0.48239469479317326,1.41905542067456,0.005187758026077446,-5.535083604357229e-5,-0.0328332096665579,2.427820391782831e-4
0.08083052142420445,1.822578025800404,0.015324380935866506,-1.3389133477861176e-4,-0.04739072321964069,3.7098600066529585e-4
0.3339548084393519,1.355107957337244,0.007467167424681688,-7.501787567963467e-5,-0.031193778017419137,2.3408469472494512e-4
0.020945453694648827,1.5381314606405783,0.0178929400717102,-1.5917801755490244e-4,-0.038791543994933377,3.076129708584929e-4
0.24511289464295463,1.3136356519627996,0.009990438738240258,-9.166305269837249e-5,-0.03016699974532058,2.2591658588981022e-4
0.16194814832681578,1.5491286837303244,0.01275111719597238,-1.0677975792908854e-4,-0.03771628506941248,2.8537194634027126e-4
0.405097379184518,1.2258437563344635,0.0079185036965602,-7.856201020945483e-5,-0.027453542469472104,2.0755529995908806e-4
0.22205273041367599,1.6197986643200164,0.012518430191747358,-1.126623547496068e-4,-0.04131408580595328,3.21428526604657e-4
0.41994117426407973,1.162586676673031,0.0053113609556104955,-5.458466341317722e-5,-0.02545770445067773,1.9313223065801213e-4
0.18487931831846974,1.649269699170008,0.01456792998167911,-1.2813879904224282e-4,-0.041401968841491756,3.184084251880101e-4
0.169072463895872,1.5508337169308095,0.01252423732704755,-1.0886618422465739e-4,-0.03760212155360829,2.865543273649063e-4
0.16699822209510837,1.7597943820830937,0.012688443352725596,-1.1214547584651192e-4,-0.0430284666019686,3.203197179864765e-4
0.149817615465189,1.3291033262794727,0.014006361369656235,-1.2568061551701407e-4,-0.030565535697561756,2.2839603003079172e-4
0.3559858593871035,1.5806280001935642,0.008017509286196172,-7.63695825478766e-5,-0.03751785547902524,2.7417732686994844e-4
0.20063227693495178,1.4089775781112042,0.014222474046524889,-1.31159538903624e-4,-0.03328923158493754,2.521463842284908e-4
0.2614206805817008,1.6737421049992784,0.009446739149735803,-8.618466082012993e-5,-0.04039844232124118,3.010150600461864e-4
0.4990205814523824,1.5482014700810973,0.003648834112032738,-4.2188374400796156e-5,-0.03690098793080491,2.7339604269244525e-4
0.1148176465068166,1.700850566020998,0.014754560665013069,-1.3193576383897413e-4,-0.04213222676241963,3.19511180523733e-4
0.47810627277080375,1.3390062799774771,0.005335269269298927,-5.935839978765762e-5,-0.03224716161286618,2.522398267229912e-4
0.2594863929127375,1.3777572294513363,0.008661477652679486,-8.219445446411382e-5,-0.032954957663103406,2.5458472242483667e-4
0.38239375618340593,1.5459335185908316,0.0063690773955781856,-6.259849462384423e-5,-0.03738421076830604,2.829839326528786e-4
0.3083868370675063,1.7928021767492421,0.011640982876779175,-1.1182857804227415e-4,-0.046048828413840406,3.5610893431287663e-4
0.32016754415152004,1.5921372325433758,0.008461165420947218,-8.359958539690446e-5,-0.039800698302406325,3.0327500753844414e-4
0.45853511398086333,1.1181809661253996,0.003806798734464257,-4.0726402693797764e-5,-0.024090344019354722,1.8096183906954447e-4
0.37179870362378575,1.7259472780542164,0.005241900085707098,-4.9479248906287046e-5,-0.04291935016543118,3.239688474962819e-4
0.22751137066248092,1.5838372416869586,0.010746709272147478,-9.37402716316516e-5,-0.03908112138755647,2.945711610781463e-4
0.3692994765783404,1.348763236425762,0.009915273092368353,-9.634955606923659e-5,-0.03354026589270566,2.7118597128802913e-4
0.3405673477625343,1.390978624276372,0.006099750498962251,-6.02624648309525e-5,-0.033131358122326836,2.556866431318651e-4
0.2830572500066086,1.244512879222634,0.00883817228416819,-8.288866256460447e-5,-0.02770622721415922,2.1008114997654993e-4
0.34520875383221955,1.0654856969880278,0.007868753061941555,-7.967112567564633e-5,-0.02418166842114579,1.9424834953370938e-4
0.3225059055108438,1.5399198979255444,0.008347263835208977,-7.868811520069291e-5,-0.03731009934708928,2.831505101871928e-4
0.15118093247594716,1.565960078892721,0.014988833005794547,-1.3277039507335334e-4,-0.03859842921573748,2.940861354620011e-4
0.3912150438682112,1.76847939640181,0.007803758657250746,-7.600347843476229e-5,-0.044177195495925005,3.34546462752681e-4
0.16693014653529092,1.555779268626143,0.013654264636857915,-1.1867928420742405e-4,-0.0392029719232564,3.0479736036939767e-4
0.40820939107356236,1.4368395023400415,0.0069897377946911005,-7.18989557575822e-5,-0.03389802161710972,2.5460595843594837e-4
0.36523923518255563,1.4405044747019036,0.009740448193113399,-9.216545464283658e-5,-0.03476910129088908,2.664396287910986e-4
0.3028166675535458,1.23986517590385,0.009328111878302542,-8.753867099225716e-5,-0.028688297092041307,2.2307042872836693e-4
0.3260596628152809,1.442599783859746,0.00944489230359024,-8.95668094407933e-5,-0.035661756187462076,2.785240406797628e-4
0.3723639706490923,1.4284079021669787,0.007442803120899629,-7.234050286762184e-5,-0.033866086490697285,2.5861698226302274e-4
0.20459411965972132,1.6000684245189551,0.013107027809757383,-1.1482215501901434e-4,-0.03944181304423771,2.9979793060269194e-4
0.35830710620055445,1.579266568136074,0.00958345325726754,-9.20045243722558e-5,-0.03909082196244916,3.007073322957394e-4
0.22062545822862753,1.471660387127706,0.010804417781173624,-1.0031143259077496e-4,-0.035765419996413236,2.754642259681747e-4
0.3602270476653863,1.2778820092534684,0.006415603171865067,-6.26483692282934e-5,-0.029399309816579667,2.2367277972787925e-4
0.45249588855938966,1.2161072259170667,0.0035512208152895667,-4.5181883167518216e-5,-0.02725423615127773,2.0592782565021048e-4
0.3609736611409871,1.4204537309716891,0.007670479697773941,-6.865421179763887e-5,-0.03403984888877378,2.615309523299003e-4
0.49035426749648875,1.5425606974495765,0.001785739400218172,-2.5228066135258683e-5,-0.037807150175822646,2.8671947621385844e-4
0.08376010665611304,1.4949692427663765,0.01755134582976544,-1.4620134763750008e-4,-0.03792657541278149,2.966110720126565e-4
0.3520156055397084,1.2297305905326847,0.007389429284753292,-7.380144115361632e-5,-0.026107945800216623,1.8687635631752777e-4
0.3176533430270387,1.4418167201766272,0.00888127417750259,-8.316811185739918e-5,-0.03444911124411684,2.6319581456046837e-4
0.3696167843802191,1.708428640980935,0.007822777736039652,-8.023504500019142e-5,-0.042606499761225214,3.2370853380196766e-4
0.35001695658038706,1.6818313172644612,0.008268040976845267,-7.896481454521119e-5,-0.04267462356834656,3.299918443453938e-4
0.387879314655992,1.2895427752623345,0.005754630123456502,-6.191729127136991e-5,-0.029681646752729326,2.2640572829169643e-4
0.4135399085758808,1.4487054579034517,0.007027451851972036,-6.652586169455614e-5,-0.03557591214027124,2.7730673629812057e-4
0.3131949758430257,1.5263107426071458,0.009850756875685015,-9.760013510377042e-5,-0.03766361958079637,2.903674274257587e-4
0.32550045701542885,1.5392316516342248,0.008230148311768078,-7.997696227778005e-5,-0.03815866473676497,2.94767271952763e-4
0.2531029548413147,1.4976969929104498,0.010446967508646902,-9.255595746590148e-5,-0.03621333960751647,2.773319265951271e-4
0.16369846578031608,1.468128050617016,0.01237716225254588,-1.1046037499807099e-4,-0.03659105297312003,2.8944691633003464e-4
0.4508566949943016,1.3710683282434704,0.005711698464880545,-5.318377510814092e-5,-0.03265172375051756,2.4908048195551786e-4
0.37624788375450524,1.369115655403216,0.008186341408484264,-8.315751820292239e-5,-0.03250940266544473,2.5089200280920454e-4
0.3238626286552239,1.5497568481991482,0.009525460747980101,-9.088052001507585e-5,-0.0383264849383888,2.954242644715606e-4
0.31580394270776485,1.2301342251241965,0.008973159539632517,-7.928389965311304e-5,-0.027470828263106706,2.0308289556199703e-4
0.3693837425479543,1.4024122170063384,0.006891664281173569,-6.185491906091293e-5,-0.03361887113467978,2.5889675669976626e-4
0.23856713152034512,1.5157309417151175,0.010306086332150043,-9.514502501271684e-5,-0.03750487871283178,2.885737726563886e-4
0.4315116090914727,1.8278835696513707,0.00628021626579699,-6.146300852840989e-5,-0.046904218787667665,3.5908531878176887e-4
0.1554714796036316,1.78717924632185,0.014881891940260138,-1.3214154656137405e-4,-0.0454252045352446,3.464641240207917e-4
0.238425870878548,1.4365215424304802,0.010668538249207701,-9.288623041553202e-5,-0.03523708664419114,2.715637677044671e-4
0.17322212171949264,1.6473779099136805,0.011439315770420119,-1.0079216769224466e-4,-0.04090366173289454,3.130778938974772e-4
0.44710815385632513,1.0633281095110585,0.005316411743134467,-5.681339255482055e-5,-0.022760454203767985,1.73011165134931e-4
0.19830312880125764,1.7737956479739743,0.012993419536409716,-1.1601948840493977e-4,-0.04519470085222418,3.4799899805743826e-4
0.2955199227909383,1.4775975311104286,0.011506648004467768,-1.0823486662444385e-4,-0.035755221747563626,2.722561196852614e-4
0.3007134751878738,1.835948314876054,0.010568335363215784,-9.708343037173035e-5,-0.04653361525712848,3.507260627267739e-4
0.5388155389709035,1.073083502658033,0.0015617462678990993,-2.0388226109939296e-5,-0.023207273659408858,1.719128800127991e-4
0.41649005471247025,1.3038369360870334,0.006977119704988624,-6.716606611694123e-5,-0.02998200276802653,2.2624880840041325e-4
0.20106405814909445,1.5682318590821043,0.012204475801115345,-1.0578249465680553e-4,-0.03959558480056235,3.0801960292994564e-4
0.4529404286123987,1.2704276200896518,0.006033734537263122,-6.173502977106875e-5,-0.028779247457971273,2.1976475801396521e-4
0.0841051691265791,1.658942888704812,0.014886623933651992,-1.299033718461301e-4,-0.0421636688200848,3.283557161270908e-4
0.29422506529614156,1.598093428686118,0.009028186697768675,-8.95819227730949e-5,-0.040276177690681064,3.110443779722377e-4
0.2703868942077221,1.5462735788174973,0.009663944570142637,-8.720146046871999e-5,-0.03803468214206276,2.9095785147313695e-4
0.21274997981836732,1.5763996784349732,0.012849801155225602,-1.1716479743551872e-4,-0.03974195798590124,3.098068398525219e-4
0.2634973704973198,1.5303316526299882,0.009812268382353202,-9.122828418541785e-5,-0.036729122666678174,2.740704576050878e-4
0.29167218279147245,1.179515949615321,0.007774795083292179,-7.124641183524223e-5,-0.025999564831062437,1.940310115070836e-4
0.17926151932016643,1.4615096092145636,0.014546941143206827,-1.3463618290380375e-4,-0.03611523677112722,2.823223267767092e-4
0.3594685335386965,1.3096846871632457,0.007889531954146737,-7.71520868925964e-5,-0.02932166032864993,2.202531826938016e-4
0.2494299272332157,1.3728721553866048,0.01232896090445699,-1.091544164285631e-4,-0.03300883991137936,2.572608291728991e-4
0.2001010174522429,1.5683317397196994,0.012031875828498455,-1.09741844308514e-4,-0.04038145265506196,3.2214783365814626e-4
0.3543543307494283,1.5486945789374746,0.00694874064132915,-7.586205043749412e-5,-0.037480625976095645,2.8180108542568696e-4
0.3518198940969621,1.6590429011276433,0.00900795900848845,-8.28055367102823e-5,-0.040237340659369666,3.0078247104033194e-4
0.08958951226150953,1.6281709419767643,0.015414902365141156,-1.408219525717917e-4,-0.04182360225344392,3.3116084780943154e-4
0.3185360718626256,1.5751461957424773,0.00932244916315205,-8.949171878246471e-5,-0.03727177942287709,2.741612964632259e-4
0.3546938856179112,1.3535217898342993,0.007725255306139299,-7.938262392464565e-5,-0.031650491472958835,2.4130757102797887e-4
0.20087268598419655,1.5078754030934902,0.009490416542954763,-8.347023734155984e-5,-0.03607452774632495,2.7216602137513756e-4
0.34068618717315763,1.2702601769917696,0.006814250919496751,-6.73338593339097e-5,-0.028863002093751946,2.1969020721020432e-4
0.24348880440258874,1.685264050362961,0.010947091997401098,-1.0236681458978209e-4,-0.042673818470089483,3.307766966934865e-4
0.31046614067654366,1.6163392819854243,0.009284842188288513,-9.38773886485963e-5,-0.04024559406025189,3.126630264602329e-4
0.4577571266867712,1.296219621932162,0.0052522744194597884,-5.708587752588396e-5,-0.028699129226735873,2.1039643645973338e-4
0.3103120351476559,1.2923095119416745,0.009778315331282098,-9.180165211362913e-5,-0.03009564732035167,2.309557727211735e-4
0.2572076381382649,1.389672861283498,0.01071683240168643,-1.039715340816903e-4,-0.03321701200455123,2.5694274434829315e-4
0.3434071642081757,1.1933954725087086,0.008095580369407863,-7.474240580260369e-5,-0.026656232290548827,2.015377287556245e-4
0.5181745131079292,1.3194259869046132,0.004204622058221283,-4.4925616622968914e-5,-0.03085986931423916,2.3199338992518253e-4
0.33752126085999307,1.6008343113111416,0.008665210996382169,-8.224299664415527e-5,-0.039720678213536975,3.025604122294717e-4
0.20788077126352206,1.4536578601552637,0.011763122183756485,-9.719109704714977e-5,-0.03348899991751995,2.4736015122166677e-4
0.22010051889033708,1.4426323881444854,0.012051903054270544,-1.0201072388226672e-4,-0.03438919300879044,2.5878483920568126e-4
0.3392454101171091,1.6046225500963218,0.007937521990889162,-7.36634043844562e-5,-0.03914532280734133,2.938915245474249e-4
0.20095957947272958,1.9387730221459034,0.012764587191877298,-1.1149773610555025e-4,-0.04980636507556958,3.7888957617615945e-4
0.3078734483744889,1.2419265528659778,0.008278698735118266,-8.163878012226702e-5,-0.02969319623430538,2.337790256484777e-4
0.4296195522152536,1.465276971558891,0.005485153080736707,-5.914300959049182e-5,-0.03432898681015188,2.5678436135059016e-4
0.2967397686234414,1.1771969250789476,0.00932292964787133,-8.846538734104281e-5,-0.02752214875793035,2.1978105381311908e-4
0.3913984368930721,1.1799054140059901,0.007890416264469216,-8.143788084828988e-5,-0.026885589882589357,2.0571403593239705e-4
0.4179558688957791,1.5097470579296282,0.008280612279478001,-7.902852460406203e-5,-0.03740199515607092,2.930934487260246e-4
0.3352030234253149,1.6331355617191783,0.008123521530640367,-7.997169520191304e-5,-0.041427918317507535,3.2224235406007047e-4
0.4345590362198006,1.3018563276639439,0.006271999519434356,-6.599808737266946e-5,-0.03097277853124393,2.394000761628273e-4
0.3339386977168852,1.6652201762089265,0.007945163294510853,-7.256617914205768e-5,-0.04123226660677291,3.142255177849796e-4
0.32930005629155146,1.4513703682638055,0.009375380048133763,-8.90835919077568e-5,-0.0364661703499166,2.8948958473542e-4
0.26120739407378507,1.670337241386644,0.012270220627889088,-1.0499186529224542e-4,-0.04073850344830661,3.0250699792479653e-4
0.31968990580978235,1.3460285047435618,0.008073832469079542,-8.09855447944922e-5,-0.03381775708006017,2.732554142603009e-4
0.41792215993910853,1.401912903326336,0.005625901226311668,-6.263542049955193e-5,-0.03380185718877522,2.640068927150012e-4
0.2997784248506887,1.4797185701800835,0.009161580728157353,-8.99365278798544e-5,-0.03515408516831228,2.6526453812858366e-4
0.1692751469136439,1.7828790041469709,0.014119837207459355,-1.2279900494181742e-4,-0.04590130543066494,3.52736170291319e-4
0.3973818030134114,1.460735241932491,0.00758068922173282,-8.273245769443996e-5,-0.03554471353892108,2.7673173609342374e-4
0.38615755000433943,1.2099297950572028,0.008668547991154147,-8.57465523779875e-5,-0.028558432984997367,2.3087215792327352e-4
0.3140720744377825,1.313778924953575,0.007077242020247252,-7.486374120971291e-5,-0.030575750103781423,2.319669021369848e-4
0.2582369124579974,1.8249162022418972,0.010602216206336739,-9.531326243062907e-5,-0.04699134986042881,3.5922016309833897e-4
0.33574832647193226,1.43205618302958,0.008275131975566952,-8.38665212983221e-5,-0.03503952462865654,2.760278433869923e-4
0.12749658947345432,1.6954074575664664,0.014514900907061475,-1.2838833927599955e-4,-0.04274865001230301,3.274072881275704e-4
0.23866261652776424,1.5431076385462885,0.013304592325943618,-1.2170213778919337e-4,-0.03996772212936884,3.1920249990499347e-4
0.17451001873589667,1.6905678228887502,0.012021694850701205,-1.0780078815677464e-4,-0.041738423095503165,3.1305171290734043e-4
0.281818877277099,1.8002050025314154,0.010622955738630755,-9.540547215313642e-5,-0.04515575614456609,3.428615024067042e-4
0.1342377995853847,1.6337288764147937,0.011684768168035353,-9.58848440541983e-5,-0.038419180411092706,2.7550330306080613e-4
0.21263140359808144,1.3301191096748686,0.009542526066875268,-8.65272824954802e-5,-0.03188125071732874,2.468093878433193e-4
0.22144784075410268,1.5352308248654292,0.011740992083472917,-1.0745177028136628e-4,-0.03818542081668037,2.9552363554311435e-4
0.35658392303637254,1.3981265751860106,0.008669437999943673,-7.811248272353496e-5,-0.03336466611065315,2.548875128333947e-4
0.16463509018135003,1.5471881896588249,0.014950768791059846,-1.2907572881271532e-4,-0.03745214452088801,2.8234719334066445e-4
0.2458838356318264,1.1957885546606548,0.010346149570966048,-9.250379229790836e-5,-0.026145531527671125,1.949695852893104e-4
0.5080153127196955,1.3704386146102447,0.002322339974557878,-2.984025092809878e-5,-0.03224759427021685,2.442110160407191e-4
0.28060838377689395,1.4712984186049485,0.00879072247818807,-8.447469226831284e-5,-0.038336113842763204,3.1168970695169996e-4
0.2940342858473644,1.6586780107267285,0.008185818716423739,-7.9249496969516e-5,-0.04190188068010225,3.2331164312473994e-4
0.345367032466021,1.231503290870128,0.009322911182218577,-8.49136819334677e-5,-0.027440810793887268,2.0590844007239964e-4
0.22891773586719905,1.5326971734632644,0.011498450554399386,-1.055401741655664e-4,-0.03753759423558402,2.864715480653274e-4
0.25810247952349136,1.326459007379589,0.01129347774460648,-1.0478894410669689e-4,-0.0314135837318169,2.423201572329924e-4
0.10999656502983579,1.5294753750409185,0.014909538349474189,-1.273425490990335e-4,-0.037843539401270776,2.8938037649555104e-4
0.2994210051710883,1.393820083932717,0.00936979480503543,-9.173512639944659e-5,-0.03482417617093394,2.7778423531510073e-4
0.29543569366774153,1.4394931268299591,0.010697211490826797,-9.56869107710233e-5,-0.03378242908923238,2.513579282724302e-4
0.3746646272522039,1.3120840070938447,0.0072865737132964195,-7.28753443372184e-5,-0.032042710933970625,2.55423982021293e-4
0.2622538551966272,1.2997123960904249,0.009769532651418507,-8.79175957258726e-5,-0.03127839113157513,2.4353611777713625e-4
