b0,ba1,ba2,bt,bta1,bta2,sigma,lp__
2.3354973215514008,-0.018857607413781577,7.331340549136575e-5,6.284447175879089,-0.11923967901895419,8.78890252086307e-4,1.1469448416072543,-1627.5669419135336
2.0901558138158878,-0.012540775281139662,3.980778582291345e-5,4.296330525455417,-0.03921366059045086,1.7420723875683395e-4,1.064679684267275,-1628.5069501806415
2.2812859861610897,-0.01360946064674493,-6.202856728679686e-6,5.12426633971675,-0.08958807377334399,7.812742146279396e-4,1.0769218730085477,-1627.41156286901
2.0035197814678867,-0.01313825180774762,4.298050413253701e-5,7.281067118893825,-0.1412060456183339,0.0010011921757780342,1.0744198466977437,-1627.5336529508609
0.784771481271618,0.030127881718135664,-3.0692142539897796e-4,11.705420908881079,-0.28697347474734575,0.0021873436566368265,1.1264825201592288,-1625.5538254270837
1.3645306478243178,0.012671162267823381,-1.959817468107494e-4,4.624746222859076,-0.07711678259740104,6.998008102348716e-4,1.1312700804315732,-1626.7325449165305
0.7429035846574084,0.029524134832033738,-2.8117621970430635e-4,10.245306378483809,-0.2427122785811648,0.0018060441747803028,1.1090592325710513,-1625.5520715410505
0.5264544777459662,0.036244204407041444,-3.431288042725727e-4,2.9169821346182956,-0.010781220148151615,8.711486743740341e-5,1.0860311566109215,-1629.199185494359
0.06861037415962819,0.04809891309890822,-4.1866125956590194e-4,11.435592596543332,-0.2667026015805578,0.0019332689424701496,1.0444994710834754,-1626.8628693813491
1.840421071552002,-0.010601966789132009,5.449158473215159e-5,5.748783193497475,-0.0718302758253345,3.339566614416324e-4,1.1209494031529266,-1626.6265501223806
1.274301692709429,0.008509581411105357,-1.1425349782692986e-4,6.407174904076783,-0.11365004020195503,8.318318047437075e-4,1.057699105114805,-1626.5466249938327
1.10460900892917,0.011629932678835723,-9.14274168389406e-5,5.700365215503776,-0.1062920010073142,8.069132749443705e-4,1.0556473769707007,-1629.915295183598
-1.052716890208744,0.08852825741194607,-7.461582160899553e-4,11.637225793248552,-0.290636885114936,0.0021912478616583444,1.1184859234563604,-1629.9908114175998
1.5466339702900094,0.006850910031188124,-1.363050747920153e-4,8.09436831388737,-0.1926398232426929,0.0015760215939265487,1.038593265063496,-1625.9274465289247
2.67688760650189,-0.03314800333252054,1.9876670306809117e-4,2.132370292919708,0.026989786135614743,-3.118882948207913e-4,1.1009647149156703,-1626.8616952986624
1.2652882740591174,0.018205804092071797,-2.476602591377086e-4,6.478338067358372,-0.14313159266752667,0.0012212527362287313,1.0955697912870375,-1625.4954243293703
2.571134321723399,-0.0307999263203875,1.9431326668312222e-4,2.2086951338313563,0.021666066318254032,-2.2075665504729948e-4,1.1532697220958052,-1628.0564853332774
0.8063083546788596,0.02740558118403786,-0.00026001760940111543,7.280423324487524,-0.1652715114357214,0.0012801597306976195,1.07717971449094,-1628.1252823260465
2.0776112568837934,-0.01348214519122911,5.6095774045424196e-5,6.676925549202104,-0.1388502036049336,0.0011362898978325515,1.0695320708211633,-1629.00745817082
1.3207478098731107,0.007512780459356212,-1.0063026185900245e-4,7.079516653135161,-0.12997188714416902,9.119241114605897e-4,1.0766058064782216,-1625.06392410992
1.6464087136457235,-0.0014167880471510435,-2.9228761459126186e-5,6.683585989398135,-0.1139232736865938,6.934549021753389e-4,1.1058650776889754,-1626.5109845485908
2.8354874301873307,-0.04104874802183815,2.9844646319972864e-4,3.5020654430242493,-0.019215138869430274,1.867448621314407e-5,1.1454233846662132,-1628.914539257542
1.680123290510174,0.0017954316173741903,-8.572149134769516e-5,4.53601962080363,-0.07854686422386595,7.244365087270673e-4,1.0888864976263526,-1626.4091048370017
0.7308821887195478,0.031143044821703058,-2.932842152645361e-4,8.007626559113511,-0.19479305938675448,0.001590106442020218,1.1178502085456474,-1627.9838280209797
1.8694487253765508,-0.0011661647416375777,-9.422316669642932e-5,6.373202289412424,-0.12068189867391628,9.277800345585496e-4,1.1129723550126775,-1626.0975671640551
2.2190326260240107,-0.016700692875505248,7.317782978367379e-5,8.010996943296798,-0.16640008727810052,0.0012135545671444472,1.0971225784381486,-1626.754426607341
1.0704681068668374,0.016746623772939888,-1.9855859001194543e-4,6.762807692520247,-0.12491375289921251,9.54051296468797e-4,1.0548004672653237,-1628.7386648644922
0.7463585852867226,0.02835126864642162,-2.751266711822117e-4,6.915383877118202,-0.1354760004192041,0.0010326000142272583,1.1348428935387733,-1625.2284595523406
-0.19403100255080097,0.061663645214105126,-5.391925972083321e-4,9.05392515810022,-0.22649086289098888,0.0018609018893252466,1.1207183441555673,-1628.726894401539
0.8400416288595248,0.027541760611433742,-2.887161777565794e-4,8.064523013274712,-0.17107154162069463,0.0012985778080178353,1.105359036001025,-1624.6446759965975
-0.4093412461456285,0.06334473382650416,-5.516692513028218e-4,13.861542562700672,-0.3450276570372694,0.002612603279059348,1.1327981511010323,-1628.473055475469
1.258110092514985,0.009149627233137857,-1.1773525847776618e-4,5.037624762527682,-0.06106051952070068,3.6676035073333164e-4,1.124377969399007,-1626.5356825281326
2.8431165486579904,-0.035428611862847625,2.0205892159092648e-4,0.5553482005388756,0.04635195753349035,-2.64012871873054e-4,1.050780727016039,-1629.3425502407017
2.622791805492212,-0.032517327162410334,2.2854372051305826e-4,3.8732510698710794,-0.009480779041803538,-2.508965231407582e-4,1.0802874269191365,-1632.7719807415988
2.169406856040126,-0.01842988655532545,1.121847407789245e-4,6.157206341984219,-0.10232527979895092,6.362472530352325e-4,1.0780633260614607,-1626.655432090123
2.0200311805689166,-0.010537017228740177,1.4519092821231825e-5,4.4365407077811625,-0.06949276168530336,6.160114101209897e-4,1.1327491406606316,-1625.6217683980094
2.2602045207050905,-0.020651562222162342,8.437324790203713e-5,3.631928946989585,-0.03653643813491573,3.624280550274108e-4,1.103761525625831,-1629.01860561387
2.230817766082355,-0.018603088284605544,8.033804196410778e-5,2.1141093473545824,0.011731527712134374,-5.903424392799407e-5,1.086819008965989,-1626.4503760594528
1.6239543869193855,-4.331314169547258e-4,-4.486805517307883e-5,3.6335667913424903,-0.04849627650003251,4.231066156131437e-4,1.1106779794265802,-1627.4198119782905
1.9320043519420864,-0.014646865974222337,1.0579166144447068e-4,0.7880137237889945,0.05746918478314987,-5.142752887629808e-4,1.093759862259723,-1630.3595493593282
2.5455991237512454,-0.0296007258260358,1.885578989530851e-4,3.070600776393903,-0.012373526479203893,-3.60037995070477e-5,1.0568721753891168,-1629.059100874005
0.7779311336448429,0.03359352243193519,-3.6358974115820614e-4,8.052795974344521,-0.18159528628941568,0.0014551294322487762,1.0582228203237707,-1626.2116482440344
2.212123551166341,-0.016183206302964402,4.869344345953453e-5,0.5824940685582994,0.05844051552705293,-4.2254936800213157e-4,1.0270816451248888,-1630.6544500376638
1.6932215334016758,0.006123545773600224,-1.4576471331402847e-4,8.084807268000244,-0.2122564384039583,0.0018517469980875447,1.1005270651439103,-1628.2846629320338
1.1527446162568504,0.017696628337186812,-2.1029924960654878e-4,8.24241844758486,-0.1599353221204691,0.0010909840189845847,1.1238537208230712,-1626.6062041842522
0.9928264878420419,0.02526473578127137,-2.748086543663986e-4,10.321299583847056,-0.2472032899151518,0.001868943362765939,1.096082623842243,-1625.6745114124326
2.0208467479273184,-0.012772763605779816,3.473311233540599e-5,3.2491734852635323,-0.02708124514816213,2.0412582575775947e-4,1.0961217932307252,-1628.699717657747
1.0099996142360934,0.015467272925275614,-1.4967865733732418e-4,5.052341388685585,-0.0688154768578937,5.058254026768776e-4,1.0889051008526882,-1628.3655789546476
1.1167989677852386,0.016838794220222834,-1.750061714644124e-4,6.966339411313829,-0.14850858393198163,0.0011798107933041974,1.083835770799045,-1625.8599242300886
2.174828066092605,-0.015222416974564282,5.9175429030254406e-5,4.338718827033805,-0.03885218336067791,1.2128581438788471e-4,1.0620027574083415,-1627.7566052926538
1.6871928694618865,0.0014342908668464002,-8.603396219397019e-5,5.132714696217479,-0.10299340243764742,9.838722410967645e-4,1.1542407064967246,-1628.000789500218
1.3970116347371937,0.006037422352233346,-9.521674364524402e-5,3.9020886900626466,-0.03235917157653504,1.5899678582744783e-4,1.1158722594202788,-1626.069449235187
1.2497741884242155,0.018430286792434313,-2.488835786524791e-4,6.1838754350643095,-0.13098370956848246,0.0011225316795758066,1.1275202672242695,-1626.0472694885698
1.7494475810626753,-0.00691496681423261,3.155011923376198e-5,5.319916025065157,-0.07578731273128769,4.455202089744329e-4,1.113046820467455,-1626.0339545682755
0.5792319714217338,0.03677528307520352,-3.616237863676007e-4,7.016174255814483,-0.14857781587264726,0.0011676440698431705,1.1038914885721554,-1625.1587815429693
1.2715163141416566,0.01072573498664598,-1.2161012201927391e-4,6.256963065703692,-0.11722473181256861,8.412949692239731e-4,1.0855734103737484,-1625.1708408889458
1.4190891255766758,0.004355446659257509,-6.571237648529907e-5,7.375554303660863,-0.12310445139165005,7.239918774331928e-4,1.0931600125904555,-1626.5571776134766
1.6403292016527238,0.002408413983115017,-9.218750488472997e-5,8.134973517334494,-0.169684141150535,0.0012597859123696608,1.0871913809905716,-1625.1460136021567
1.1243050606540939,0.018466948333092936,-2.1922125518344414e-4,7.092027113112398,-0.12955214099718299,8.881558522160308e-4,1.0720411407908348,-1626.0974765083376
1.7526134612057758,0.002190849630099238,-1.039938134376063e-4,5.685566047456663,-0.11152977674432364,8.767365250025297e-4,1.0356730402388834,-1626.720500488267
1.7198667790698061,-0.004745703463092589,1.2807766454250364e-5,2.136107619922695,9.586973870224091e-4,-2.9762040875962295e-6,1.0546179657409105,-1629.873044773384
0.946577159378297,0.015446641541134135,-1.4701983754502947e-4,9.009364434812491,-0.19733869226896505,0.001555219224599337,1.079879328038486,-1631.3712681816892
1.0396685839586748,0.019927777509375393,-2.243791784881945e-4,4.963905708079418,-0.08737347416098543,7.812975547882118e-4,1.0448684492560338,-1628.2101850270906
2.8606261563615893,-0.04233512988366646,3.04192934348538e-4,1.278480443084792,0.04509191703392744,-3.5483878713599555e-4,1.0720688258706343,-1632.8904034635893
2.524430041348581,-0.02124332963418506,6.490758305477676e-5,0.7804575410667954,0.023708050120263054,-1.2299498232198657e-5,1.1259950639864365,-1631.0580471866472
1.9070874770634143,-0.014026154203714681,9.892991515748982e-5,9.347548177307763,-0.20265474538850253,0.0014551811014985405,1.1360957071794116,-1627.6436175710892
0.09704542966112249,0.04959889379885716,-4.4441287755846864e-4,11.606913889355582,-0.28037866061992506,0.0020843736138533224,1.082140948217382,-1625.480565024048
2.3780780788818383,-0.021792113742953326,1.048463253908141e-4,5.092627459998223,-0.07063485355220565,3.9839793615499807e-4,1.0737876372277657,-1627.8651706346602
-0.277843886643986,0.06471836887752264,-5.642835654148376e-4,11.741889664630435,-0.29315837022861835,0.0022696054642887694,1.1043607381608735,-1629.6766778528197
2.273064514406155,-0.02238445699977671,1.4916578870105137e-4,0.8432108820550296,0.05607253179071074,-4.636670662231293e-4,1.1854338869093848,-1631.9213882719441
1.6879789497689648,0.0010530094778810224,-7.677333571708065e-5,5.9921940013700885,-0.10696638621582623,7.726727472210082e-4,1.1176817387804974,-1625.1300038664842
3.277765308958436,-0.053686103229036296,3.890692482967873e-4,0.6867340064769024,0.05904980551268854,-4.977614192453345e-4,1.1457183352200957,-1631.4761757463455
1.3511607046605163,0.006075565828895833,-9.080655145855491e-5,5.708492028112312,-0.07689581077814035,4.222493009558606e-4,1.0958577842113788,-1626.5178101862523
2.8252180286089654,-0.03987184857827033,2.6830084390549867e-4,3.1142428909966107,-0.01407494455529776,1.30195719710233e-4,1.1077825422052985,-1629.5200795329743
1.245632852214016,0.012140084945967215,-1.4897301166754028e-4,8.318945859655265,-0.1965777135731491,0.0016107592080352989,1.0817580117438872,-1625.4203986286816
2.183029767950858,-0.021143646916263446,1.4310117487850848e-4,7.165472666047903,-0.14474485542242183,0.0010477364657944784,1.048714299087379,-1627.8422882787652
2.3541225383456252,-0.01646804114680842,1.558892115920302e-5,7.137956204209129,-0.1530123245531031,0.0012620492539428042,1.1151734323158635,-1627.133112699968
0.7928111572797792,0.022010705360952895,-1.9926922822254204e-4,8.048681756630103,-0.13999935034263397,8.630952540851737e-4,1.1492763753075714,-1627.806083574517
1.078251264846868,0.019631294502029967,-2.2460539641986976e-4,6.053021307256527,-0.12463762343416533,0.0010530387488087325,1.0917610617349602,-1624.8171937225356
2.399908766989862,-0.017712765169465742,3.080837631013269e-5,0.043773199665585454,0.0613536893423662,-4.2018829012989515e-4,1.0253766025936446,-1635.53697948445
0.8941050936985457,0.020097065413013954,-1.9362543416966878e-4,11.86902808207412,-0.28999354327916116,0.002148543850683454,1.1520675176116713,-1631.5554730738397
0.977899949822469,0.015992078323748382,-1.4752548649683752e-4,7.873755323558045,-0.1706756195092132,0.001357554218524806,1.123969393151303,-1627.0508373371633
0.9666931228962934,0.011271739397307582,-6.850312835602257e-5,9.139807298175107,-0.17471824178221915,0.0011379793886335875,1.1732259494095154,-1629.9383101146382
1.7011388105924115,0.0021695534776267748,-1.1960423789002463e-4,4.3871644364113385,-0.06128023510144879,5.605202775733308e-4,1.114700010242547,-1627.6404403068573
2.4828454053849285,-0.030099619379542853,1.9188237733269576e-4,0.9500168141673444,0.05604842942507958,-4.289124139190674e-4,1.1048935787623537,-1629.1280899553028
2.2512094657885746,-0.024209739040346408,1.7764993648441908e-4,6.410898353129872,-0.11212287766472942,7.704236622176292e-4,1.219145424353782,-1632.057748442274
1.3333388140381788,0.013280725958661338,-1.7438695980175574e-4,6.419169509784472,-0.147264182268715,0.0012805833323013857,1.0937856334893399,-1625.9433091908122
-0.5754754393008977,0.06522253700033527,-5.416590444105281e-4,11.60505147528487,-0.2747015223514084,0.0020563607751985227,1.1003897355619583,-1628.98771816256
1.8945296249045627,-0.002554240462175274,-8.853006299315669e-5,8.690810123159793,-0.19573860354231756,0.001587525069578642,1.1361221923340705,-1628.194598148233
1.6345221169931434,0.001171446914542599,-8.294289922472965e-5,2.722648427723381,-0.011845538663212593,1.537214676546051e-4,1.0896956226657109,-1626.4541896849203
2.0091618886517515,-0.007753630385401953,-2.028837603933008e-5,10.409193144727665,-0.26363611476779486,0.0021089684787864984,1.0871441697879212,-1626.9906102561238
0.49514269598248684,0.03347174400498683,-3.0081404852148094e-4,9.870085986821369,-0.2358600997156162,0.001810585563225995,1.0842717786828628,-1626.6271141585462
1.2365286501547406,0.015945858997366547,-1.9101296829599404e-4,10.936142546065623,-0.28592808752884813,0.002316787036640548,1.1052566351098005,-1626.7817175342832
1.0324566782793796,0.017079431612301292,-1.6272949115647624e-4,9.747724418925879,-0.2225791514463229,0.0016011724535805042,1.090940882012209,-1626.4325121641114
1.687298090218649,0.0015907471508696906,-9.021208858907821e-5,5.3971872818875095,-0.08293416348097057,5.699360993213532e-4,1.1043668428019795,-1625.2977828628236
0.9001116877167008,0.020677829913014516,-1.802520119065689e-4,11.334138123634668,-0.2812559244367414,0.0021984903406986125,1.1513400258188988,-1629.7171437906918
1.207613102871325,0.016445878553231458,-2.13339389540641e-4,7.192553327913155,-0.16197867740792218,0.0013353659746919357,1.036510250646961,-1626.4818125898107
2.5851530900690474,-0.025176989296416315,1.0399904992526793e-4,1.6545208936125184,0.015826940111398437,-7.333992713459885e-5,1.1023164042294635,-1627.3746870508694
2.623886509709103,-0.02873013950203333,1.3857150530947857e-4,1.8784884754967832,0.005549915697635225,1.2441010681973742e-4,1.1009308646267326,-1628.871619941647
2.192807197023616,-0.012344428803115053,2.4427125751236232e-5,1.3505308640390046,0.02925006269157947,-2.600863065158435e-4,1.0518650368891003,-1630.5007487137855
1.2993611349842846,0.013996438088444365,-1.8659911407880415e-4,4.868482342424532,-0.09621838961427276,8.390495334778802e-4,1.0501745045581954,-1627.0320488819234
0.07590480841541233,0.04175142027805579,-3.1849726953977136e-4,9.168021133306697,-0.1911396240651029,0.0013162719532641817,1.0926315891452765,-1627.5239405808468
1.5968265659128533,0.0024887124294185694,-7.080600378509886e-5,5.963408073573335,-0.10325128002435965,7.224571554249428e-4,1.1238621597703453,-1625.488150407433
2.176032678350564,-0.010849861723306703,-1.9377034281665567e-5,2.471572511684985,-0.007389571305646249,1.2823614827634666e-4,1.11697620877561,-1626.7081780912044
0.9219000012675885,0.027630689236208608,-2.9723143014183167e-4,3.883955007347308,-0.023361116700554484,-2.6852516658721803e-6,1.073463658724509,-1631.5544476244377
2.507243815487717,-0.023046896098124697,8.779783553185669e-5,3.77169013497878,-0.06241582869773262,6.098589691508837e-4,1.0887542754487591,-1626.9345577555464
2.888738306995425,-0.04259395942262364,2.6639047193483174e-4,0.2771115803570633,0.07854484405484426,-6.050575001840844e-4,1.0861855090853285,-1633.521132082687
1.1267118006668881,0.014729542376184799,-1.5880911605817445e-4,9.772149047072308,-0.22429157294102708,0.0016730388970063747,1.0816985877841114,-1624.6748887877645
1.4100444567921355,0.011136256139343593,-1.5979038278887215e-4,2.9095983578581426,-0.025853021532761523,2.3287455708935438e-4,1.09611905853231,-1627.315949773889
1.72391039961491,-0.008091536176916641,4.055897143314502e-5,4.320000529859617,-0.03268377726062438,7.720351980994666e-5,1.1146499758098805,-1626.5520873992625
2.606979854197046,-0.028843780055557777,1.4824026659170594e-4,5.96639464883542,-0.10741361751934886,8.11400080820692e-4,1.0647640171374733,-1626.3162670652093
0.5891219455385905,0.03230658290249145,-2.904737005786171e-4,7.39840127098215,-0.16809111503703555,0.0013826278371180606,1.0916327976916769,-1626.6253998886045
0.2135351231324794,0.04478185676441966,-4.097430720344926e-4,6.851553733923288,-0.1586137754997956,0.0014132582707324975,1.0868225387655197,-1629.0551795547822
2.4359960501902083,-0.027897347605841897,1.6357116788245438e-4,6.4066410295810385,-0.12495944547926624,0.0010823220814909923,1.083591017780175,-1633.1754006675937
2.2329806825124265,-0.022411812472443726,1.4831798846758895e-4,0.8811196816744347,0.06755910721971789,-6.398179944392262e-4,1.1186577255818166,-1628.5029709412656
1.8192568570013974,-0.008306681144569802,2.2109444353330574e-5,1.2461114723120963,0.055390817767601165,-5.107835388902921e-4,1.0982234162019635,-1628.2785760760837
0.9618731343647948,0.014655926742987197,-9.539078638245848e-5,8.776050467353878,-0.2017267441553515,0.0014946751061988039,1.0803895635065264,-1632.3863594884049
1.2108607619770488,0.016936752998383497,-2.1486827610713813e-4,7.148298430063614,-0.16284725221140914,0.0013621422316303206,1.0649819574828312,-1624.9088968747758
2.1053858116803106,-0.013809173599644418,3.0058467105310305e-5,3.4605935896208955,-0.0183873436480743,6.38538483439752e-5,1.1200900782043532,-1627.7716433176247
1.25157267016039,0.020159275897163764,-2.6806515654594234e-4,9.391631249151358,-0.23523656871917709,0.0019305142953745312,1.0980242842837393,-1625.7619191722458
0.9996627732347634,0.027312752856749608,-3.2593130112783817e-4,12.8984661769878,-0.3390496572768449,0.0027325837671681183,1.1145335639412677,-1627.6849421747613
0.5453661785729605,0.03725666608433909,-3.543166074807399e-4,10.012503922449671,-0.23150939342195775,0.00173021729097622,1.0690570523045375,-1625.606885983835
2.8783697990808492,-0.041060991066737974,2.780058858605225e-4,0.43637855619842725,0.08762501714121138,-8.490823968591084e-4,1.1201224980935347,-1629.938083663456
1.3381468903034033,0.011593336079737449,-1.498025941864657e-4,5.291667009187041,-0.09257088163596602,7.272139292625423e-4,1.1323352649022742,-1625.5788432417419
1.6279034528937961,0.0074132735442568876,-1.6799756137220076e-4,6.094079531390682,-0.12619035049090946,0.0010264325111978088,1.084403503612072,-1626.8727889065697
1.6731414715688373,0.006906549541905995,-1.811385666970941e-4,8.005018449071047,-0.2064232303191532,0.0018858452752846648,1.1013996946282043,-1628.6748835411556
1.383561105188225,0.005855322837111072,-6.64616612728427e-5,5.8040393265193595,-0.08975071360202289,5.503357356221844e-4,1.1165473854203474,-1626.7709698732176
1.9006338425785039,-0.009071149638757228,2.147125864223521e-5,5.702466758067995,-0.10736881189536651,8.921739221496744e-4,1.1179971723911977,-1625.711971225278
2.410884254024706,-0.017466809004197784,4.763535459751567e-5,0.043553693080868025,0.06069687115775262,-4.0504340179521115e-4,1.0254189550905017,-1635.4522359280911
2.109853297504753,-0.012088446496715258,1.3933061637749877e-5,8.016135918253365,-0.18177082245507678,0.0014918639695867422,1.1557934562682233,-1626.8694412141294
2.221565603986055,-0.012556427767551276,-1.084470860735622e-5,3.745016710977736,-0.06558431666788267,7.406973244249786e-4,1.1380980347529817,-1627.8596726503406
1.3174918612719548,0.004501166263002603,-5.841104697164154e-5,7.885984168762014,-0.15605503913911167,0.0011275747240975618,1.0908852159460505,-1626.0101112876991
2.2050846259455033,-0.010403948935761192,-1.2708017404153205e-5,2.466239134843627,-0.009749128061585474,8.938848359990545e-5,1.1173806709228966,-1629.0347862050326
1.0736951719367747,0.024496207618362464,-2.971170942537778e-4,8.192629876418918,-0.19272429813762493,0.0015798700986491448,1.0800942712737212,-1625.2427017997068
1.9854772356259196,-0.009635332812572648,1.0011965002009629e-5,4.828554204648912,-0.06141715316422082,3.791239074507188e-4,1.0637405068093273,-1625.7174710385605
2.2094483580301048,-0.009903109174155128,-4.93399919163352e-5,1.5596199272940274,-0.0011926242178120917,2.2508793018721882e-4,1.0948449273009533,-1629.8220900562112
2.5343747096466016,-0.021073419352934854,6.156259603739125e-5,4.663296802581031,-0.09469284356677687,8.558193277780602e-4,1.0687165931251659,-1628.0610496225352
1.3989434651386148,0.007820979268166257,-1.025181436100381e-4,1.6570582234387037,0.01870461043295228,-1.589849355314269e-4,1.0505287055060095,-1629.6623069916197
1.3303224686753536,0.014347321042126727,-2.0814976083544337e-4,9.950624501654863,-0.23851889705434565,0.0019100566102176946,1.0882532206979791,-1626.4480175137605
2.4007553315993384,-0.02314165849984164,1.1933197857440556e-4,8.354289053393675,-0.18265036805267376,0.001406958896011748,1.1230585075948003,-1626.7800008508473
0.22186771169050343,0.044816309724566274,-4.086549311341597e-4,8.50247341749445,-0.18188740482128335,0.001338080008767513,1.0801042069277293,-1625.9014777179448
3.6502646630043696,-0.06852910139009806,4.89569469277742e-4,0.20041290549218824,0.09108700393908051,-7.519569594193657e-4,1.2187363511450615,-1636.926353349942
1.5640704319618717,0.008522365399776846,-1.4963246712643488e-4,7.385371679935512,-0.1665673854333437,0.001304373608842539,1.091316929802393,-1626.578791192089
0.5506106224809136,0.040172227922496584,-4.1240069972446527e-4,10.411424881043857,-0.23810078688079442,0.0017717884546532565,1.1105602437057331,-1627.5093042365418
0.7737764359394391,0.02550557741030087,-2.4525607614072953e-4,7.5013668845550505,-0.14326969259002334,0.0010367898648359739,1.1295496720144467,-1625.5598674373057
2.172890073673931,-0.020205766977144414,1.2908152973620712e-4,5.238975622943657,-0.0862733072574712,6.196911714798462e-4,1.072713775731093,-1626.3876608236717
1.8223991542846536,-0.002107525296950704,-7.565244494451123e-5,3.0768489197540028,-0.01944825009984517,1.3153364118033864e-4,1.0634420199180619,-1627.8476927222189
1.2957366185463728,0.017297305304061247,-2.3020482646623946e-4,6.9076229124911865,-0.16437791349609876,0.0014348068610938872,1.0482092787524495,-1626.5576959702453
2.798660492492194,-0.0319227927192419,1.6028389488276926e-4,0.17317486339196722,0.06938546759711336,-5.041847918493182e-4,1.0936750677334115,-1629.9283376142967
1.297068779192517,0.009687881239095284,-1.3560353657401722e-4,6.399461110256231,-0.11409326729485518,8.590359101448215e-4,1.1142373891639896,-1625.5008037083326
0.3218827407545427,0.04586869247895738,-4.416836735321855e-4,13.086301160191086,-0.3520563458917032,0.002850160551625176,1.1180893768617224,-1626.3894820159314
2.114260423075027,-0.017799767566748628,9.766032113985285e-5,4.222490030512777,-0.028344842322202028,4.449904278374625e-5,1.1371772315849709,-1626.9109180037717
1.1701006974918753,0.010927583657774081,-1.2720617002528485e-4,6.956010576619925,-0.11507073352667777,7.900292313409307e-4,1.1163093097742325,-1628.3711204432122
1.9342598470218129,2.8391006008333225e-4,-1.3524931047208507e-4,3.7650616089635958,-0.054063149379706854,5.255554494319668e-4,1.1070915211064787,-1628.0504275278934
0.5414376729964908,0.02973064530050874,-2.4191073355257921e-4,6.586246170250943,-0.10771115953214297,6.482521365879134e-4,1.0989650140070637,-1626.684444249953
2.214917394686206,-0.016437408290938597,4.8850689816260836e-5,4.896404149344273,-0.08955971572424408,7.929608340437676e-4,1.0779135697893047,-1625.848622954212
2.654777900772336,-0.033042974939412065,2.012381317970617e-4,2.704912061489907,-0.01104205949587596,8.507350850258732e-5,1.0740570635583728,-1627.1424468603743
2.378465426319444,-0.02355497693599125,1.3337113723481612e-4,3.8389371784281363,-0.024684355110026552,8.083018106855492e-5,1.0989977326935503,-1627.099554202321
0.27310295317775996,0.045120911966071146,-4.1407083148919526e-4,13.636981437956104,-0.36019269665283743,0.002816353452081817,1.1155403072576697,-1626.224151877333
0.4247826999005713,0.035057289189372336,-3.0103999102723084e-4,9.78288580793421,-0.2327654111898547,0.0017853790582644696,1.0551456021352343,-1626.4678752005639
2.498933836710165,-0.026349120107663757,1.3467557109475675e-4,6.452468050397474,-0.12417911187255987,9.731484088515255e-4,1.1151073114696448,-1625.8867411959486
1.474789237491563,0.006641503554526811,-1.2423266384553567e-4,5.034989596306459,-0.08273923270893245,6.755987699310134e-4,1.044722760076991,-1626.184885010287
1.1511646951913264,0.015870807003532033,-1.8046456577036263e-4,9.119595928141594,-0.21772494151437705,0.0016847875703574276,1.1173586991068052,-1627.3057980784179
1.7595982883044488,-0.00737001079395764,1.6008226082785532e-5,5.160815565959285,-0.07327356949581483,5.360541167668945e-4,1.112959582838052,-1626.058320134358
