r0,ba1,lp__
3.7818561961826425,-0.004718685865353449,-2415.519084425498
4.751505445242427,-0.00765859222769465,-2414.7443794324727
4.528831539776416,-0.006878322443770176,-2414.548029156273
5.307332675220232,-0.008671011858476753,-2415.9134667736193
4.707672274685754,-0.007894972126241077,-2415.2005772223033
3.08026565403685,-8.153988779418277e-4,-2415.4415853470437
4.2795313851062,-0.005754264173979941,-2414.41341521252
4.275890680101153,-0.006220274691930969,-2414.638930616393
3.722210005714292,-0.0030636174070117076,-2415.2378088288124
4.2255282775806045,-0.00540895901635639,-2414.499918268548
3.1434067927078226,-0.0019000140448105168,-2416.48689307797
4.545798463769011,-0.007479542928517044,-2415.3599983214485
3.3018044921462355,-0.001317195305396233,-2415.5048355998747
4.5236910434636215,-0.006516582431638147,-2414.5938768369597
4.223554427155506,-0.005560142793729916,-2414.3936035562333
6.1406239276586705,-0.010561473693521353,-2418.439107050481
3.4243707559458296,-0.0020578527568889554,-2415.01343819835
5.275826504248022,-0.009128853769477363,-2415.3156638775945
4.129944013582816,-0.006224325950487431,-2415.8682482033023
4.032783374635755,-0.005164831816497762,-2414.448922361799
3.8527266164145,-0.0043292446172428865,-2414.417443740936
3.799914272746847,-0.0033562698178753927,-2415.258247532457
4.34021635642074,-0.006111236157355248,-2414.4145278657934
4.621190326092501,-0.006977790963196359,-2414.593912230684
4.578299631943986,-0.007232005219035173,-2414.735408033169
4.243177128423312,-0.005753158683139323,-2414.380767639525
3.3360836010611377,-0.0019230810523214827,-2414.926856272527
3.2614629176100944,-0.0014039062586102314,-2415.1674186212767
4.755022107739186,-0.007361266368835291,-2414.7334591606846
4.330724971258442,-0.006163432122768522,-2414.4331931333513
4.2407000633268686,-0.005705123009730612,-2414.379915771376
4.287658930798063,-0.005929827732544747,-2414.395774240815
4.311891968650632,-0.006378923005875266,-2414.691070315138
5.368193366863821,-0.009679985654039477,-2415.5998811685627
4.0185909458711295,-0.004007608928750254,-2415.824617365925
3.5571708777058424,-0.0034616037071954044,-2415.0063246930063
3.8438795871865925,-0.0038587100444756133,-2414.622048610591
3.374961516520173,-0.0023324731050446104,-2414.8898257550336
5.226836798472211,-0.008663194262385768,-2415.4298501603685
4.838937050425887,-0.007264039004694424,-2415.265558803147
5.8261080920844,-0.010460183037941207,-2416.2927952589516
4.265675523270991,-0.005695809462565177,-2414.412515657768
3.9944709196325143,-0.004061439158376125,-2415.3758475351283
4.208647878482284,-0.00605344104501518,-2414.739174472345
4.232521878989834,-0.005074030822634085,-2415.096055335186
3.7576820720724204,-0.004137219067946757,-2414.6026869046764
3.76045525414339,-0.002750112322936391,-2416.787849619768
3.371999189078612,-0.002849880752661748,-2415.6924082519436
4.165167307524297,-0.005073050052408677,-2414.620741920142
4.090982731808143,-0.005371179480970552,-2414.435086556516
3.95926078517061,-0.004746872182541825,-2414.3832254109952
4.483461033307516,-0.007745747465311783,-2416.9010741633197
4.584057652963493,-0.006586359713015957,-2414.7774463984656
3.7409038353389072,-0.0038925275729651677,-2414.4832315803696
4.0303547890730735,-0.004454971235048722,-2414.7878335526784
4.933363925191121,-0.007496588062277732,-2415.5064690195686
3.46419156775069,-0.0026967809152338225,-2414.7451852208046
4.409126225836729,-0.005899800351191974,-2414.787174059216
4.273549263840995,-0.005515064076421422,-2414.5892393912804
3.9935924897327975,-0.004124489322896392,-2415.19953930504
4.632399599264628,-0.007336685700106424,-2414.6966482706694
3.355169818737194,-0.0023892003716065482,-2415.0399608186003
3.06716007818168,-4.658360286983635e-4,-2415.5861874048524
3.767833515150922,-0.004092121372345324,-2414.5182740078817
4.989602608515873,-0.007486109924869796,-2416.045121571746
3.8844695880623252,-0.0049394457444533295,-2414.9985704832925
6.141248453944092,-0.011109484239606967,-2417.0850798323577
4.161115237389947,-0.0057531627188388045,-2414.555872492298
3.6496430494889083,-0.003784570272454606,-2414.803315397174
4.094681645434745,-0.004694619326660057,-2414.7970258012538
4.370558968427165,-0.006101758750438345,-2414.4412574066687
3.8641562490698598,-0.003650959930500861,-2415.143089996606
4.218370017150141,-0.006126274543255832,-2414.8042541246546
3.1077281631053526,-1.0470042555277962e-4,-2416.6180184362356
3.411825637620313,-0.001966602323720462,-2415.0796451025053
3.7310102649809807,-0.0035312875297409244,-2414.5457799614373
3.2867139897558424,-0.002009955451266377,-2415.0974113412212
3.97722670292618,-0.004639613022966902,-2414.379803339293
3.5872778702034576,-0.004061234950294155,-2416.160776213837
4.289178897077936,-0.005395630543844176,-2414.8690488886946
5.545995201545571,-0.010118637892773395,-2415.813042362687
5.6811950200012475,-0.010450577634898239,-2416.007462116512
2.8506216309961916,5.43057250490713e-4,-2416.142899042578
4.626888316205169,-0.0080321491239205,-2416.2331470521685
3.661305640640587,-0.0032714039794533604,-2414.5743705933132
3.878460178567173,-0.00470663607287589,-2414.640512152301
5.613711354044554,-0.009981113559972013,-2415.8624243628187
3.2924005836055334,-0.0023196946861451804,-2415.4749439210873
