r0,ba1,lp__
4.491713328014031,-0.010444203167858164,-2583.027310524089
6.85743922581152,-0.015581755172376881,-2583.359926286925
4.900309900627378,-0.011005741662027292,-2580.7158116815176
3.5462192284854757,-0.006161874636672307,-2581.846870604842
3.996186048114149,-0.007505329689050059,-2580.5363924164935
5.867649333608846,-0.013048394606634409,-2581.6225502982393
4.529552318048755,-0.008938248231064642,-2580.632930820352
4.175193869852237,-0.007929566179612605,-2580.4456401615316
5.58319447480933,-0.012675654840886626,-2581.025399748219
5.770807500597202,-0.013783091100773203,-2582.1305385248756
4.552542695469746,-0.009653797389129071,-2580.349883452601
5.109352637166861,-0.011937084195679489,-2581.474715124204
6.3508016974195876,-0.014634037151815155,-2582.2484539425122
4.706429408444383,-0.009956531177979804,-2580.2911304084646
5.02875652798252,-0.010903106926172449,-2580.4637309849277
5.98908915882005,-0.014208651580937409,-2582.1270173220914
4.141909833036385,-0.008925555797051355,-2582.072206355551
4.331045493661833,-0.008209635155554517,-2580.735820004537
4.311639908447155,-0.008546245981809975,-2580.3156248222117
6.107109383704654,-0.013679924089486711,-2581.998994544148
3.8906158659817462,-0.006225912550643566,-2581.9426385999127
5.462469750985446,-0.012408147894132518,-2580.906097848409
4.483071247046423,-0.009418883342814698,-2580.3530490703083
3.728698276583902,-0.007451688918515031,-2583.103085765839
3.7050922647277544,-0.006195685513382002,-2580.948919829672
3.2397125119163777,-0.004453381752407339,-2582.203988105154
4.302582390276606,-0.008334923835688344,-2580.426960044101
3.35250950558065,-0.004008338505652155,-2582.8501820712145
5.364415418010303,-0.011967238241701861,-2580.754365660435
4.25596851174369,-0.008668972593078469,-2580.4624994040078
5.2377341985527,-0.011411121991287774,-2580.7041055310183
4.900252135056879,-0.010697994636503986,-2580.3965637524575
5.889102772338213,-0.012903887705558973,-2581.991062917247
2.677412814809527,-0.0014688741451167517,-2584.7586576067943
4.508565958039541,-0.009192801078072611,-2580.2886003403883
4.9981829600701975,-0.01181003706424862,-2582.0516170357305
5.579171507154024,-0.012447297239493033,-2581.049158285767
3.854139754746348,-0.006797879336792404,-2580.7150437519904
3.7507318008135893,-0.006338301044881009,-2580.889829090907
3.539333541766194,-0.005089799504023347,-2581.7456161577284
5.729599456622257,-0.012370517796147054,-2581.99956712155
4.016375006841695,-0.0070510127414087674,-2580.941387532616
5.111518252904809,-0.010869410597056603,-2580.77642781475
5.053945745125917,-0.01110174051362424,-2580.47294493486
4.623684742908701,-0.01006227066317211,-2580.547108927704
5.350999614727493,-0.011860692677217437,-2580.752800401939
4.139593186945378,-0.006971981610317234,-2582.4498469316623
4.619198974137047,-0.009900449439005234,-2580.3748225252825
4.113036636935236,-0.008063462086871094,-2580.4848486839815
4.623058114830882,-0.009431013982782276,-2580.3994375117645
3.6378119117154184,-0.0060869370221685514,-2581.07555319353
3.9051887981714613,-0.006552470695046764,-2581.2010771081514
4.705823970097045,-0.009357217535956851,-2581.0043313956344
4.0579838214787785,-0.007233420129748139,-2580.85836089538
4.771298437481279,-0.009772989359407137,-2580.6238249269254
5.337609649881869,-0.011806347984664137,-2580.7440561162693
3.5718901828252476,-0.006632887744714135,-2582.8033912360693
4.235068185564809,-0.008703611670769315,-2580.6074902446067
5.544136331659767,-0.012780203943005535,-2581.1245960817537
4.69195317470818,-0.010419019694535053,-2580.782473675728
6.438408077028947,-0.014154524503796615,-2583.2659868423652
5.021491759632518,-0.01155293110346362,-2581.1211890664404
4.545968139311947,-0.010347409527028634,-2581.8951019063184
4.595843165589908,-0.009931636597354637,-2580.4919349533866
5.720407011042448,-0.013016711376876267,-2581.20377457784
3.7953313955785997,-0.006317844607289295,-2581.003320456643
5.227025505325973,-0.011645729528232179,-2580.6231269923974
4.298693775229303,-0.00844617042588518,-2580.3398601071567
4.073555496460924,-0.008533675059482621,-2581.6786933429594
5.35767796119154,-0.011869629623795333,-2580.7635231392146
5.177287700737334,-0.011334619468481565,-2580.5884064848483
5.583203385572545,-0.0128739933633938,-2581.15828700945
6.04306781435878,-0.013636182946114893,-2581.772117649776
4.923816416458852,-0.01068876333034603,-2580.3859588701253
6.370235544660376,-0.014076656676765907,-2582.9229810054067
4.906369281737006,-0.011098821360366211,-2580.849715615603
4.017572324522061,-0.007276651916594452,-2580.6268512033116
4.899346153911386,-0.009870123452829766,-2581.367747713608
4.575269478444799,-0.009690649230733558,-2580.322217440136
3.6340060532235148,-0.0057568940468007415,-2581.1698819848025
3.4059567130002546,-0.0044305786445101615,-2582.227774406196
4.2365061521884115,-0.007941364310515025,-2580.654493548665
6.963248503803854,-0.0156983857031958,-2583.7214956437847
4.064895741673841,-0.007804164594399662,-2580.4822291803116
6.040186225760849,-0.013893938029752804,-2581.705113465823
3.7031536405358954,-0.006473207769854025,-2581.016626942178
4.060963412976934,-0.007494781274069543,-2580.539860072592
4.367492549463994,-0.009231351119258829,-2580.6361585131554
3.153568879229303,-0.003670599637539231,-2582.446129147155
4.707750936763751,-0.009787489188901682,-2580.352696807449
3.8911169131939802,-0.006971218658941363,-2580.6578591269963
3.7274278351665293,-0.00691255055679151,-2581.460406323232
3.8122504793736605,-0.006824057690612418,-2580.7818690869194
6.49033376522147,-0.015689896481224524,-2583.5881493487054
5.20033423570705,-0.011269165955662335,-2580.69579129519
4.278551497277374,-0.009264662040985836,-2581.4714633768685
4.794386143266054,-0.01020242130082244,-2580.324423730036
4.404629865408141,-0.009407391311413174,-2580.705347787544
3.5712207595038294,-0.006618521610127822,-2582.765057295802
5.444596680044502,-0.011982830678484987,-2580.9465170208027
5.573231043143184,-0.0130850499814938,-2581.5043464306996
