b0,b1,b2,bt,lp__
0.24208306267425594,0.0374449050421176,-3.1978319452926186e-4,0.7367299897958293,-5817.932008659626
0.19677049884099607,0.039836530700660344,-3.388350907786694e-4,0.6034560867065508,-5818.860048236374
-0.08339544889491397,0.04655260019092667,-3.79518683554434e-4,0.6771195551695725,-5818.264677691816
0.06084247526078487,0.04297261712394708,-3.58257125026223e-4,0.6694190841238069,-5818.055588380463
0.3278422954403487,0.0332850587197532,-2.7609765227804944e-4,0.7034666389751454,-5818.1033765566835
0.049122708777498844,0.04265490390321962,-3.5349788457934194e-4,0.7242226196366299,-5818.655018815513
0.32837863677249807,0.03647706117627676,-3.206211065981345e-4,0.6281084197472884,-5819.431940129875
0.5404675383764636,0.029532525963700294,-2.6721356528289843e-4,0.6616795792529863,-5819.948749771551
-0.18434295365641504,0.04997982521484334,-4.088562358072248e-4,0.7628084941414754,-5819.3129500780005
0.05568631410197977,0.04226305689834347,-3.4715696927969974e-4,0.6608016612483497,-5818.204973308972
0.2648064833191936,0.038206005315473704,-3.2329495829634886e-4,0.5323247949040416,-5828.863860497018
0.6768552369299494,0.023034660546382455,-2.0792212081740172e-4,0.6959604168753029,-5822.180864165635
0.06631906870020896,0.04331771541416075,-3.6403247068315963e-4,0.6286396141079894,-5818.456342114948
-0.08073769517830492,0.04835337518054499,-4.0747616535649676e-4,0.6636022680902866,-5819.2431892835975
-0.3220433415473518,0.05221423230180788,-4.0788630715638343e-4,0.7222526332136907,-5823.558009548454
-0.021520551052549592,0.046536247199917634,-3.839219397615051e-4,0.5670331115228494,-5821.273638539118
0.12481097785382228,0.043107941647584684,-3.756436357012578e-4,0.8189150641176532,-5823.290774575993
-0.04053886130223075,0.04602524071100681,-3.7517142897307103e-4,0.672749030421079,-5819.459211700083
0.3610711380640479,0.03281170396723392,-2.742448815481113e-4,0.7331450969832944,-5818.497558395796
0.27837244088426927,0.03481722335129417,-2.8503611562099e-4,0.6921562192284606,-5819.053488301797
0.25640069367014245,0.03586512606449291,-2.930083207893973e-4,0.6549386851972752,-5818.706784915369
0.10252999366871582,0.043527258113196604,-3.783444309822156e-4,0.7994987438696525,-5821.972946517189
0.2486459994755674,0.038417831565732974,-3.3109236119843375e-4,0.6375659223581419,-5819.091437409967
0.12711654485695487,0.03884736012010731,-3.183188237885617e-4,0.823828934065713,-5820.850816291528
0.02747317887928391,0.04334332084124467,-3.550695871118818e-4,0.715401790844179,-5818.073413986668
0.8478111773240037,0.021458932268568987,-2.1070562588532653e-4,0.5564423339438956,-5826.451945221071
0.42941242692900206,0.03073070408344871,-2.622805466466261e-4,0.7426079490655332,-5818.251673321879
0.20899703497319275,0.0374046544485938,-3.117668955806149e-4,0.7485994628171049,-5818.018517512974
0.14764952492381797,0.041700238907443635,-3.57229608017119e-4,0.7461278049071988,-5819.70002039444
-0.16731295640371358,0.04871459712544007,-3.973770633296893e-4,0.6883048157014616,-5821.218976090362
-0.1153444808587498,0.04819750468681392,-3.937384164224777e-4,0.636684478871593,-5819.960971577388
0.5561974259512023,0.025588943974998456,-2.1577440062018298e-4,0.8027629220427231,-5821.481649092801
0.2501483051028629,0.034584818664255064,-2.775070323515984e-4,0.6528481919475939,-5822.533249773757
0.18382943521393627,0.03986461509922115,-3.401771939930156e-4,0.6296238279936948,-5818.77004001664
0.15828995291637382,0.039985654740559255,-3.329533255190879e-4,0.655282219669534,-5817.806153876024
-0.09355035765861813,0.04446938652090931,-3.493004272984716e-4,0.7026614740282955,-5822.672037586959
0.046489877104922736,0.04373640530092711,-3.698385670609945e-4,0.744651679556945,-5820.802424137194
0.6526353551396094,0.024855283139245146,-2.2782170991411722e-4,0.6954681479547391,-5820.972172631735
0.23538011598568934,0.035746161548000394,-2.957578880780812e-4,0.7052869299714231,-5819.897060525831
0.22678346261109847,0.037158781866892296,-3.081184199876421e-4,0.5995614511456783,-5819.269371320003
0.6988225422226629,0.023816946110935006,-2.1709677140104797e-4,0.6958141711280886,-5819.625718681456
-0.15163892376131763,0.04819986483502873,-3.846107208897585e-4,0.654830804442269,-5821.753322034105
-0.09091891518426043,0.046766338991652355,-3.792841975148679e-4,0.6885583473395419,-5818.364136375908
-0.1039149342177254,0.047873411899673604,-3.9165282147658157e-4,0.7002216564188257,-5818.45271918082
-0.09800476478739176,0.04902014897133752,-4.143811719226393e-4,0.7793245534288616,-5820.229983582798
0.2207356801572904,0.03696157843493398,-3.052640096574609e-4,0.7020736102101846,-5819.682099141709
-0.10355151402671865,0.04695312944979406,-3.8821096921733497e-4,0.7806348557535555,-5821.161234568964
0.2517619683748165,0.03640139069392815,-3.0257078931598686e-4,0.7371473922778876,-5818.4064431176275
0.2635899677318639,0.03272820143754788,-2.6229285703172837e-4,0.7592044521300114,-5827.059317210881
0.7830948601451975,0.019616822693892595,-1.7789910914508856e-4,0.7411439657856019,-5820.862287607114
0.03864202324465759,0.045057406334316354,-3.8616844433558514e-4,0.6884481060242176,-5819.9458442567375
-0.10870841220502574,0.045963632936572255,-3.6605465857774197e-4,0.7023103295486388,-5819.992855299369
0.3463858994783417,0.033360023419007,-2.7766432296749514e-4,0.6894194364929622,-5818.240786619848
0.5463475746818125,0.027228013847359598,-2.34114442876584e-4,0.6992789501030021,-5818.5329497325065
0.2960900949636062,0.03775037030787346,-3.3080384476515617e-4,0.6416530239516576,-5820.993968312198
-0.12478721973774451,0.04813733414218355,-3.9250377547305973e-4,0.6360507086588195,-5820.354531184906
0.23725175081985933,0.037222960924907726,-3.041414895019161e-4,0.624244960326153,-5821.362601272826
0.026258796563616214,0.043755799406621734,-3.609593875694799e-4,0.6345559602100039,-5819.373905604583
0.03459658784564275,0.04423767462446999,-3.709442975832587e-4,0.6432103271325738,-5818.240471859464
-0.028078544842317848,0.045067533956759005,-3.655069937294316e-4,0.6645822137880975,-5818.538559265683
-0.15883298722327685,0.049823958245014614,-4.037893669966787e-4,0.6060998206209902,-5820.475822946577
0.08556696841082037,0.04118364576023644,-3.3580818297884984e-4,0.6600791078623144,-5818.225148040564
0.06325957432323413,0.042734302159774064,-3.52546539072115e-4,0.7010739919161495,-5818.893594351659
0.33733429183064045,0.03331689266404855,-2.8137799026152656e-4,0.751851667015319,-5819.5620814838385
0.03164528527152386,0.043576485594499184,-3.6115383146488925e-4,0.7480999301869522,-5818.270802561838
0.19059565178863846,0.038544962124909786,-3.256116669822336e-4,0.706117670290148,-5819.473808840383
0.24421006939329018,0.03650681513617085,-3.035501733875481e-4,0.709440607364163,-5819.855990817754
-0.035907005370231934,0.04542520076262227,-3.736071128921741e-4,0.75485892473224,-5819.523312974794
0.3956241401546071,0.03412542377452558,-3.0520244143308716e-4,0.7448474995723683,-5819.767276434073
0.2464317211742907,0.036137050070916214,-3.0204717839553034e-4,0.6673376421303302,-5818.993874128682
0.10750261297464654,0.04108652062556162,-3.384192009679083e-4,0.571188521105655,-5821.866335079144
0.23111651337806577,0.037930846699583076,-3.1509376836288825e-4,0.6001485709440535,-5826.221015902896
0.1851012014416169,0.03747872395398277,-3.083013541682515e-4,0.7078774961409378,-5818.769087597834
0.03678343723122967,0.041148197872969174,-3.257693538808112e-4,0.7692187433346193,-5820.927249689048
-0.24077970098431328,0.05226435240878884,-4.3112316533733166e-4,0.671530760353121,-5821.284414243955
0.18141946440238887,0.03753774309508234,-3.043291720512488e-4,0.696694601030574,-5818.440108975495
0.06458723845724448,0.04244680499281003,-3.545490905921453e-4,0.7170619757614206,-5817.987514251345
0.5938396414697211,0.02743557679356535,-2.4360877302176387e-4,0.6481158061839748,-5820.8570736402235
0.05881819614707804,0.04325840518164906,-3.6295868871626645e-4,0.6276982167005094,-5819.361680852315
0.4687013977925111,0.029674341090786246,-2.5444974334146007e-4,0.637396126784004,-5819.494388129172
0.22589183687441097,0.039555565694543195,-3.4257383106567346e-4,0.6155538153215692,-5819.2302357498265
0.12865175869179,0.039696289060782604,-3.272740609888332e-4,0.7367515209092702,-5819.159670721621
0.5514508025369051,0.028382906225003536,-2.5097748519582324e-4,0.6631601909283917,-5819.513270431719
0.3822100763191104,0.03263300576254297,-2.748200292817708e-4,0.6167792871420712,-5818.724914170086
-0.3483664727709909,0.05481391971282442,-4.434536707540302e-4,0.7928146523437797,-5821.37954400448
0.699605515489185,0.023928594633232624,-2.246995004400428e-4,0.6953171908175081,-5821.703316754492
0.31013521916018466,0.03592916804650464,-3.067923328095265e-4,0.6729543181269709,-5817.954836919262
-0.4833057382328832,0.058660039162642966,-4.6759500820303153e-4,0.6860093058725196,-5821.363722700149
-0.0745098972309644,0.04545654269639598,-3.683469067657352e-4,0.7045459954894733,-5820.956793150352
0.14369744594679326,0.0396365199234758,-3.303587253210795e-4,0.6502693133066672,-5819.1821057522275
0.565809822763471,0.026493635212951686,-2.3356295011113434e-4,0.7377143866932174,-5820.9978062414575
-0.10339906479667828,0.04898613306863499,-4.0504963649592215e-4,0.681943278521305,-5819.787709112474
0.11227880733371791,0.04407860377905798,-3.8792547311459704e-4,0.7624921561068307,-5821.753693749619
-0.2875610495828019,0.05521023468130958,-4.640822004614075e-4,0.7222481362041568,-5821.3499366552705
-0.3371823044866902,0.05601968861053353,-4.660411989436712e-4,0.7807953306637745,-5825.116542141026
0.19758119197064652,0.03870581284064972,-3.2386293581428333e-4,0.7318947198764214,-5818.299665630228
0.5459378852016663,0.02834656626087484,-2.447199239011931e-4,0.6324684364930482,-5820.0200457844885
0.32709081086008535,0.034676763127963195,-2.9652704393055314e-4,0.7013896688607065,-5817.562760497026
-0.12825129821376055,0.048995600726014485,-3.9772874964876486e-4,0.5825173896197904,-5820.900528446445
0.6204407694059647,0.025071631865172826,-2.1811973699976023e-4,0.6669837960258105,-5819.163328276875
-0.02051014599560118,0.047920710450285016,-4.132270735685888e-4,0.6596703857133952,-5821.346241527058
0.1965465057190021,0.03917389600431339,-3.355905204896804e-4,0.8058182925761693,-5819.5437417134235
0.1776693469049057,0.04015645207324108,-3.4007691802696074e-4,0.7398833307210643,-5819.817280855527
0.19173964389724074,0.03935296723416981,-3.3366808664529464e-4,0.729775468074987,-5818.353757140737
-0.17997272576845597,0.05028855843406463,-4.1063218312311104e-4,0.66246298225705,-5818.560878886449
0.1005614988743216,0.043378268640053196,-3.6800838948569886e-4,0.5929489416103121,-5819.642240135865
0.3823038197302404,0.032737948218178395,-2.7975702309843283e-4,0.6733547569114664,-5817.958255431043
-0.6107006597099297,0.06199578140419749,-4.897260376433803e-4,0.7332735613383167,-5824.2760109267965
-0.0297717502318458,0.045321821719194966,-3.7058347608376357e-4,0.6512128094354925,-5818.309670766781
-0.15210132799263587,0.05033889361400693,-4.170049749548172e-4,0.5998257391510889,-5819.955494525465
0.24067861323814796,0.03547983902749039,-2.8193791471462014e-4,0.6511900554867941,-5821.057375461017
0.0501951462075633,0.04297056294259513,-3.5502672270347274e-4,0.6745416025851027,-5818.42986972657
-0.018061271667111568,0.044692390642812906,-3.753635359691732e-4,0.812261431025489,-5823.101896630651
-0.40860515203138437,0.056608914111921003,-4.559717982733434e-4,0.8097466167829915,-5823.272126540259
0.2877236953481581,0.038222473075575095,-3.3985837140731935e-4,0.7538855437526039,-5821.044456422888
-0.057358051155117,0.046338038816759776,-3.8451192106787505e-4,0.6622470835665443,-5819.77398108798
0.14366588564414035,0.04075324959456356,-3.3823405119863157e-4,0.6447742465449192,-5821.269243769809
-0.04416611796913441,0.04355284822768038,-3.4654634299203737e-4,0.6910094585734519,-5820.760158477197
0.2342283266408867,0.039297926217582727,-3.452883843968563e-4,0.7076918605892839,-5819.4299442449055
0.557178248298922,0.026314384134392244,-2.2608418650530064e-4,0.7544991789580715,-5819.304648643007
0.5433868840752135,0.027358108001178362,-2.3191072373968834e-4,0.6554325570063467,-5819.341202354367
0.17157967708750063,0.03989885188832986,-3.3777966692387785e-4,0.7523191959062059,-5818.317696456149
0.17060937799583856,0.040602012301623844,-3.4296208831165214e-4,0.5893118289452134,-5824.580074190236
0.29914587348054716,0.03552849000622783,-2.9842025023785646e-4,0.6483514541448255,-5818.365292966295
0.34084714491476314,0.034294812360605324,-2.93520583636015e-4,0.6980960000589486,-5817.55043037483
0.27486767119564054,0.037340009151218656,-3.2836292612111525e-4,0.7264874457360739,-5819.966443421933
0.18457878077285345,0.0392158677470725,-3.317869608794987e-4,0.7298319874577117,-5818.431363099412
0.12253513733712465,0.03869378279682389,-3.081236287758569e-4,0.740594414534478,-5820.269853573156
0.028548665312182205,0.04332031328089194,-3.5637356368916105e-4,0.7554606505651106,-5820.105976150668
0.4220966153854542,0.030885122183454846,-2.59747243271885e-4,0.639163205792219,-5819.713138874171
-0.0711409106009381,0.04578265532804489,-3.6686321550620374e-4,0.6816233720371296,-5819.241743280043
0.08235742394391089,0.04296987349332593,-3.6385069346718703e-4,0.7020192261457657,-5817.870316646908
0.41253352700118523,0.030231787681847682,-2.514912787947265e-4,0.7383108867949765,-5819.71754566508
0.027044505166057997,0.0464277907230988,-3.994796267511177e-4,0.6382402160352174,-5820.457127676692
0.4187907422106497,0.03185246564583373,-2.760923455740018e-4,0.6906969883484243,-5818.115211139554
0.21151873050686767,0.03697001691941888,-2.974458574039931e-4,0.6004418444538706,-5820.388853361667
-0.1342342638350475,0.048278128549909406,-3.9232460143671905e-4,0.6500901047874915,-5818.812575701904
0.49445995078985244,0.02860354225625625,-2.3299969028274466e-4,0.5497538594367231,-5828.32455360507
-0.08121873089530952,0.04630626739969588,-3.7575949745835937e-4,0.7174520969645114,-5818.5291176701385
0.14997563434957653,0.0406972712669298,-3.444838402720159e-4,0.7370007742199371,-5817.945637117468
0.27904353787777053,0.03634116937146987,-3.0367443732727767e-4,0.5605386110231011,-5820.54784755529
0.2716605570578216,0.03643038903197665,-3.124225628230012e-4,0.7263683581795716,-5818.086773842921
0.23246442860889313,0.035961484217157134,-2.960330352113801e-4,0.7079492379929241,-5818.772903866687
0.2801932583529351,0.03471071943087334,-2.853231174692049e-4,0.661622558309888,-5818.5948434991315
-0.021403899488859717,0.044968548599322575,-3.727104584413443e-4,0.7935704410572977,-5820.9019358247915
-0.2048905772577692,0.05402037963030539,-4.5969629650719347e-4,0.6568778898983226,-5824.061401332166
0.3242187564652684,0.03644769621690522,-3.216402355949241e-4,0.6905326358561836,-5818.901342899828
-0.04570694536590743,0.04533170368033887,-3.685252060493271e-4,0.6708837155532047,-5818.244917433783
0.27746265273567067,0.03466319264450185,-2.936685194004426e-4,0.830526969853338,-5822.2927632944475
0.45924458893058,0.03140777589418655,-2.781513528319592e-4,0.679391171074858,-5818.740834386719
-0.12459644267332633,0.048164593361331484,-3.9562608638480176e-4,0.7655629894422381,-5818.91838220546
-0.07649726750251638,0.04706020239490795,-3.939715509901329e-4,0.7723422006966025,-5819.973224328867
0.32349819249253636,0.03387297543172147,-2.82901533144276e-4,0.6916519018404113,-5821.346459628674
0.6002660738026103,0.029931902170945712,-2.7831412159210937e-4,0.5927768627366138,-5824.942961130269
0.2319880835122474,0.04017106694509487,-3.588795098764373e-4,0.7828829506398707,-5822.4714874476085
0.09791345185855656,0.04127231774730958,-3.4274241992108954e-4,0.7362780383188395,-5817.727047488481
0.05678215861770759,0.041801600185405415,-3.398892385802474e-4,0.6814078959422074,-5818.7850045437835
0.16008557630278278,0.039067629519170484,-3.2580832456855803e-4,0.7419870910325382,-5820.276441179925
0.23607884033234744,0.03631859260868088,-3.004705367796019e-4,0.7094458997881127,-5820.091111077907
0.10257027935828096,0.03997482183895175,-3.211746769599967e-4,0.6888797110594619,-5819.191158577188
-0.34970514916506296,0.053997471179534635,-4.3018003785180237e-4,0.7471913463707598,-5821.209519729208
-0.5236189198644824,0.060641793821972836,-4.942669215281205e-4,0.6737994113958871,-5824.912671537524
0.1024546760687744,0.041238084399499664,-3.44804771304885e-4,0.6761551220352802,-5818.489485844208
0.20997933606962216,0.03769911711137263,-3.1190860083255597e-4,0.6690609879232989,-5817.653312656207
0.26651980793728186,0.03881821128576842,-3.364791625592091e-4,0.6404684792689054,-5821.0515441830785
0.0036560646320689697,0.04468914795437379,-3.7404972992776807e-4,0.7474097240392824,-5818.976712148882
0.08249877103696711,0.04160376942421644,-3.422263038700511e-4,0.6425308631178748,-5818.110746861123
0.08788482073859218,0.043192389063985905,-3.678481629549721e-4,0.7533564677357995,-5818.832385903249
0.24724733524465414,0.036830843134175006,-3.0512482773056593e-4,0.6135190196862372,-5819.759121871449
0.3650917540067517,0.035506290874811185,-3.21538319209373e-4,0.7374392315137396,-5822.630091659215
0.4562597597116897,0.030588566036334856,-2.661583496862489e-4,0.6749185227591222,-5819.308837680047
-0.12214570110056676,0.04705562581651962,-3.7801561140631944e-4,0.6338654034669973,-5820.60552460011
0.17160104710511467,0.04156983200043763,-3.622805581337462e-4,0.6051638632833458,-5820.927940197295
0.18119269330587615,0.03704896725868185,-2.9801279278448363e-4,0.6534213269770955,-5819.557952897379
0.12033658240876388,0.041697924683056,-3.5338772541322616e-4,0.8031457588098608,-5820.609146929457
0.0936332543696411,0.040120976359150226,-3.25201446643864e-4,0.7415954408927371,-5818.652440445352
0.18879790019404244,0.03936087994293329,-3.343483382046558e-4,0.6857110392236706,-5817.544928719347
-0.0981682136954777,0.04659412003974374,-3.743579020799131e-4,0.5805030386376708,-5821.444416999803
-0.17124211683586474,0.04989770645848356,-4.086742554386174e-4,0.6627557234629408,-5818.626485416394
0.3092248420136609,0.033294535260109344,-2.7794747090829723e-4,0.7567233392470138,-5820.469935978741
0.004703136246096336,0.04257375246057294,-3.4567010314030957e-4,0.8092730049698664,-5821.533586204161
0.17358425834294053,0.03975825284259956,-3.338689556016195e-4,0.6853223210772217,-5817.540113628685
0.5287815275334398,0.027141019909404082,-2.2493195030308562e-4,0.6132671275953938,-5821.342224251176
0.4579168818380178,0.03146967790268245,-2.7437122867079224e-4,0.7515144826460284,-5820.310112109003
0.08894234691332885,0.042659349856483356,-3.638680381582551e-4,0.7047950088493368,-5821.9892781891995
-0.08341323166150863,0.04901857363424551,-4.196815718791557e-4,0.8174597731052969,-5822.33774531727
0.204199262704741,0.03724324233156048,-3.0754163676950885e-4,0.6746361330998283,-5818.710915915948
-0.07334679294549888,0.046877639306766444,-3.827747795622576e-4,0.5932597238431097,-5821.033318230983
0.06636060084761018,0.0424761054051333,-3.439538416322717e-4,0.5661976105631655,-5821.252181609172
0.0858698440421953,0.043307754932026835,-3.6433047899271117e-4,0.6528066340433076,-5818.659646756111
0.09035791584832234,0.04244945777366994,-3.5834918946320694e-4,0.7005657778231339,-5817.970988824939
-0.06694546114256292,0.04792951241814752,-3.997763908303713e-4,0.7197749246123907,-5820.195608889626
-0.10063424687204059,0.04793167913781355,-3.8942281251292283e-4,0.6321516513580739,-5819.940077737804
0.25051104119222245,0.03747395651055583,-3.1562712261312567e-4,0.6696611017848793,-5818.000888324805
0.3714776606419522,0.03378762482720456,-2.946256049569731e-4,0.745338899221422,-5820.472212789851
0.2301863468956296,0.03757903128786577,-3.1783443647031e-4,0.753724158351575,-5820.2823335999
0.3470197988910445,0.034979871415123605,-3.056396846271871e-4,0.7747752544496626,-5819.117179009829
0.6222690363910256,0.025654401257784287,-2.2540537117861307e-4,0.7133078718811449,-5819.797373752624
0.054907835355128456,0.04464048975291994,-3.7324281937108566e-4,0.5576614915550452,-5821.317703918456
0.20565751603524451,0.039833011006575034,-3.385722640280885e-4,0.6405810277737839,-5821.013983395032
0.16806858124508,0.03905866028943516,-3.178868596567365e-4,0.5905723955785499,-5821.059261135079
0.0016801330527582213,0.04525687244409893,-3.7224361190294305e-4,0.6092146906209229,-5819.678079538935
0.5909886165004025,0.02817611241571593,-2.6072086904863556e-4,0.6416073757442796,-5822.843887746766
0.30111496814185285,0.034067155991561175,-2.849424516763029e-4,0.770074614563311,-5819.242855534274
0.05711444050426438,0.04368350939263475,-3.651688215327171e-4,0.5731618638736289,-5820.157395371309
-0.04542080346133691,0.04812560346336818,-4.07416394604135e-4,0.6381343580144633,-5820.226016503411
0.2650096668255859,0.03585945145196526,-2.954856257285254e-4,0.6157906132376091,-5819.134708512204
-0.3937868472382648,0.05635721453755389,-4.54376189174997e-4,0.6343164760619668,-5821.130819614729
0.35288221309746454,0.033364484694818404,-2.774363541493805e-4,0.6348733971732075,-5823.961142009131
0.5174553617371642,0.026301151194134068,-2.1299144553203707e-4,0.7114678900106273,-5821.0269019772695
0.20789532196134083,0.04007461927695476,-3.540264653432171e-4,0.7047201807180047,-5821.501772188764
0.01799851002311869,0.04276332896727303,-3.430300197974997e-4,0.6316471367849151,-5819.563405462845
0.15060355972286513,0.0403055875004524,-3.375974312490264e-4,0.710714794422849,-5817.621194836932
-0.18306876361210708,0.05049350506579887,-4.115794789755444e-4,0.6439023529981786,-5818.958553509957
-0.20685363808102,0.051030538010328405,-4.1637888314568046e-4,0.7161443941961546,-5818.986919819253
0.17942629096541454,0.03885113994606748,-3.2536222774076835e-4,0.6833315826808262,-5817.965160987646
0.23580915914612974,0.03829686808738919,-3.246334848397052e-4,0.6554908443257441,-5818.083885060257
0.01655402834155318,0.044627049465985676,-3.7013028508091296e-4,0.659480948822601,-5818.036092767729
0.7163235031973131,0.021462101912858227,-1.8320523760657288e-4,0.6739390709759762,-5823.310557804482
-0.05862959785474649,0.04726778155381461,-3.9292585346600823e-4,0.6648446661548307,-5818.088796490406
0.5971724245171132,0.027991784809002312,-0.00025436871170222795,0.6277497082516935,-5820.5808762858815
0.5168064916134506,0.029627698665165476,-2.602804339743262e-4,0.6560089343752232,-5818.716627854268
0.32249274771734576,0.0361934067069077,-3.1960914734950797e-4,0.757544250552788,-5819.372814692312
0.11052266202007947,0.03988052097921539,-3.250482211560889e-4,0.6942865470705063,-5818.156239522653
0.44372820301631866,0.029675481473671113,-2.469377700106478e-4,0.6144629056058781,-5820.963420696346
-0.06550450734345316,0.04605803509638025,-3.746537384500642e-4,0.628478494601321,-5821.613684559694
0.06277389710826231,0.041987425722682305,-3.4178653732678936e-4,0.7046480816249856,-5818.737549128317
0.918607596039268,0.01627066936007005,-1.5749139737602748e-4,0.7073008811793852,-5821.808177169158
0.42481745883712246,0.03154005799591848,-2.669790984544523e-4,0.6217221165383402,-5819.480186946446
0.08694726161977903,0.04111372893834309,-3.3816065581804153e-4,0.7753355634476092,-5818.938043204822
0.00926036595274512,0.04467285054558471,-3.754287586452833e-4,0.781772078092351,-5819.138308146152
0.09152911769930774,0.04248955924341093,-3.524188562468913e-4,0.6437587765707513,-5818.898893016045
0.12132673493702298,0.041190122123314354,-3.4491576727675336e-4,0.7187704282251645,-5822.192790577875
0.1636647594584404,0.04072290574237345,-3.431400760577391e-4,0.6433616127965074,-5818.440332296102
0.03217512922025298,0.04595403400123286,-3.9578200913208047e-4,0.6573289671070512,-5819.875039835776
0.30610673998744103,0.03499330750241904,-2.935657372503144e-4,0.6367009739194469,-5818.125189480072
0.3199989299987412,0.03630562951639491,-3.163261836313171e-4,0.7055407006747729,-5820.662631838137
0.5060313257726893,0.029488822366716613,-2.5902406980738714e-4,0.7167270090416922,-5818.325885487978
-0.13305048203180997,0.048244789750400606,-3.895204776939191e-4,0.6384591652732196,-5819.0550728057215
0.33453314495287323,0.03592801522980017,-3.132569154635443e-4,0.6281783360862009,-5819.109351807719
0.6085183409410204,0.02551153995546438,-2.2313322888070265e-4,0.6879046271443153,-5818.85090914217
0.08783325365032098,0.04233365157562053,-3.517641339254914e-4,0.655807030433382,-5818.950831819219
0.12585779160911742,0.04094934569763872,-3.4293778974184394e-4,0.6779728628276185,-5817.686004369337
0.15351453429849218,0.039931403617173705,-3.3153953967610876e-4,0.6820725246360696,-5817.689376163291
0.041034358357500605,0.04253848051410648,-3.472575378211845e-4,0.6873091273982932,-5818.160299784685
0.1919287566754705,0.040042070138774935,-3.3873155621397293e-4,0.6518619862480013,-5818.9315083541
0.14222218520458094,0.03839840447649107,-3.1287356734523944e-4,0.7420006276555473,-5819.225314313932
-0.14943787812438403,0.047575017476591326,-3.745695457494169e-4,0.6332580013161537,-5823.03728384891
0.5387470321064923,0.030588636603196273,-2.8071681687984754e-4,0.641873804839925,-5823.017520941698
0.25116495987932047,0.038544327788391876,-3.298282629026477e-4,0.636588169775924,-5819.887120005054
0.18368742726535053,0.037419798737571286,-3.062336873986452e-4,0.7065918398850934,-5818.62982222172
0.2962052242682483,0.03599573368896396,-3.041214024623597e-4,0.7212707924172949,-5818.98641603493
0.6165262863689074,0.02811485469381551,-2.5927318700532705e-4,0.622163422938332,-5821.754703713164
0.3214680339245043,0.03880027886479529,-3.541697130015166e-4,0.7655918241341926,-5826.677907609786
0.17918266777814112,0.04021409121421168,-3.463943522569176e-4,0.6986366876205832,-5818.339160484397
-0.37822715641903787,0.0549302133677994,-4.4207973800763515e-4,0.7818940849915381,-5824.969348730343
0.2865984105410616,0.036572068762898986,-3.128749609289861e-4,0.6491794678293563,-5819.00147970269
0.4617831687122752,0.029745286857592607,-2.4826512243724227e-4,0.5825233529349254,-5820.5699716116505
-0.02319431555964117,0.04575393641812061,-3.792963016625465e-4,0.6811830546932645,-5818.38502788034
0.14462699381613864,0.03965516358848201,-3.276745227352276e-4,0.6332182439273938,-5818.353980056675
-0.24192080564501547,0.051309415799779844,-4.130149141713477e-4,0.7226820315124253,-5819.71172225597
0.016836615139953943,0.045587833784954825,-3.8619557741355456e-4,0.7007354004304603,-5819.2944506023405
0.6913931811579924,0.022785882377210697,-2.0298236119736815e-4,0.6293204690985053,-5822.25387757962
0.22129232052677153,0.04013452477110648,-3.506494072132964e-4,0.6429166425547299,-5819.484940565429
