Key,b0,b1
228,2.0305991137840476,-0.01136843654062047
229,2.0662002214813504,-0.01139837675447489
230,2.161297890083234,-0.01344433907988349
231,2.1200773043864145,-0.01291137053602006
232,1.9969755299123215,-0.01075671940309738
233,2.3095634697890355,-0.01555107033577266
234,2.0759636722391916,-0.01190493432473067
235,1.985994742676032,-0.01069909070383786
236,2.066304795537613,-0.01185009766978215
237,2.248847810350021,-0.01436169832518303
238,2.220382647842791,-0.0139879629000812
239,1.899428891906014,-0.00909677688911115
240,2.1756305110555285,-0.01328769954943387
241,1.994864041664908,-0.01089215602569854
242,2.078819044450053,-0.01188827835156674
243,2.0135409273872256,-0.01106364978263801
244,2.170276654960531,-0.01303038539873993
245,2.116050491408279,-0.01258194083466269
246,2.0273428343466526,-0.01089358846828705
247,2.1301521340057015,-0.01231890414752861
248,2.1194024269246494,-0.01225469538372247
249,2.0959432989259517,-0.01241778885044452
250,2.1389303767001975,-0.01295217331350192
251,2.03170401354591,-0.01112477580338598
252,2.094031819072319,-0.01228111103431879
253,2.2649336142781245,-0.01459602429247431
254,2.1270683212955084,-0.01296408515824211
255,2.0656336239839703,-0.01189741691733101
256,1.8622429871241943,-0.00918357003698791
257,2.1865452431045367,-0.01364354193714766
258,1.9776602444412097,-0.01040791263761467
259,2.110914413608116,-0.01271351624577271
260,1.9446762625155016,-0.01003095331396161
261,2.00201201479277,-0.01106502538900078
262,2.1998717531072205,-0.01409566453564307
263,2.1046154432782895,-0.01257476184049817
264,1.9914286095981304,-0.01104415222803298
265,2.139533428570061,-0.01299423475645869
266,2.142620001473411,-0.01297194897532188
267,2.011655690781987,-0.01091702017443294
268,2.0293759202309523,-0.01082359594415686
269,2.288820845392067,-0.01510336075536506
270,2.113143538919574,-0.01254048372467471
271,1.9707203075367916,-0.01027721799287245
272,2.183594151339796,-0.01375574271302569
273,2.162458579017641,-0.01374365553346385
274,2.0867183357696457,-0.01225680385107035
275,2.162303425712712,-0.0132500526333765
276,1.9231004549989017,-0.00965799193517424
277,2.0314215301949874,-0.01163656810465488
278,2.0994328433456455,-0.01228443950454356
279,1.9996219658807053,-0.01068422772061401
280,2.1015609402952724,-0.012636334507193
281,2.2115763896806255,-0.01355372283184161
282,2.164087029817503,-0.01340077157791069
283,2.13991347246409,-0.01286371097729053
284,2.135427871030604,-0.01270638534362214
285,1.994940472796708,-0.01098088906558936
286,2.177409161277291,-0.01368908841327115
287,2.1131314901510536,-0.01267931541002419
288,2.2254696822940576,-0.01427213675525555
289,2.022632759072392,-0.011467311120612
290,2.2930177808486016,-0.01542500522200774
291,2.0238988033534593,-0.01095941029679269
292,2.043873352493184,-0.01131716731175309
293,2.080756700744378,-0.01225237550537575
294,2.162309967679171,-0.01322471200182933
295,2.176597333086962,-0.01369292997739077
296,2.1423533247884277,-0.01284748914792733
297,2.098660166290538,-0.01224451894116722
298,2.151460886461566,-0.01305406557428402
299,2.1579922471288935,-0.0134761880153643
300,2.0874540697070683,-0.0119445577257458
301,2.1420283602906687,-0.01272602367837674
302,2.0045190772731676,-0.01093003058362206
303,2.131228950956495,-0.01325446532130637
304,2.139209756247556,-0.01272962123846762
305,2.0775366532571486,-0.01207377576911178
306,2.1940891885851475,-0.01411401645579273
307,2.2939904807311846,-0.01539992698554646
308,2.2098462067707954,-0.0139895735535708
309,2.177397938742705,-0.01366784803633026
310,1.99734967618533,-0.0106184343881102
311,2.2297014218090405,-0.01428483985386465
312,2.245495755737384,-0.01485559751589625
313,2.0659386873761982,-0.01178184164229865
314,2.0993748941448467,-0.01252237995147296
315,2.1653091524741965,-0.01321212336464407
316,2.0959685612182706,-0.01228319881659988
317,2.253350786362974,-0.01496701977922153
318,2.085246215950503,-0.01197043934334597
319,2.1692446545719455,-0.01318900757823917
320,2.1493272459607713,-0.01293616440223509
321,2.009552990472231,-0.01104694608809395
322,2.1989573464122265,-0.01420361333370948
323,2.1356540832706785,-0.01323084740197108
324,2.0893067072110716,-0.01236677966862876
325,2.092189178705369,-0.01225938062662867
326,2.2988683877460128,-0.01525658020987985
327,2.0751392310581926,-0.01225030358384415
328,2.266846826238566,-0.01483316227670925
329,2.118889650739333,-0.01243141503688576
330,1.996129350033789,-0.01121143698613374
331,2.0546501895112885,-0.0118542256879984
332,2.1262990283515797,-0.01256808117465508
333,2.181299421256058,-0.01365095544936111
334,2.058558135278907,-0.01213630156286392
335,2.2076244762151847,-0.01400455923220343
336,2.0260739903263096,-0.01119891892834911
337,1.9783898739886383,-0.01048898292522842
338,2.3505476598342123,-0.01615929250548051
339,2.190487199275448,-0.01385711862789297
340,2.1643231598779544,-0.01376529869614647
341,2.1690729313423143,-0.01331003370468614
342,2.068140192770706,-0.01162067722030395
343,2.1694139201733513,-0.01375278451851123
344,2.0669349397072496,-0.01223184622382602
345,2.128045814667342,-0.01290924359989764
346,2.20023692998691,-0.01417781009139254
347,2.1146719525943705,-0.01290224902502129
348,2.1169670729436425,-0.01264858367910361
349,2.2018461560077234,-0.0141313474026857
350,2.0836857822107864,-0.01213039209259325
351,2.019975811517755,-0.0108422525070411
352,2.293658681596776,-0.01541744069000471
353,2.0541458712771083,-0.0113528724648883
354,2.057665792168786,-0.01147243708315851
355,2.0866131119480475,-0.01210122733067916
356,2.056136722017614,-0.01196853343579095
357,2.186255625175584,-0.01376726534831324
358,2.0691311518151667,-0.01206698400792596
359,2.176593162408958,-0.01363158969455442
360,2.065132889384321,-0.01176780759173603
361,2.26468382580646,-0.01474384786692941
362,2.0845855324550997,-0.01228571747755227
363,2.213786281017015,-0.01440179671295487
364,1.993942825155241,-0.01108371675200605
365,2.0183109366784917,-0.0109913995008026
366,2.1925342309005726,-0.01376627091590075
367,2.0971728820097804,-0.01208697590586138
368,2.139446054918638,-0.01304733659619575
369,2.1837445764202763,-0.01348890028712856
370,2.0051890211226597,-0.01077872890638863
371,2.2172897076850613,-0.0136029500641537
372,2.061313901890364,-0.011541297150497
373,2.1235590227243337,-0.01256202921565326
374,2.1553215748898804,-0.0131908946409068
375,2.1841628183263455,-0.01370108463451273
376,2.122710616572527,-0.01270839014061424
377,2.146316593931801,-0.012839747521288
378,2.135525522101647,-0.01300990325229647
379,2.1909303719732995,-0.01376414013993336
380,2.1339747176658332,-0.01276217326989761
381,2.044587285662784,-0.01157527854440345
382,2.1107705314423546,-0.01238780325091644
383,2.2830485095778563,-0.0153747793641138
384,2.03789969241631,-0.01151603195855754
385,1.9948029070126936,-0.01072029761343715
386,1.9914531565133664,-0.01078814626829891
387,1.9673219007467104,-0.01039099265024163
388,2.2914300197260866,-0.01522103457415519
389,2.140610304419135,-0.01296694208717583
390,2.019171142688307,-0.0111524448854679
391,2.1126277885602742,-0.01321422403434671
392,2.2363860168789285,-0.01467955292320678
393,2.128928754714818,-0.01285581390962848
394,2.0889553287351976,-0.01226086805645839
395,2.1531180076218948,-0.01310048604856077
396,2.1786516168359635,-0.01328175397026638
397,2.2384980871574416,-0.01440235745562316
398,2.164251186225181,-0.01312180817590719
399,2.1069917696723777,-0.01207095883997269
400,2.1363819520642977,-0.01262719592577346
401,2.1069646884387563,-0.01223109250524451
402,2.060514531353759,-0.0118166027640192
403,2.2808226732872026,-0.01528993140034433
404,2.264277805338737,-0.01478024151386428
405,1.9757708384741963,-0.01052258132015912
406,2.1213223642590484,-0.01241600130311967
407,2.2417374082733215,-0.01439565164396226
408,2.1830470577302052,-0.01389148383062627
409,2.1999868189434513,-0.0139026374761534
410,2.005373159409168,-0.0108823543366036
411,2.080408148209792,-0.01186431394450883
412,2.0311862538908776,-0.01160083596833437
413,1.9522829803778117,-0.01032076477039481
414,2.175100380218727,-0.01377560569168317
415,2.24870802511638,-0.0148115311111837
416,1.9588914290391013,-0.01020174736003422
417,2.152504753392395,-0.01309471789983351
418,1.8944476433290005,-0.00970859307920144
419,2.049826440695097,-0.0114317474333013
420,2.160320518300543,-0.01345074133049454
421,2.085918824060452,-0.01252869853868903
422,2.0791006239877374,-0.01230617153784114
423,1.9935564889486483,-0.0107203148587704
424,1.9053715938000615,-0.00968219279652445
425,1.965398410252887,-0.01024141570905228
426,2.017050084858784,-0.01152189049006996
427,2.2117652585301,-0.01379223968138439
428,2.1869573913456053,-0.01360453747901564
429,2.005559891126662,-0.01088641898229602
430,2.103212391206682,-0.01279889838952769
431,2.0155249510945543,-0.01108909309978415
432,2.046884636265301,-0.01114343157681446
433,2.0799561106750466,-0.0122722585408695
434,2.0603215942339417,-0.01139953125178423
435,2.1253109997899484,-0.01336019245347495
436,1.9611538140865092,-0.01008478420193701
437,2.032596890164713,-0.01146265418638878
438,2.171165237591428,-0.01369027851418815
439,2.090083851010106,-0.01252631211020514
440,2.25437204749371,-0.01458530717235857
441,2.013320251065303,-0.0111159789823033
442,2.2112647354696455,-0.01393952527913103
443,2.02055554143401,-0.01126850565486458
444,2.164037362513446,-0.01344150977490398
445,2.1335046915891405,-0.0127195000046419
446,2.0941415148917537,-0.01233019370344968
447,2.1645444789721293,-0.01315313168288771
448,2.031390054022805,-0.01170445525065557
449,2.1932743977716824,-0.01383199029039249
450,2.1080327178089933,-0.01267496273611643
451,2.004503592524266,-0.01082595740927401
452,2.1803267130870445,-0.01390948995815662
453,2.1392022030820965,-0.01278012991260981
454,2.239117506069239,-0.01413697170458463
455,2.0013178016816267,-0.0108107940581556
456,1.985324017718463,-0.01068867057173796
457,2.082895574952421,-0.01196737374149829
458,2.0357366903772514,-0.01116284179292818
459,2.275030291216736,-0.01495233846909756
460,2.0974741625461344,-0.01234861071609746
461,2.175485479737421,-0.01345044746370979
462,2.124556448781764,-0.01247566176983227
463,1.9635999746725157,-0.01036872875452933
464,2.11080034159561,-0.01194036595256783
465,1.98807059862462,-0.01082197354945834
466,2.080304189633809,-0.01227942389055621
467,2.0808741229404597,-0.01212627769291758
468,2.166177583165908,-0.01345333607246656
469,2.0299209697605405,-0.01080970521928548
470,2.032156199334229,-0.01130183721729137
471,2.179177068616258,-0.01339993395526199
472,2.0118311176349692,-0.01083286485544831
473,2.247554872849178,-0.01472300518178927
474,2.020978296415545,-0.0115209416994282
475,2.1753462204375222,-0.01325080157062127
476,2.1937246579480005,-0.01370035401338334
477,2.033179253212384,-0.01104168857678414
478,2.096027127382061,-0.0121507379520908
479,2.0772442196503076,-0.0122792103349529
480,2.112693266413798,-0.01232457771806032
481,2.1488529948774473,-0.01281034797893702
482,2.1280690904726107,-0.01262627615785647
483,2.0349791045741576,-0.01149176551106886
484,2.1355943580378254,-0.01332593133660924
485,1.9813129801862697,-0.01040186942711307
486,2.0455573957579025,-0.01171842436186943
487,2.1553605419188018,-0.01325689450379599
488,2.186844922988187,-0.01393441444880032
489,2.1339609423221075,-0.01262987623822132
490,2.053377169579449,-0.01162333415139141
491,2.0250327167457276,-0.01134726303770881
492,2.0920215129712023,-0.01188323906222826
493,2.121768947650051,-0.01301311574661999
494,2.0464238819978284,-0.01127199444832706
495,2.203762749897384,-0.01404250853092037
496,1.9715473266985872,-0.0101509897723103
497,2.009768289236996,-0.01076288200144021
498,2.1049871453212994,-0.01218553672087948
499,1.8777959179205768,-0.00914533901309115
500,1.9189794316036612,-0.00977467631603707
501,1.9868156191040325,-0.01116258693979082
502,2.132164238586764,-0.01304672347303285
503,2.0172024241678166,-0.01062738445264784
504,2.0363526381134296,-0.01130337340977117
505,2.1138405560711453,-0.01270708833295178
506,1.97746776320733,-0.0107785301673089
507,1.965952250662047,-0.01044112002253269
508,2.0481264233885144,-0.01129678522564652
509,2.0088320533634016,-0.01095809793553545
510,2.1245224923903203,-0.01252993216122
511,2.1294376267849064,-0.01307456356696403
512,2.0169683049504,-0.01090337730221816
513,2.1860535316466523,-0.01392836482248885
514,2.3683864465776243,-0.01585362240235881
515,2.124160441845989,-0.01298796843489582
516,2.108539156707012,-0.01248208637096731
517,2.12591218920142,-0.01254045512266381
518,2.0943901000794396,-0.01230454804061992
519,2.2894577568875056,-0.01499566958008813
520,2.177772523415634,-0.0132894969759371
521,2.0521868584011576,-0.0120253842109259
522,2.175756394094881,-0.01377594103806784
523,2.1729175905362856,-0.0137187147486442
524,1.9985436130400307,-0.01099196305913772
525,2.120358632122026,-0.01299999425832187
526,2.1760308973285256,-0.01325030025775252
527,2.1237182949526243,-0.01258864873454743
528,2.033535212049957,-0.01133269426739717
529,2.184372695695639,-0.01357394779507075
530,2.0673656859749125,-0.01152513152347585
531,2.0273680650166637,-0.01132668298063151
532,2.125670824392224,-0.01255420147165023
533,1.8761054916356796,-0.0091476174735336
534,2.1320941906669675,-0.01239445022546187
535,2.021131461381553,-0.01071089973157344
536,2.07630540917805,-0.01210055841027255
537,2.041843591185745,-0.01149639538270826
538,1.994248465144999,-0.01083718678725667
539,2.0805498269571303,-0.01204701217517467
540,2.1223781397567927,-0.01294696904969999
541,2.126400594190724,-0.01272883418104528
542,2.113654959283757,-0.01318708269856665
543,2.1062320394977068,-0.01262961351566753
544,2.1832045546159566,-0.01348096092591441
545,2.2207745623438573,-0.01443283233294176
546,2.1027349156126296,-0.01243501932631503
547,2.0361896960878525,-0.01132474781211155
548,2.1203608460954952,-0.01262830813115982
549,2.1644386780269538,-0.0127774187587307
550,2.1133735559850955,-0.01271226075387538
551,2.2425625216608993,-0.01408110610759709
552,2.028380055036078,-0.01135015568311904
553,2.1961323475269072,-0.0140388044168114
554,2.0994051481931306,-0.01249271490965632
555,1.999487354407436,-0.01082792483530185
556,1.9681932313192585,-0.01040620200797979
557,2.123693327559867,-0.01279076074513283
558,2.0195780329141417,-0.01130849599799266
559,2.1516313184646023,-0.01356446223995756
560,2.3284146403589836,-0.01558746304656732
561,2.2218245069483658,-0.01428467048826914
562,2.157363825717266,-0.01346119080803131
563,2.1150519426214625,-0.01205006103617084
564,2.3352231477612717,-0.01612563637215424
565,2.0503904588901007,-0.01171829268384086
566,2.1239669004785497,-0.01244202104974763
567,2.286703230372378,-0.01522354292922438
568,2.173350849543583,-0.01329896685504886
569,2.199812904423482,-0.01399370361216142
570,2.1824571915576105,-0.01326014724560402
571,1.9340672277809652,-0.0099508112028678
572,1.955279916365116,-0.00997442255649232
573,2.036310923747816,-0.01150937237307508
574,2.1087467463646017,-0.01261103850556506
575,2.1696319135700666,-0.0136637773762011
576,2.147754130615674,-0.0135878540691041
577,2.1229779330311556,-0.0127326664214526
578,2.034241865892726,-0.01134486887612576
579,2.006970139925476,-0.01061306967322516
580,2.2076244762151847,-0.01400455923220343
581,2.0207761516732514,-0.01107460674249831
582,2.1406167294349405,-0.01298492453349528
583,2.2035811007756796,-0.01379843116765979
584,2.0746110252747574,-0.01226008941162318
585,2.1814199508651653,-0.01391844654869982
586,2.153547433322311,-0.01305587941229183
587,2.0729299397449785,-0.01175072008925382
588,2.0420907956544787,-0.01170592723033664
589,2.024912331325479,-0.01086882099206504
590,2.1843562957167713,-0.01404261797879888
591,2.1939270341359114,-0.01375492882031521
592,2.123415606586656,-0.01274208725864918
593,2.0708817591738757,-0.01227582293818024
594,2.1053799125968777,-0.01250879364139738
595,2.036452638293424,-0.01143931751514087
596,2.0938211043991384,-0.01217909045775642
597,1.963447648050442,-0.01039129967544259
598,2.1490028405947355,-0.01290000666533491
599,2.1341337074070656,-0.01316000261175843
600,2.1666936874886193,-0.01342540458617501
601,1.9731600561997813,-0.01049194952437053
602,2.0496341713750055,-0.01133726050074466
603,2.0835091369329564,-0.01202832200265185
604,2.131677197625295,-0.01272907826988478
605,2.0909840647968085,-0.01233931206472104
606,2.1321717973903347,-0.01325730051465084
607,2.2102165861249268,-0.01397902991886616
608,2.1856621517528128,-0.01369626348795696
609,2.0155742066487545,-0.01093466080358008
610,2.191866758669381,-0.01407878783111776
611,2.0106152471934364,-0.01108369391536751
612,2.046018939381656,-0.01155206413961099
613,2.2703553523380133,-0.01460552659940844
614,2.274694711281096,-0.0150951705721874
615,2.206438148027257,-0.0141210476571926
616,2.0261536283182653,-0.01128578810520279
617,2.1233754488235856,-0.01296475480239675
618,2.0798445991652033,-0.01204187060182595
619,2.18560786428174,-0.01385530802254402
620,1.9909442786257028,-0.01090476752883461
621,2.295184905108633,-0.0155168765670769
622,2.139423299150413,-0.01284274649431798
623,2.0545666675586216,-0.01192919127403458
624,2.063654754108231,-0.01160246345712433
625,2.2972627060512516,-0.01518298278689273
626,2.0820809369006628,-0.01210910741424003
627,2.038180524996211,-0.01133379016910944
628,2.1877328945170964,-0.01363475300598617
629,2.1810432562017725,-0.01349500807421644
630,2.093520816183577,-0.0119528271439923
631,2.182897263716842,-0.01357136610875573
632,2.2939904807311846,-0.01539992698554646
633,2.131788187795964,-0.01281699216521788
634,2.1926185735157677,-0.01381466550449092
635,2.041650178724076,-0.01130417553040147
636,2.107549595724392,-0.01257666127421132
637,2.199853446444929,-0.01414963818905299
638,2.044136990710024,-0.01125592967093677
639,2.061710761774772,-0.01192178080969426
640,2.0943981159250113,-0.01227799623574406
641,2.07607813726225,-0.0118423900619033
642,2.097731694576057,-0.01211110427946951
643,1.888438857786428,-0.00879620032297448
644,2.1087740467173095,-0.01255918701136917
645,2.1142293942526247,-0.01229919691939596
646,2.0576624196044513,-0.01159173048586725
647,2.12695374543648,-0.01270531646314019
648,2.2119037388307863,-0.0142344483449643
649,1.9518264354295305,-0.01016451359370546
650,2.315260136271681,-0.0160270017245773
651,2.130249456068017,-0.01244783408607332
652,2.0735131082623894,-0.01211747414940798
653,2.243602166412338,-0.01434085903241813
654,2.3396905329567232,-0.01625379549125355
655,1.993301851544756,-0.01063572258255373
656,2.132430078467215,-0.01316687193771307
657,2.1101469271878717,-0.01341191653827991
658,1.992836950083512,-0.01099989285022863
659,2.1528070192235025,-0.01310950438105732
660,1.9914120249788163,-0.01115236757548233
661,2.0547291932950875,-0.01176880924193378
662,2.0338772346905603,-0.01131727041585343
663,2.135489387999428,-0.01302870253018565
664,2.096452542931437,-0.01243213769211176
665,2.039946478203696,-0.01121259288043504
666,2.0146481915671512,-0.01070571268880113
667,1.9955120102121828,-0.01084605836373774
668,2.1545593492530823,-0.013312483966332
669,2.0948288695601907,-0.01236050366227819
670,2.1757941738166706,-0.01362124470750423
671,2.0869015725202624,-0.01214735134981957
672,1.9777309820311744,-0.00987064916250216
673,2.1662724183329103,-0.01311626932345447
674,2.0208588195224464,-0.01112329008109341
675,2.1753525636621323,-0.01331590658609637
676,1.9319368861476296,-0.01003034627773569
677,2.1940891885851475,-0.01411401645579273
678,2.196671382699982,-0.0137510818350887
679,2.177562977094073,-0.0137081896979786
680,2.038234373306246,-0.01139472707616255
