b0,b1,b2,lp__
0.637904643081246,0.027708694400759473,-2.374068632734722e-4,-5890.879760704987
-0.43836710325963196,0.062116821017316734,-5.003205883814297e-4,-5892.656836802471
0.5251437943458288,0.031958104995732727,-2.726032104622663e-4,-5890.340399455993
0.27859431005220314,0.03877023678038556,-3.185107460155296e-4,-5889.004043171085
0.5294927316130715,0.030140513787025095,-2.508726594814235e-4,-5890.4689452165085
-0.3046697611539207,0.05686534767643722,-4.545670650677286e-4,-5890.4501424239925
0.31934760624157926,0.03705973968666921,-3.005316911780591e-4,-5889.916296679829
-0.3180628191262644,0.056281032496153,-4.4802611307768575e-4,-5890.867285984978
0.23164157215591852,0.041125504228529126,-3.4739518526357284e-4,-5889.164154016635
0.16751274240253283,0.04406957868825827,-3.733211772103211e-4,-5889.184803921384
0.1341614081055241,0.04308225948555915,-3.534798519618026e-4,-5890.097194270496
0.26860888291767077,0.041039314570125454,-3.5082432050294457e-4,-5889.440887634601
0.25350211035864745,0.04055837030728878,-3.351408418846864e-4,-5891.296122968151
-0.02077807256377031,0.04750704013161501,-3.8212759263156314e-4,-5888.780543070234
0.07927839583530864,0.04605263933236001,-3.826676722657466e-4,-5889.075165891834
-0.0761210779927038,0.05023152390930118,-4.122859576174786e-4,-5889.188955122708
-4.0878629618612094e-4,0.04647270207455762,-3.720785609317253e-4,-5888.961624114889
-0.096107230084913,0.0513491976084317,-4.2417029273796194e-4,-5889.705532427739
0.06840018768034482,0.04603381025361777,-3.7871273085556776e-4,-5888.6115958923465
0.06200532541727322,0.04546536700590504,-3.6948242426702697e-4,-5889.12088533416
0.06515732242020887,0.04585958453821106,-3.811259963940381e-4,-5891.550907813981
0.7719205473421171,0.025306884203364965,-2.3277493803535267e-4,-5892.882381709648
0.10205782826207599,0.045151450836714985,-3.7265488926823217e-4,-5889.0111055230955
0.06596993033439195,0.04806006021107513,-4.116289769639193e-4,-5891.135168599757
-0.04856240579023658,0.05020554685304538,-4.1654030516715524e-4,-5889.244668495455
0.019534214675168724,0.04547128893847017,-3.5936598830103335e-4,-5890.428597915115
0.16243938692216114,0.04178959949058163,-3.370260845911714e-4,-5888.940096823354
-0.14924929277624188,0.05142049107297102,-4.1327076597958107e-4,-5889.445858095588
-0.06256087811585431,0.050051218548332235,-4.109897522652456e-4,-5889.367238763844
0.42545030854900967,0.03372058343308767,-2.818656358968613e-4,-5890.942796801409
-0.08807523539054554,0.050987266082220664,-4.155163421331478e-4,-5889.5252760808235
-0.39944465140417146,0.05919016459199502,-4.6443909323174023e-4,-5893.504016197601
0.024690888059546705,0.0457091087197698,-3.6369649419252284e-4,-5890.783682415723
0.4757439271641971,0.03378906243681217,-2.891985413454733e-4,-5889.625412204592
0.22465680314347958,0.04111683735686578,-3.4268613160284546e-4,-5888.684480967569
-0.3064604204076193,0.0574450353275001,-4.6983904978388697e-4,-5891.680364052924
0.2540862534694665,0.04024005985846772,-3.381422916170433e-4,-5888.918600973202
0.12670146885550868,0.04418208690459076,-3.639295659936634e-4,-5889.147889222132
-0.08454968605906125,0.051738874205620226,-4.252434659792642e-4,-5891.1409204767115
0.2154424671677108,0.04135639970431306,-3.4491082586244243e-4,-5888.499934562471
0.20698281132756005,0.04331668050418774,-3.6874270954908905e-4,-5892.770778934911
0.3696522509238856,0.03502755022931593,-2.897595735684792e-4,-5890.374970811353
0.2522179321357987,0.04079624700081823,-3.4422267784450577e-4,-5888.837598370864
-0.38377241721896915,0.05953528136515933,-4.7945414393859204e-4,-5890.551131303769
-0.11472511439736315,0.051796418734481826,-4.2508131126647793e-4,-5889.209323256873
0.0935963648653291,0.04466128560748329,-3.665501015882943e-4,-5888.69909756721
-0.11230783101355757,0.05266794310891039,-4.3860561857359817e-4,-5890.699135341767
0.08236304503599723,0.04376428478163582,-3.47972038223706e-4,-5890.998626327498
-0.49442908511338424,0.06041748391016793,-4.6520064498980915e-4,-5894.318688519728
0.27325565479387764,0.03952858412694488,-3.2833123532060774e-4,-5889.072650278767
0.11260714279279416,0.04351048499520778,-3.537773841496123e-4,-5889.278976535761
0.283398886355047,0.038936898614083476,-3.234490712334094e-4,-5888.630450416901
0.04905679918819693,0.047527696707856344,-3.95316397317803e-4,-5890.243087037857
-0.136071877625431,0.050425974433707145,-3.988834330857613e-4,-5889.803170059713
0.14017725348990182,0.04098428176654414,-3.2194573388428344e-4,-5890.703722405192
0.3363556894369395,0.037942675944517334,-3.2527235059900527e-4,-5891.8382892621685
-0.05626641137058903,0.04978084234442477,-4.056972082036595e-4,-5889.20772225211
0.2603796692247034,0.04066751707229256,-3.426436153856604e-4,-5888.882162941356
0.34850670701610065,0.03701177549848545,-3.0742438588777973e-4,-5889.156777611663
0.3736162656620943,0.03452957876914084,-2.800124038065922e-4,-5889.7969701978245
-0.09647735989315177,0.051864504152525547,-4.3322612219117926e-4,-5891.126098834842
0.3338463163175101,0.03753052217630424,-3.1668274441968756e-4,-5889.265057017939
0.09682064029371995,0.04505702120532919,-3.7359621798924993e-4,-5888.546151724726
-0.10070688646185291,0.050231805295319225,-4.0789720276122697e-4,-5889.485781991817
-0.23328920904999953,0.055509579449975366,-4.5235042330308287e-4,-5890.130605717264
0.3943381362014667,0.03528671284673351,-2.925876494339483e-4,-5889.2115211741
0.371013108839147,0.03659677982116417,-3.1127294871332705e-4,-5889.305914293396
0.07383621031027375,0.04397978290591609,-3.5622122379506006e-4,-5890.56290058059
-0.07960412378700615,0.0501244706773392,-4.0389433376267675e-4,-5890.972874668711
0.3300635510827172,0.03792829525039421,-3.183559315776446e-4,-5888.756908673155
-0.08696217690407915,0.0515182449047853,-4.2695624600936407e-4,-5889.230150636493
-0.19985353011487988,0.05363232075111712,-4.340612651512074e-4,-5889.503279200344
-0.03580197816698538,0.049277590595426336,-4.028661530538587e-4,-5889.299204978691
0.11780642754114147,0.04318060641351875,-3.439424317716741e-4,-5893.249195293664
0.14961011834578927,0.043539775624621635,-3.6194396146035847e-4,-5888.361535819919
0.1727935475691589,0.04121723902439485,-3.314874794607819e-4,-5888.959104365412
0.1933560891401224,0.044478148578151806,-3.879450339026692e-4,-5892.056687498074
0.30658607094755663,0.03872232412424155,-3.253520552598454e-4,-5888.589726873679
0.41671233748838743,0.034053478867962374,-2.8163369895801835e-4,-5889.146831599749
0.09383461920173493,0.04547364282373827,-3.743767077180203e-4,-5889.590742719755
0.0321396753873648,0.046399802256106897,-3.75516423095667e-4,-5888.963200727099
0.31814482642781083,0.03795956870603764,-3.167111795714251e-4,-5888.763170050032
0.10571879725258013,0.044287560699162995,-3.615296017972075e-4,-5888.557809637132
0.38312604663882693,0.03741801406086133,-3.239006995101371e-4,-5889.788838361455
0.2607903830029881,0.03916311551634824,-3.2195499751995704e-4,-5888.641209575803
0.2639819629581503,0.03948664854572888,-3.287854069514234e-4,-5888.6025737049795
-0.34205880563277913,0.05652963904207912,-4.4056337176939385e-4,-5894.203181216342
0.22238256725199546,0.041835193929475434,-3.4990470637558064e-4,-5889.302162173668
-0.18824332866358695,0.05484357950302449,-4.5248487744968335e-4,-5890.710074505733
0.19099304440099596,0.042331839087343066,-3.538533429245263e-4,-5888.749294550565
0.21358023024478254,0.04086648155387357,-3.3743989479077585e-4,-5888.334560198988
0.17763954495975595,0.04175167434273623,-3.4134861492437086e-4,-5888.954968847652
0.0919773280454543,0.04385138158454863,-3.4964137390022077e-4,-5890.103296813851
0.539303057150596,0.03135494149164148,-2.6457504833351836e-4,-5891.157842348165
-0.08478324134499748,0.04908964154160608,-3.919222785505425e-4,-5889.129108534124
0.23007275919096865,0.03974854924056622,-3.2751698311641453e-4,-5889.420865789487
0.25801609325503017,0.03990390303292251,-3.335059424445303e-4,-5890.581775222007
-0.20309567338262327,0.053850204812923554,-4.3693265323756724e-4,-5889.478886574046
0.18103809631739018,0.042380659479105715,-3.529572932468968e-4,-5888.650120811417
0.1975277250030094,0.042101026764332423,-3.526909469063314e-4,-5888.814438474085
0.5373137519152946,0.029621923333888148,-2.399707670749044e-4,-5892.399996123803
0.4858187104570069,0.0347360738837979,-3.074916150936925e-4,-5890.864158387883
0.364371435189,0.0370420330685395,-3.126188375702103e-4,-5888.909619507683
0.5272290714559424,0.03046496124849447,-2.503415601107248e-4,-5890.699855202743
-0.10488118142966803,0.05146135166679669,-4.2743559574321e-4,-5891.4214956944015
0.38709630001369144,0.034401314050056545,-2.8385633404153236e-4,-5891.694342291387
0.250748239149325,0.04169619932981889,-3.551097757702706e-4,-5889.665350003287
-0.2496309414184995,0.05659991138512681,-4.692498759518269e-4,-5892.095829977026
0.38165332558632786,0.03562283307830221,-2.898134323892917e-4,-5893.8371524946215
0.17602011722322952,0.04232741818969529,-3.485078350429009e-4,-5888.618218909706
0.04070217509428126,0.04610684955061954,-3.7734710298605256e-4,-5889.109962348746
-0.2978894485425235,0.05621938900419375,-4.437506371109267e-4,-5892.208057625466
-0.3015292572682019,0.058949274050376206,-4.8323112329708395e-4,-5895.10112936199
-0.11676760907785731,0.05122140402616373,-4.17436560308264e-4,-5889.103937423701
0.5427939093652232,0.030932262201165937,-2.6273995961320477e-4,-5889.712625888377
0.1179657326585878,0.045934650420222274,-3.9044182065249263e-4,-5890.036054537883
0.6048607672506197,0.0286847201872029,-2.458342000617997e-4,-5891.2053193132515
0.8217011210568227,0.023123872882406225,-2.1473390801618776e-4,-5893.464367732301
0.011321764086484432,0.046124796335868745,-3.6775657025076843e-4,-5890.330459669641
-0.03128336154007064,0.050061310191408935,-4.216506343648042e-4,-5890.876707710919
-0.11375223302803295,0.053736846405844925,-4.513334604573229e-4,-5891.304368380316
0.43151710706989727,0.03638829685353983,-3.166171563052668e-4,-5890.716443460633
-0.03421124028932057,0.048325554790568215,-3.9597220596023977e-4,-5891.268435283337
-0.13767438755673153,0.050155284335200286,-3.919399042860149e-4,-5892.352227610507
-0.26172250782547674,0.055125915966645844,-4.3969860250045684e-4,-5890.567460396826
0.11755962864230741,0.045282518095639435,-3.8177223043699187e-4,-5889.323232473016
-0.04769124080467876,0.04953216402992155,-4.0482259472847864e-4,-5888.714038142935
-0.012781502066248627,0.04657954642729265,-3.801537295296894e-4,-5895.3027722359175
-0.22203321481955057,0.054817889800031674,-4.430366601665411e-4,-5889.669593174719
-0.44297053648116796,0.06188223075977235,-4.973786233682414e-4,-5891.563331693595
-0.1911277401150819,0.053542152484504626,-4.3480066350276906e-4,-5891.059528385493
-0.07958386279426287,0.05011535108645823,-4.116890190740525e-4,-5889.789068177496
-0.0961249893913159,0.052085242538318095,-4.3173434992537884e-4,-5890.2139582294385
0.18975585262560787,0.0422569667127521,-3.501902805692622e-4,-5888.549399126799
0.4008149999907817,0.03652732148257523,-3.102522424154545e-4,-5892.117326902466
0.11645241215673281,0.041901042735835024,-3.3321286206949066e-4,-5890.264181322236
0.6693898314508846,0.02681500345400664,-2.3178567848582162e-4,-5892.898089643682
0.004254376783614197,0.04880159754792011,-4.017602875175137e-4,-5891.200114714935
-0.08565554042661543,0.051491942591160716,-4.3125159503691504e-4,-5891.070677011856
-0.12026443359529637,0.05352373838515165,-4.5083748701411246e-4,-5891.136110485138
0.22950266578147763,0.04116704049943986,-3.4786749168378144e-4,-5889.299916596362
0.21320432862946928,0.04099458951295986,-3.3870190708935486e-4,-5888.300643890539
-0.01341760351262931,0.04992194812295923,-4.214639089170755e-4,-5890.207423148011
0.596188494657272,0.028110040523638365,-2.338281183608303e-4,-5893.22482263365
0.10788660621979212,0.04425010389950736,-3.652803032504035e-4,-5888.618996111074
0.33860132274356824,0.03847358720599223,-3.3064753182388115e-4,-5889.770788634034
0.05700079922347211,0.045378963183021856,-3.7103040216493645e-4,-5888.8237350210165
0.2233997859871797,0.041791111896023914,-3.537122964218615e-4,-5889.023262062743
0.42095831305103837,0.03429826138009425,-2.855800726020368e-4,-5889.165677567452
-0.5006631832296868,0.06351564233352569,-5.138929608837016e-4,-5892.979821263323
0.25033693050360534,0.039582808274392076,-3.3007945013791104e-4,-5890.196969791743
0.3244160817109513,0.03915083775801812,-3.3506265482372797e-4,-5890.160237846581
-0.07555116311616714,0.04965634315754707,-4.025127787806356e-4,-5890.746725554011
0.14808718965123333,0.043238634965836284,-3.5237789426226875e-4,-5890.242031529596
-0.0385744401509131,0.04969233044270636,-4.060034435431451e-4,-5890.197324856237
0.4655436526618523,0.032642682188708465,-2.6909931551706134e-4,-5889.993566501294
0.33968352463660273,0.03768960387806173,-3.168584791475352e-4,-5889.140710115679
0.4969084261385715,0.0335336307284169,-2.910293343519792e-4,-5890.102410343154
0.25797937781991104,0.038517868055153254,-3.16687605000817e-4,-5890.889069680469
0.3463939029120659,0.03650236578583822,-3.025781653220057e-4,-5889.126027155915
0.28785205932021946,0.040582771356159765,-3.535863814945699e-4,-5892.052013659727
-0.18573348423679784,0.052677542273731164,-4.235604023292528e-4,-5889.894481640018
-0.07081608563065762,0.05083489644308983,-4.2645850841343034e-4,-5894.158471713773
0.11996692196991883,0.044695629497068935,-3.687540333885932e-4,-5889.343940763284
0.07025174910475042,0.04578309226862046,-3.7660663477356783e-4,-5888.56173267904
0.16246819613471902,0.044386459311579335,-3.7418441358525687e-4,-5889.91340838713
0.3051553425479785,0.03900322441168285,-3.310459203682823e-4,-5888.896497208398
-0.4821401008209715,0.06250086314885521,-4.956269010106614e-4,-5893.3776913880565
0.6992017845967177,0.024014165903202572,-2.0134826731796183e-4,-5895.157109664769
0.33304334191861307,0.03760604690351687,-3.1872647183815353e-4,-5889.821038679413
0.19748541714395595,0.04280924068067335,-3.618949553847839e-4,-5888.880466073382
0.400964513973277,0.034589693519376366,-2.851055863171966e-4,-5889.102099426182
0.17480897743231583,0.042108269206666035,-3.488669693156109e-4,-5888.671296294253
0.6033553577624711,0.030405864798690566,-2.672189921186615e-4,-5890.88502022604
0.5708345605502769,0.03131664552580206,-2.7117487211919647e-4,-5892.381219142513
0.14566684982615755,0.043092449715930875,-3.5079303060817904e-4,-5889.451262521517
-0.023419842972049066,0.05043981912721199,-4.233878329642566e-4,-5890.3581434084135
0.54808280091275,0.032275532632904134,-2.815146096494067e-4,-5892.400119302078
-0.2282633504302881,0.0564714143498459,-4.6899179848317794e-4,-5890.7145595848015
0.013919218538536955,0.046213399930771885,-3.714570959293374e-4,-5889.644002815225
0.5556715068926947,0.02861639238320597,-2.3264655316157574e-4,-5891.4394142704095
-0.021997642483995886,0.04731439728939944,-3.758054299408141e-4,-5889.948751302196
0.7004993817066355,0.024333662893288605,-2.040087745277528e-4,-5892.70696864584
-0.047919151193191185,0.050719623833528855,-4.1976725123019575e-4,-5890.665195035029
0.57714805588399265,0.0290108456787931,-2.4404255345414645e-4,-5890.860200433832
0.39603332267312813,0.035651625721517935,-2.9940138479609026e-4,-5888.900078871455
-0.09128835132009003,0.047762078070300196,-3.739698858590224e-4,-5892.568081176303
0.1580613024087253,0.042644239994211235,-3.5010876425637115e-4,-5888.4007650916565
0.07067744932102922,0.04576219330591289,-3.802354452778935e-4,-5889.180317184987
-0.1240071017933476,0.050161525490416393,-4.0196314276812423e-4,-5890.524455988141
0.23475482544398324,0.04093606729222452,-3.4468004583159496e-4,-5889.153634172554
0.4363466546343899,0.034737848043878056,-2.970999377353815e-4,-5889.294525014383
0.6087802175510225,0.029159016358483295,-2.542432950069794e-4,-5890.3608091700135
0.26906268681819867,0.04104818879400065,-3.462831042629854e-4,-5891.186712446003
0.0894822280493071,0.04622691179132664,-3.853860227710161e-4,-5889.631763653551
0.2290048026074692,0.0420368810614699,-3.5762944970014484e-4,-5889.196430913798
0.07317423250801157,0.044719059280137724,-3.626799339786588e-4,-5888.8297032847795
-0.027904550730779725,0.04904568812655313,-4.0300206704532086e-4,-5888.61193407901
-0.12223265776458875,0.052097993659917616,-4.2400228622541217e-4,-5890.633168534974
0.6117565875571184,0.027242848330130687,-2.2114343159425717e-4,-5893.251383936235
-0.27796380203672555,0.055892382060316013,-4.429696330775904e-4,-5892.780065336644
-0.12130892642962962,0.052106310112982564,-4.256897879530319e-4,-5890.169565985674
-0.13505943960413333,0.05281651996572453,-4.323625366430992e-4,-5890.526711330268
-0.11272657937445384,0.05043399948260445,-4.045056628756395e-4,-5889.141813649608
0.14005496739605347,0.043140546278748505,-3.5266459178230814e-4,-5888.544179316283
-0.22047545632474455,0.05325470884848034,-4.2616128797465426e-4,-5890.598971644012
0.40035385167269416,0.03553790382952882,-2.9869068549654587e-4,-5891.281287495227
0.09205627618516432,0.04280803733121427,-3.43280406746072e-4,-5890.975627979409
0.2154102207545396,0.039179949322415,-3.123563455188033e-4,-5889.704312986962
0.16279284925155577,0.04135749237825982,-3.357393007033277e-4,-5889.288751722452
0.42747078556328255,0.034907594906191185,-2.9908109136624105e-4,-5890.4943995308
-0.1586190442837257,0.053138939626276915,-4.299362305667314e-4,-5890.733698511563
0.4019978710372552,0.03526090458040814,-2.918357128867292e-4,-5890.536284939007
-0.1376008631161755,0.05264315988353883,-4.328285881102153e-4,-5889.761924591686
0.07654080672863577,0.04579057371588532,-3.746874599559586e-4,-5891.575238045173
-0.13816281837410635,0.0518179004298826,-4.2206876858365267e-4,-5889.266589602083
-0.02285389794756154,0.04751361136686147,-3.776523027579838e-4,-5891.894175085627
0.46827720692189406,0.033396341799509024,-2.8647945891421763e-4,-5889.996101218992
0.4066390088229393,0.03470519976589415,-2.8699018793840197e-4,-5889.643514105166
-0.21135765375329663,0.052328959105655305,-4.124823341632585e-4,-5890.642130808921
0.6049321512865338,0.028999722476089198,-2.4837549843824105e-4,-5891.429740635629
0.18653475226107816,0.04270524510499832,-3.580191729151417e-4,-5888.653928032345
-0.11224944390989264,0.05071250650500346,-4.161481002426466e-4,-5893.503891659379
0.11703412859018772,0.04347873726473195,-3.5423764289472235e-4,-5888.466176660091
0.18778161879472302,0.04242167955024469,-3.530773439216254e-4,-5888.4215709579075
0.2410286463677981,0.03951201072253345,-3.2411194610081886e-4,-5890.776722033143
0.3553526817657039,0.035673705580125156,-2.9199658079364174e-4,-5889.017139267059
0.20118453371587158,0.04364393442551251,-3.7728355720739417e-4,-5890.83691104998
-0.14145252884838358,0.05264654543919053,-0.00043270115724639263,-5889.354457256847
-0.1251109996375738,0.05089116693927911,-4.102892305602195e-4,-5889.081158062902
0.2302279990222238,0.040643235674197885,-3.360139635325691e-4,-5888.815837459615
0.263559010314967,0.038874664648661045,-3.1728294747443826e-4,-5888.910961092226
0.0958256266086795,0.046716016379624255,-3.9349512625989316e-4,-5890.198681511015
0.11682272562038114,0.043759726161853564,-3.576158995177498e-4,-5888.294587296993
0.32562653551853876,0.036288163578584755,-2.9828524431792995e-4,-5890.059746118074
-0.28801107034804446,0.057994990461210545,-4.7519649009829257e-4,-5890.697855583835
-0.08872265487144483,0.04927066405863938,-3.9561523104298985e-4,-5889.488810340909
-0.06580011343792105,0.049420632291447414,-3.983021445400511e-4,-5889.866582531394
-0.3656882200375123,0.0595673949666714,-4.836818772958059e-4,-5890.513527205354
0.6732479724427379,0.02813008082988118,-2.48990565803635e-4,-5891.471117026958
0.38630924379800635,0.03368118078891819,-2.659955292851178e-4,-5892.529402397878
-0.14684155031284452,0.05337427910091198,-4.392991262679153e-4,-5889.758041564748
0.34176335679136627,0.03582322332260895,-2.922261280407193e-4,-5891.138915005654
-0.07357307783353331,0.050241116178253865,-4.1249250712291867e-4,-5888.863587032947
