Var,mean,se_mean,sd,X2.5.,X25.,X50.,X75.,X97.5.,n_eff,Rhat
b0,1.4981793851443854,0.038798567347115585,0.8358455408118904,-0.14687917330798872,0.9460972481315851,1.4836633055897555,2.1058743748275166,3.092223570970213,464.10973802699334,1.0082219882824095
ba1,0.005548970315383011,0.0012576981754105754,0.02668639232698451,-0.046115871937006725,-0.013810116511579507,0.006066495463217766,0.02398029552426431,0.057584346408576306,450.2221641114426,1.0099869646852417
ba2,-1.0611818184178158e-4,9.920117735950709e-6,2.1115155749952362e-4,-5.214770259113448e-4,-2.5081927373094215e-4,-1.0898699897774532e-4,3.942150402593625e-5,3.0537127311906434e-4,453.0591702955086,1.0110565683482835
bt,6.276307150061249,0.1503726176204261,3.232707201685313,0.578993366597894,3.851877691719184,6.146130768319971,8.409211779423341,12.86017724769102,462.1630513059464,1.0062353901511862
bta1,-0.11983878207870306,0.00478847168425937,0.10231750175799706,-0.32876145218530667,-0.18759232236218695,-0.1169223379696604,-0.04359564927476137,0.058627943964739006,456.5685662476963,1.0073493426749889
bta2,9.239960791031712e-4,3.739540349019795e-5,8.058689319750011e-4,-5.114199435215475e-4,3.3740600252280483e-4,8.918622615115923e-4,0.0014544804566937832,0.0026335128529431017,464.40017964845214,1.007863360630211
sigma,1.097657960452477,0.001357411266303101,0.035916648721904976,1.0310106692812646,1.0733723005727351,1.096271296493183,1.1200280622766035,1.1709246416149315,700.1139244763151,1.0098137387700723
lp__,-1627.718111232442,0.11096398095076944,2.059798303086529,-1632.8921314574982,-1628.6805209994973,-1627.3113517295542,-1626.3022716800317,-1624.9137465788829,344.57624485772624,1.004607021701515
