Age,rate_A,rate_M,rate_L,rate_U,dur_A,dur_M,dur_L,dur_U,QL00_A,QL00_M,QL00_L,QL00_U,QL15_A,QL15_M,QL15_L,QL15_U,QL35_A,QL35_M,QL35_L,QL35_U
50,4.075266229332215,4.066787837508392,3.6534687957072025,4.536397456607397,0.24618044113933388,0.24589431294161035,0.2204392398198178,0.2737124788356688,0.0618931782968467,0.061995323763339744,0.048138220075283684,0.07478984615504689,0.061691431784268565,0.06180311593743705,0.04799320176827577,0.07452993794514393,0.06142471827656213,0.0615603302964931,0.0478022082090805,0.0741865162330026
51,4.013804616253917,4.005319088878902,3.6112138325094874,4.445101102086057,0.24988844425170462,0.24966799895034752,0.2249667639576353,0.27691522430295623,0.06258959195403974,0.06282314869129105,0.0474765632212382,0.07605212411638623,0.06238178913343579,0.06263514354851604,0.047302416801075525,0.07578487985895609,0.062107107173553715,0.0623785676630249,0.04707227053683739,0.07543176639626199
52,3.9533161309366402,3.9496033256076113,3.556110862449606,4.352325555543176,0.25365519937110625,0.25318998329187453,0.2297622539968824,0.28120608846148637,0.06349398048451214,0.06383367703065854,0.04874495308388028,0.07609685651551111,0.0632807050673096,0.06360981399510142,0.04854846138878198,0.07581753655171197,0.06299882526662758,0.0633148218511353,0.04831010075794922,0.07544854306304172
53,3.89378466464222,3.890153039147064,3.508498022595728,4.268009007947335,0.2574816811966773,0.2570593012410405,0.23430128840967637,0.2850222513384678,0.06429824685299873,0.06499990375402515,0.04968999410052793,0.07696355068632955,0.0640783142351491,0.06478711451489501,0.049524075457944336,0.07668479231175865,0.06378766894507824,0.06450582526421453,0.049304634823465476,0.07631657372001821
54,3.8351943867374234,3.8309763723281067,3.46911823631831,4.1858051807523164,0.2613688813100089,0.2610300623443515,0.23890267018673575,0.288257709066728,0.06535234329483444,0.06565242418797779,0.051874012680816525,0.07826065046754452,0.06512526972764167,0.06541423831782708,0.05169626347513459,0.0779741386092515,0.064825228276240085,0.0651275866836305,0.05146133548880772,0.07759563187799022
55,3.77752973969258,3.7753519059423164,3.4268000215611107,4.112225272886108,0.26531780847999764,0.2648759717195378,0.24317733918956153,0.2918175244019534,0.06594163816226764,0.06629578617603019,0.05138805143215578,0.07863284046186214,0.06570866598051918,0.06606774452177215,0.05118392503048566,0.07834323421053,0.06540087549599086,0.06576217068794743,0.05091430313584586,0.07796067489460742
56,3.720775434173864,3.719584164193596,3.381573976393542,4.03848791991199,0.26932948897343373,0.2688472571048036,0.24761743482358775,0.29572030324733045,0.06659918593305761,0.06687303034309633,0.05174789605875669,0.07983060153286416,0.06635973275437457,0.0666161876867563,0.05155330506307109,0.07953799295111375,0.06604342341006361,0.06631308536627714,0.051317846561173254,0.07915159825025496
57,3.664916444227414,3.6651719817758104,3.3370554654931834,3.9684781717693336,0.27340496687143917,0.2728384947888285,0.2519857629903249,0.29966538176010726,0.06767894555585734,0.06801933138608701,0.052599863920106515,0.08080799679610605,0.0674321912720146,0.06776208318772578,0.05241108076007736,0.08048719479421874,0.06710628074534387,0.06744258295983913,0.05216194822009888,0.08009695024602176
58,3.6099380025534846,3.6098920251208604,3.2990008149024246,3.8970712939582755,0.27754530439186875,0.27701659594822026,0.256602959131393,0.30312208352956005,0.06806827084259659,0.06817331038660102,0.053417653069619,0.08218987611230107,0.06781532824892457,0.06792526964850379,0.05320570022681543,0.08188000359309582,0.06748129780060244,0.06757393380095791,0.052937590539421674,0.08147082871200764
59,3.555825595868893,3.5590579550101937,3.256335817770411,3.836444369024677,0.2817515822177925,0.28097322862043983,0.26065802236793933,0.30709363406810286,0.06926646119545235,0.06963550546805938,0.05441268002972293,0.08331495351546034,0.0690060345779445,0.06936642862556888,0.05419153268286466,0.08299047254921817,0.06866216542196328,0.06899286508656627,0.053899661855313995,0.08255284354608577
60,3.502564960356032,3.505605635657417,3.2132451426815583,3.781950685968555,0.2860248998321779,0.2852574148155165,0.2644138127212006,0.31121187007292445,0.07010814472114447,0.07042753893540674,0.055360739177948023,0.08400412752899951,0.0698404256032197,0.07014588965203138,0.05516027837222674,0.08366838306522664,0.06948698128924721,0.0697714534639963,0.05489597645923614,0.0832252371579364
61,3.450142077196774,3.45001526162181,3.16707466023549,3.729825931777407,0.290366375858895,0.28985379030442726,0.2681090304787546,0.3157487949901163,0.0708516074472859,0.07115881465975507,0.055336556914645584,0.08529068723636764,0.07057614641456146,0.07089612331070994,0.05508936838018943,0.08495598488323682,0.07021253794435574,0.07053404787526328,0.05476321335171658,0.0845106496528213
62,3.398543168189611,3.4002195075198482,3.1217729388579074,3.6776266864168172,0.2947771484101683,0.2940986599622968,0.271914502086875,0.32033079889111477,0.07155295090699335,0.07173620957911293,0.05630691072964489,0.08618070407610282,0.07126994136574093,0.07146964730759907,0.056075710110623005,0.08579580899561644,0.0708964227262923,0.0711122037238606,0.055770542980770464,0.0852883330970443
63,3.3477546914484275,3.3474078416240363,3.07615962525029,3.6297855773008667,0.2992583754406019,0.2987386312563751,0.27549839709792884,0.3250806620002862,0.07253208972649762,0.07260033665911049,0.05595082566524891,0.0878100506550857,0.07224126217087455,0.07228619549515028,0.05573567527351229,0.08745812356309224,0.07185748352403466,0.07191693755490702,0.05545186097499483,0.08699363840549908
64,3.2977633371813027,3.296752279627443,3.0271029045720055,3.5842351884295995,0.3038112351079093,0.30332883062558014,0.2789996364521874,0.3303488621075349,0.07297997108841818,0.07332135661723665,0.056384739589990074,0.08855916400335981,0.07268180769080766,0.07302363786006599,0.05617073003286272,0.08817575824801266,0.072288421097694,0.07264346942286207,0.055888592599653425,0.08767022583580837
65,3.2485560235478177,3.249146875305005,2.9804961499446443,3.5316769520635702,0.3084369261404779,0.3077730988195806,0.28315164623850075,0.33551461051840337,0.07402640820934149,0.07428361351963349,0.05623119414794443,0.09014348401304295,0.07371915784570958,0.07398640955512245,0.055988723725019146,0.08976478251516054,0.07331384309113775,0.07359431071659928,0.055668997618871605,0.08926526799085915
66,3.200119892593326,3.200494547314903,2.9314329571598,3.484877891540844,0.3131366682119053,0.3124517175796503,0.2869541005098148,0.3411300941825792,0.0747980392170687,0.07505744086265122,0.05708407386184207,0.09108211327847127,0.07448235345313643,0.07476597552087758,0.05683373568567535,0.09067975118872978,0.07406598011838227,0.07434130655569932,0.056503563556678973,0.09014925947162973
67,3.152442306258713,3.1544351776505275,2.8821546714912514,3.443193176154704,0.31791170232264365,0.3170139788228382,0.29042808668552483,0.34696264281273465,0.07511432366989756,0.07552607619859832,0.05728134823703467,0.09233204003729473,0.07479190450006268,0.0751945787103254,0.057024949129325625,0.09193929436825263,0.07436673084192756,0.07476424060198528,0.05668664015299706,0.09140809197465524
68,3.1055108424641755,3.104961801369383,2.8319194955701588,3.409671783520909,0.32276329118889413,0.32206515933686086,0.29328336088170004,0.35311738293472444,0.0761698162744,0.07622387899381987,0.058112507015471555,0.09350564675065481,0.07583804936765412,0.07591331554778544,0.05786862034473834,0.09306663771757043,0.07540061691378681,0.07549334738649723,0.0575468889959615,0.09248833627485217
69,3.059313291265603,3.059210484076785,2.7793478364043542,3.368599202458884,0.3276927196388937,0.32688172606722526,0.2968593214168745,0.359796636956786,0.07678014160106654,0.07678796508883702,0.0582280116274278,0.09465399437832271,0.07643986467949108,0.07644598478059907,0.05795572497589183,0.09421486776908412,0.07599129685569,0.0759902722817937,0.057597021289184695,0.09362476156819112
70,3.0138376510821487,3.0096296536698173,2.7333771838640235,3.3370345715086818,0.33270129501674156,0.3322668047332775,0.2996672588693129,0.3658477896781321,0.07786517156896078,0.0777601056446414,0.05961067883799883,0.09637079430848217,0.07751525499010291,0.07741740559354511,0.0593521010018634,0.09592381719271328,0.07705405651537185,0.07697217501071779,0.059011115684677026,0.09533509975571822
71,2.9690721249936245,2.9647165875509627,2.6815803341523163,3.2955342591283707,0.337790347593915,0.33730037078370867,0.3034409361602481,0.37291442956165854,0.0783740657929394,0.07820296535924556,0.058406776183309306,0.09755618316161452,0.07801546943042206,0.07785107009571049,0.05813957662154805,0.09708611927983221,0.07754291905231128,0.07742106173108515,0.05778853078569657,0.09646705861577601
72,2.9250051171063753,2.919638426969179,2.629532387643343,3.2593399604021993,0.3429612309886264,0.3425081675765427,0.30681058525327376,0.38029576454608166,0.07922685666104526,0.07920305169156736,0.06012596674602383,0.09916711976487394,0.07885947479304568,0.07881997894913127,0.05984570926981147,0.09865433893955651,0.07837543010648253,0.07835679012115068,0.05947666171584651,0.09797923785456171
73,2.8816252289863105,2.8749928662173736,2.5790038726520503,3.225243621537858,0.34821532259317806,0.3478269500660607,0.310054097420356,0.3877466100014815,0.07963097499164544,0.0798654310104755,0.0589259252570217,0.1003011876257196,0.07925368881324192,0.07948635355159782,0.0586712749745119,0.0998047654023805,0.07875669886898234,0.0789938162686557,0.058335541912678715,0.09914347982488501
74,2.8389212561578043,2.831766748463819,2.5230967935667428,3.1925073250951743,0.3535540240094738,0.353136430229104,0.31323342618978495,0.3963383448496114,0.08041103643913326,0.080550969799973,0.05865648810371833,0.1017371054110243,0.08002522118552596,0.08019264214591407,0.05834183543384702,0.10121071041226212,0.07951709281920284,0.07969003273247567,0.05792745452091228,0.1005338793710267
75,2.796882184667199,2.788697241935825,2.4658366878337774,3.1619915559741,0.3589787614928487,0.3585903802027065,0.31625638097768666,0.4055418615670497,0.08123139018087575,0.08130288069294668,0.05903736317386878,0.1022089448590823,0.08083505515118632,0.08090744911190695,0.05878390047172055,0.10164435662847983,0.08031317518569173,0.08036540576880138,0.058449704794077295,0.10096015809066106
76,2.7554971877096652,2.7441617833088747,2.411831842234448,3.1331603978753,0.36449098640438427,0.36441000241168797,0.3191665522389136,0.4146226054942143,0.08164324400596538,0.08141405544619443,0.058971713823657415,0.10463444701435137,0.0812378098434913,0.08099664294506692,0.05871941774210233,0.10410710766633419,0.08070405829845799,0.08051872011512301,0.058386835297113034,0.10340499245709307
77,2.7147556223182163,2.702956101627256,2.3603244360602154,3.103155070131097,0.37009217567187697,0.36996531304773467,0.3222526892386579,0.42367057356785365,0.08251715029863482,0.08226635531445228,0.06088640651700928,0.10493138352040751,0.08210149926161912,0.08186820541007572,0.06057829960167522,0.10436034975636034,0.08155440134494255,0.08134786994646923,0.060173026089508294,0.10360936550245914
78,2.6746470261136692,2.663484903675114,2.3138853309718703,3.073437237119701,0.375783832259633,0.3754480004202794,0.32536868228512217,0.4321736215101949,0.08295098569719125,0.08254837641966781,0.058397365683067644,0.10744292616881124,0.08252494395025861,0.082130268254623,0.058071288241261766,0.10685299540194157,0.08196429025063728,0.08160538280237167,0.057644021113370164,0.10607731556678764
79,2.6351611141143967,2.625315994630223,2.2655241145786387,3.0440041430415272,0.38156748564726595,0.38090652899894406,0.3285148203387464,0.44139903043972684,0.08381020958203242,0.08363121676863924,0.059251858690841284,0.10832764086630509,0.08337363795488786,0.0831925326138473,0.05887144694306122,0.10773202736676094,0.08279924929874205,0.0826168765713845,0.05841349954316709,0.10690689015282703
