mean,se_mean,sd,X2.5.,X25.,X50.,X75.,X97.5.,n_eff,Rhat
0.2929229012530818,0.014028685685432524,0.33111033586950217,-0.38404062384981513,0.07258674587939677,0.31193978490485097,0.5095116938418652,0.9251785043719477,557.0722253116496,1.0010839099576512
0.04402173977058062,4.464284645885813e-4,0.010475767449692253,0.023621559858115967,0.0370175347640137,0.04363076870794772,0.0510766513890316,0.06499368198606563,550.6402358447237,1.0018133751501925
-4.88885622494411e-4,3.482876094169271e-6,8.260175791442448e-5,-6.512735452149308e-4,-5.45135814395724e-4,-4.8725816319856156e-4,-4.3358082821098496e-4,-3.341206316488723e-4,562.4741022222865,1.0023230860476222
0.7972977961845082,4.839129029108586e-4,0.011972950813712451,0.7735096938886168,0.789024314247446,0.7974041698680037,0.8056958712552187,0.8205081045421956,612.164290794146,1.0055259739083928
-2377.2661510201197,0.06218530674520538,1.3489098071601058,-2380.8061203101724,-2377.8802543126085,-2376.9856547346462,-2376.2764110864823,-2375.608287432763,470.53318981295786,0.9989658922556132
