Var,mean,se_mean,sd,X2.5.,X25.,X50.,X75.,X97.5.,n_eff,Rhat
r0,3.5651242473512985,0.036908572039112124,0.6077009842778678,2.524101893916067,3.1355276255521485,3.5121859661066477,3.9397096818425545,4.887406283410018,271.0974255999989,1.0118579611845677
ba1,-0.006283535036480822,1.6178311332602717e-4,0.0026598782017653085,-0.011497336873876834,-0.008086005040922273,-0.006270471328125008,-0.0045095730947544025,-0.0011109384389502428,270.30689472493026,1.013007509367288
lp__,-178.205002281832,0.062290663376207096,1.168462833607063,-181.11076236305448,-178.5817403213908,-177.84395451404993,-177.39803358640324,-177.11549801655386,351.87133917359216,1.0007029419923745
