Age,Index,A,M,L,U
57,QL00,0.06933521441937436,0.06646174381504047,0.02853381199718231,0.12332206782321699
57,QL15,0.06924027201433891,0.06637107233360749,0.028497104980743464,0.12314967871886327
57,QL35,0.06911834808942251,0.06625409034022983,0.028449956305342278,0.12292830781197256
57,QLH00,0.13650460120216304,0.1360511310391906,0.08388050567752006,0.19274639514940028
57,QLH15,0.1363158328331302,0.13587540572159632,0.08376837548701344,0.192457035938948
57,QLH35,0.13607342668058342,0.1356380432546787,0.08362436522709173,0.19208545778456548
58,LE,26.44638179547639,26.44638179547639,26.44638179547639,26.44638179547639
58,QALE1,20.067407968867446,20.070448280067243,20.01304082782928,20.107896502332853
58,QALE0,20.136569314844138,20.136569314844138,20.136569314844138,20.136569314844138
58,QL00,0.06916134597669227,0.06612103477689521,0.02867281251128493,0.12352848701486065
58,QL15,0.06906517371286475,0.06602956569581664,0.028635069199926786,0.12335245669887487
58,QL35,0.06894167609238133,0.06591210345933309,0.02858659272980076,0.12312642386646107
58,QLH00,0.13734140185938454,0.13683778965038987,0.08433632262684354,0.19423479980818262
58,QLH15,0.1371484510720279,0.1366396378816389,0.08422194600237061,0.19396561351110927
58,QLH35,0.13690068605293385,0.13638521822562255,0.0840750571042712,0.19361993286227536
59,LE,25.57655495072586,25.57655495072586,25.57655495072586,25.57655495072586
59,QALE1,19.360539944142804,19.3636578375464,19.30579928844722,19.401016805288997
59,QALE0,19.429501454480874,19.429501454480874,19.429501454480874,19.429501454480874
59,QL00,0.06896151033806948,0.06584361693447378,0.028484649191878247,0.1237021660336537
59,QL15,0.06886414864345204,0.06575960273833528,0.028445003613334442,0.12352251877342615
59,QL35,0.06873912942678304,0.06564611883739943,0.028394092639776998,0.12329185579671768
59,QLH00,0.13818357618477198,0.1376557128407216,0.08478865284461795,0.1961350273416913
59,QLH15,0.1379863597751843,0.13745659004843636,0.08467177753539074,0.195826153771132
59,QLH35,0.13773312981713867,0.13720091861037642,0.08452168730840838,0.19542967916352902
60,LE,24.714972389340982,24.714972389340982,24.714972389340982,24.714972389340982
60,QALE1,18.66171753777769,18.664803262994106,18.60691619089307,18.701916473027314
60,QALE0,18.73044470076008,18.73044470076008,18.73044470076008,18.73044470076008
60,QL00,0.06872716298239241,0.06564143776597836,0.028528227732772374,0.12352850986701211
60,QL15,0.06862866935131855,0.06554539770370651,0.02848793810934842,0.12333924432444057
60,QL35,0.06850220254278405,0.06542053806263379,0.028436033404223772,0.12309627596375491
60,QLH00,0.13903120680784323,0.1387668753936777,0.08539663929818658,0.19706532074431293
60,QLH15,0.13882963924202577,0.1385630229957645,0.08527070259936465,0.1967525045396758
60,QLH35,0.13857083531005504,0.13829511303538045,0.085109011382172,0.19635098092500558
61,LE,23.86173278374074,23.86173278374074,23.86173278374074,23.86173278374074
61,QALE1,17.971098166071368,17.974426817784952,17.916156023523847,18.011000974787077
61,QALE0,18.03954585367068,18.03954585367068,18.03954585367068,18.03954585367068
61,QL00,0.06844768759931254,0.06511903588573206,0.028544878883604147,0.1233898301468352
61,QL15,0.06834813848267379,0.06502626362735552,0.0285000497761359,0.12321288907863577
61,QL35,0.0682203224406559,0.0649071398186107,0.028442505801292636,0.12298569123019512
61,QLH00,0.13988423945059428,0.13960316686799412,0.0859258421045499,0.19762561060820694
61,QLH15,0.13967823508490515,0.13938945943966422,0.08577852372009706,0.19733809718606532
61,QLH35,0.1394137480326804,0.13911511372327895,0.08558948502864369,0.1969689396930487
62,LE,23.01694293503456,23.01694293503456,23.01694293503456,23.01694293503456
62,QALE1,17.288880612264787,17.292205112458745,17.23375874439035,17.328606394880424
62,QALE0,17.356993117324766,17.356993117324766,17.356993117324766,17.356993117324766
62,QL00,0.06811250505997976,0.06478800486602002,0.028386722444347073,0.12323437293441536
62,QL15,0.068011994253222,0.06469349688349614,0.02834787877092656,0.12305486099845529
62,QL35,0.06788294981879868,0.06457215361692203,0.028297998413754168,0.12282437463049875
62,QLH00,0.140742604524119,0.1404744399509581,0.08665933660666499,0.19831848935635252
62,QLH15,0.14053207782337435,0.14026539517508352,0.08652595892166287,0.19802777717061823
62,QLH35,0.1402617986745746,0.13999701094925296,0.08635473951284621,0.19765452168299205
63,LE,22.180725411472874,22.180725411472874,22.180725411472874,22.180725411472874
63,QALE1,16.615312509090028,16.61877581063377,16.560206207439283,16.654658275579624
63,QALE0,16.68302208792921,16.68302208792921,16.68302208792921,16.68302208792921
63,QL00,0.06770957883918104,0.06424627729543769,0.028363812349586653,0.12281588048993021
63,QL15,0.0676081635737231,0.06415451581078277,0.028319229285497887,0.12263922470046756
63,QL35,0.06747796459212813,0.06403669188917771,0.028262001384101166,0.12241239559826043
63,QLH00,0.14160625337953925,0.1412049307751398,0.08730133091339679,0.1993598880567348
63,QLH15,0.14139111861305828,0.14099163964772327,0.08716509483563424,0.1990253853682704
63,QLH35,0.14111493816937162,0.14071751898910811,0.0869902143334047,0.1986372983744093
64,LE,21.35315534384775,21.35315534384775,21.35315534384775,21.35315534384775
64,QALE1,15.95060154078307,15.954035593793652,15.895613591086626,15.98946632740478
64,QALE0,16.017868668590083,16.017868668590083,16.017868668590083,16.017868668590083
64,QL00,0.06726712780701269,0.06383307479643081,0.028402341185303215,0.122255077503458
64,QL15,0.06716483587718917,0.06373136529643533,0.0283568716431353,0.12207372870651975
64,QL35,0.06703351824862391,0.0636066305232989,0.028298509665134433,0.12184089751544497
64,QLH00,0.14247511031660307,0.14198721747564136,0.08782824331696418,0.201016894078734
64,QLH15,0.14225528207469867,0.1417548117529557,0.08770508286021858,0.20067223046645047
64,QLH35,0.14197309157525226,0.1414565344802476,0.0875469297808038,0.20022995594188372
65,LE,20.534280014140474,20.534280014140474,20.534280014140474,20.534280014140474
65,QALE1,15.294858141262623,15.298505311837086,15.239883719808935,15.333793636298967
65,QALE0,15.361667148834577,15.361667148834577,15.361667148834577,15.361667148834577
65,QL00,0.06680900757195342,0.06316183699748931,0.027873512535609712,0.12178342902564293
65,QL15,0.06670587100743809,0.06306200569801879,0.027830340147962766,0.12160060197685722
65,QL35,0.06657347607014698,0.06293386374889623,0.02777492130395461,0.12136588236180712
65,QLH00,0.14334904629561462,0.14276478086092131,0.08818561949765315,0.2023557841575069
65,QLH15,0.143124440453085,0.14251626836026227,0.08805308591378962,0.20202638441006307
65,QLH35,0.14283613280663215,0.14220653622469187,0.0878829356696313,0.20160361271061086
66,LE,19.724167533611688,19.724167533611688,19.724167533611688,19.724167533611688
66,QALE1,14.648132568922898,14.65193411101533,14.592951662523497,14.686746685876319
66,QALE0,14.714466498872412,14.714466498872412,14.714466498872412,14.714466498872412
66,QL00,0.06633392994951288,0.06253238785708397,0.0277198129960933,0.12151483634891569
66,QL15,0.06622998347846688,0.06243555995610516,0.027677625433539216,0.12132695616275387
66,QL35,0.06609655602998683,0.06231126691910921,0.02762346616684961,0.12108577417058618
66,QLH00,0.14422787542907095,0.14370755661519408,0.08856197716288712,0.20368335916156302
66,QLH15,0.14399841021189871,0.14346414619256748,0.08842654190979679,0.20336670971566626
66,QLH35,0.14370388135917136,0.1431517901922384,0.08825267737745009,0.20296023501924315
67,LE,18.922939769835974,18.922939769835974,18.922939769835974,18.922939769835974
67,QALE1,14.01051976683279,14.014458446173776,13.955235526858448,14.04864465674586
67,QALE0,14.076361433293721,14.076361433293721,14.076361433293721,14.076361433293721
67,QL00,0.0658416664609306,0.061902987119945393,0.027716776547862327,0.12112590643527206
67,QL15,0.06573694510872155,0.061793645542128905,0.02767862089976711,0.12093629883647246
67,QL35,0.06560253023897973,0.06165335385337703,0.02762962417408501,0.12069290954860262
67,QLH00,0.1451113332441424,0.14441880775589744,0.08901028082493403,0.20537310097239853
67,QLH15,0.14487693068232152,0.14420514526422884,0.0888563048977092,0.2050471299242228
67,QLH35,0.14457608145151166,0.1439308251385682,0.08865872880502125,0.20462872028197843
68,LE,18.130817754256515,18.130817754256515,18.130817754256515,18.130817754256515
68,QALE1,13.382190448857687,13.386055078822865,13.326705058902721,13.420313862412991
68,QALE0,13.447525512941256,13.447525512941256,13.447525512941256,13.447525512941256
68,QL00,0.06533506408356866,0.06147043411839005,0.027211650528264335,0.12082045403853377
68,QL15,0.06522962024405324,0.061363299668840625,0.027166076620078073,0.12062160649187008
68,QL35,0.06509428538206799,0.06122583375023816,0.027107590583485594,0.1203664029319929
68,QLH00,0.14599908319076169,0.1454157819131615,0.08932094496486112,0.20706308124360542
68,QLH15,0.1457596707161807,0.14518267182388878,0.0891825280265297,0.20672849568948862
68,QLH35,0.14545240885337088,0.14488346832092946,0.08900484333010905,0.20629905566118245
69,LE,17.348118552432428,17.348118552432428,17.348118552432428,17.348118552432428
69,QALE1,12.763402845411141,12.76756029642058,12.707707840335207,12.800940600201656
69,QALE0,12.828207824790537,12.828207824790537,12.828207824790537,12.828207824790537
69,QL00,0.06480497937939443,0.06064752836995626,0.027267224588881894,0.12049998445532914
69,QL15,0.06469886782242026,0.06054022975065258,0.027220356454513817,0.12029593622197945
69,QL35,0.06456268337211458,0.0604025611528035,0.02716021527494738,0.12003408614790935
69,QLH00,0.14689055383587143,0.1466515489425203,0.0896996890436583,0.2084213883506882
69,QLH15,0.14664606854175358,0.14641515018895618,0.08955823667872408,0.20806457408257586
69,QLH35,0.14633231415781264,0.1461202128945799,0.08937666718655406,0.2076067035712285
70,LE,16.575424811818053,16.575424811818053,16.575424811818053,16.575424811818053
70,QALE1,12.154602769774854,12.158896580416766,12.099024090630792,12.191897568848594
70,QALE0,12.218856943018663,12.218856943018663,12.218856943018663,12.218856943018663
70,QL00,0.06425417324380821,0.05996036260189817,0.02695937417006841,0.11983285238787106
70,QL15,0.0641474604010708,0.05986352465232159,0.02691193376159067,0.11962773109193624
70,QL35,0.06401051168075964,0.059738955828051554,0.026851063872529793,0.11936451467964919
70,QLH00,0.14778496469151256,0.1472838231150433,0.09007882808165125,0.20982947008120875
70,QLH15,0.1475353570757446,0.1470276118565952,0.08993537699582022,0.20946686316196741
70,QLH35,0.14721504743550565,0.14676843162279962,0.08975124830041743,0.2090015759875959
71,LE,15.813671210220557,15.813671210220557,15.813671210220557,15.813671210220557
71,QALE1,11.556501933600554,11.56082484921917,11.501061731314726,11.593138422281877
71,QALE0,11.620181798156713,11.620181798156713,11.620181798156713,11.620181798156713
71,QL00,0.06367986455615829,0.05935694893754255,0.027043375874836042,0.11912006684198559
71,QL15,0.0635726309606895,0.059251164265629166,0.02699062998860796,0.11892311015335227
71,QL35,0.06343502132601708,0.059115442477544536,0.02692298206151244,0.11867033689129143
71,QLH00,0.14868141149758546,0.1483370628104118,0.09091611714279763,0.2115118538583364
71,QLH15,0.14842664762746963,0.14808979986648504,0.09073488468396806,0.21113994219810434
71,QLH35,0.14809973992159237,0.14780038879650764,0.09050247355952684,0.21066274806849808
72,LE,15.064112839380906,15.064112839380906,15.064112839380906,15.064112839380906
72,QALE1,10.97004629337695,10.974562149865445,10.914625120237346,11.0059446917082
72,QALE0,11.033124906840793,11.033124906840793,11.033124906840793,11.033124906840793
72,QL00,0.06307861346384541,0.058562756975349586,0.027180215132593912,0.11849978660344587
72,QL15,0.0629709575477762,0.05846128588904999,0.0271255931310734,0.11830130291374341
72,QL35,0.06283281332867269,0.058339382475004725,0.027055548381865413,0.11804658203886305
72,QLH00,0.14957899601504,0.14938500518908826,0.09187702364216688,0.213188273946428
72,QLH15,0.14931905735862,0.14915785755875047,0.09168864156776643,0.21280414813594972
72,QLH35,0.14898552848963095,0.14884371624309645,0.09144712830982195,0.21231133107499564
73,LE,14.328173190791945,14.328173190791945,14.328173190791945,14.328173190791945
73,QALE1,10.396304362686557,10.400964609420088,10.340926517098048,10.432267974849575
73,QALE0,10.458747940182489,10.458747940182489,10.458747940182489,10.458747940182489
73,QL00,0.062443577495930706,0.0577833307624013,0.026479965332914225,0.11782142308444156
73,QL15,0.06233560473852012,0.057679889015244956,0.026438933219242882,0.11762159271453854
73,QL35,0.06219706130370654,0.05754717539166722,0.02638631549094362,0.11736515554152839
73,QLH00,0.1504769643491158,0.15021240765092406,0.09236801920455212,0.21472034616608793
73,QLH15,0.15021184534503754,0.1499725698398527,0.09222269582409265,0.2143427459131801
73,QLH35,0.14987168881007426,0.1496523586283199,0.09203615546947307,0.21385825135705433
74,LE,13.60719692812123,13.60719692812123,13.60719692812123,13.60719692812123
74,QALE1,9.836275187006926,9.840768095198591,9.780973744472206,9.871961647190746
74,QALE0,9.898049824714784,9.898049824714784,9.898049824714784,9.898049824714784
74,QL00,0.06177463770785837,0.05728172951619364,0.026088177524038834,0.11707608024257829
74,QL15,0.06166645426649045,0.05718190993262119,0.026048515421406786,0.11687459827795396
74,QL35,0.061527647915862134,0.057053827206255424,0.025997597643099373,0.11661605662294716
74,QLH00,0.15137468672632967,0.15115103485210976,0.09254867903333867,0.21587157399584717
74,QLH15,0.15110439276411494,0.15088058689544415,0.09240262212979242,0.21543586507646936
74,QLH35,0.1507576160574989,0.1505473934626786,0.09221514210623273,0.21487518385748464
75,LE,12.902277167861078,12.902277167861078,12.902277167861078,12.902277167861078
75,QALE1,9.290768723654345,9.295357450635887,9.235580198787963,9.325977543007069
75,QALE0,9.351842045129354,9.351842045129354,9.351842045129354,9.351842045129354
75,QL00,0.06107332147500805,0.05648459449346743,0.025864502122286023,0.11626184634139007
75,QL15,0.06096501342448823,0.05638267852140626,0.02582178703425766,0.11605944419298898
75,QL35,0.06082605457127313,0.056251929107750745,0.0257554850724901,0.1157997331815883
75,QLH00,0.15227163798127477,0.1521169542143953,0.09272639439417432,0.21754563241133837
75,QLH15,0.15199618443182905,0.15185716566646146,0.09257965807043408,0.2172051986991036
75,QLH35,0.1516428077618124,0.1515237943573242,0.09239167550592248,0.21676820220030632
76,LE,12.214105729968315,12.214105729968315,12.214105729968315,12.214105729968315
76,QALE1,8.760289464478403,8.764743448760726,8.705249644341128,8.795431112020692
76,QALE0,8.820643018678023,8.820643018678023,8.820643018678023,8.820643018678023
76,QL00,0.060353554199620865,0.055899569917297054,0.02521190665733072,0.1153933743368944
76,QL15,0.06024520290135301,0.055796156467510905,0.02517426187695803,0.11519023186735267
76,QL35,0.06010619582457706,0.05565815680969187,0.02512593583741288,0.11492958191806579
76,QLH00,0.15316692915915134,0.1529954600944035,0.0929008361017729,0.2186084827939564
76,QLH15,0.15288634829598527,0.15272690620511858,0.09275348073623957,0.21826394184480252
76,QLH35,0.1525264134154581,0.15238232336252697,0.0925651584959969,0.21782168128300924
77,LE,11.543184014280222,11.543184014280222,11.543184014280222,11.543184014280222
77,QALE1,8.245173908817963,8.249725006110651,8.190318248942383,8.280052164060425
77,QALE0,8.304795443887498,8.304795443887498,8.304795443887498,8.304795443887498
77,QL00,0.05962153506953446,0.055070437776845546,0.024743279827071755,0.11447719494511599
77,QL15,0.05951322394024061,0.05497185635286102,0.024699308156092864,0.1142744455526063
77,QL35,0.05937427543153349,0.05484537805246704,0.024642891214714555,0.1140143048942772
77,QLH00,0.15405928800624716,0.1537323600682095,0.093134507292614,0.21997517641072567
77,QLH15,0.1537736368626853,0.15344152412335654,0.09295448234712045,0.21960032245421632
77,QLH35,0.15340721707238666,0.153068473496999,0.09274886069873693,0.2191192882681328
78,LE,10.88995221826895,10.88995221826895,10.88995221826895,10.88995221826895
78,QALE1,7.745676725018268,7.750454131578121,7.691047186571781,7.780224525316394
78,QALE0,7.804557071677207,7.804557071677207,7.804557071677207,7.804557071677207
78,QL00,0.058880346658939015,0.05410294009908627,0.024332546360813237,0.11350988510542573
78,QL15,0.0587721732657446,0.05400557831045044,0.024295465934802026,0.11330687934600421
78,QL35,0.05863340818769578,0.053880669938161076,0.02424786247559651,0.1130464191905861
78,QLH00,0.1549467373447737,0.15458987499579407,0.09356986855750934,0.22124711489149956
78,QLH15,0.1546561110644292,0.15432459912316016,0.09340664961108243,0.22086225581257066
78,QLH35,0.15428332825844177,0.15397208910171845,0.09319721785209517,0.22036842076131294
79,LE,10.255046752474845,10.255046752474845,10.255046752474845,10.255046752474845
79,QALE1,7.262193156622722,7.266581529130319,7.207824240628121,7.2963342779450695
79,QALE0,7.320321029101657,7.320321029101657,7.320321029101657,7.320321029101657
79,QL00,0.058127872478935166,0.05373949997133807,0.02398675115658804,0.11249678847353503
79,QL15,0.05801994663301285,0.05364425676045725,0.023941314480525482,0.11229348996266302
79,QL35,0.057881505467729945,0.05352205843715383,0.023883032126664424,0.11203266425291274
79,QLH00,0.15582652270340333,0.15544110889305246,0.09399277932559824,0.22270024703205193
79,QLH15,0.1555310683909008,0.15514862699375181,0.0937974291978994,0.22221824781209126
79,QLH35,0.15515211077261237,0.1547734576086292,0.09354695742870772,0.22160036256419854
80,LE,9.639524990433271,9.639524990433271,9.639524990433271,9.639524990433271
80,QALE1,6.795406183672649,6.7994662737864555,6.741333155379548,6.829273622401085
80,QALE0,6.852772719880086,6.852772719880086,6.852772719880086,6.852772719880086
80,QL00,0.057366536207436876,0.05330644609363136,0.02349909747900153,0.11143956450053744
80,QL15,0.05725897428010856,0.05320857610640993,0.023461881410318106,0.11123647626128202
80,QL35,0.057121005733225365,0.0530830365257321,0.023414110382619282,0.11097592813449973
80,QLH00,0.15669564832010122,0.15628744884388696,0.09440676184682324,0.2244045325286762
80,QLH15,0.15639557043248706,0.15600644005067693,0.09420855530904743,0.22400467269239924
80,QLH35,0.15601069936562836,0.15562954397070755,0.09395443044705497,0.2234916376234076
81,LE,9.044700909302334,9.044700909302334,9.044700909302334,9.044700909302334
81,QALE1,6.3461663820418615,6.349718220643302,6.292150670504991,6.379960014717763
81,QALE0,6.402767746761441,6.402767746761441,6.402767746761441,6.402767746761441
81,QL00,0.056601364719579564,0.05304952611813943,0.022807732043678215,0.11061707625644983
81,QL15,0.056494303864294194,0.05293289039364844,0.02276219347791484,0.11038130121249855
81,QL35,0.056356983136838394,0.05278895893610357,0.02270379053329843,0.1100532034283243
81,QLH00,0.15755054804697194,0.15685652258659583,0.09481733747439348,0.2258700166182806
81,QLH15,0.15724611811104347,0.15655320666158282,0.09461721370027062,0.22546301553192968
81,QLH35,0.15685568057867047,0.15626650282701576,0.09436063560583068,0.2249408392486732
82,LE,8.472188477450405,8.472188477450405,8.472188477450405,8.472188477450405
82,QALE1,5.915528373444061,5.918762965343552,5.8620752550124084,5.949221832780533
82,QALE0,5.971358453760164,5.971358453760164,5.971358453760164,5.971358453760164
82,QL00,0.055830080316103356,0.05259548841661156,0.022136620979630234,0.10928319874775465
82,QL15,0.055723686526155204,0.05249600299948273,0.0220951575321963,0.1090509709829404
82,QL35,0.05558722588848988,0.052354856556866045,0.022041968670436528,0.10875305682026178
82,QLH00,0.15838765878601532,0.15758350968135518,0.09521493916709685,0.22729033870549634
82,QLH15,0.15807921368741307,0.15728867213422942,0.09501314818600065,0.22688023398595125
82,QLH35,0.15768364016739092,0.15695034715742623,0.09475443595832175,0.22635407295019166
83,LE,7.923727643844219,7.923727643844219,7.923727643844219,7.923727643844219
83,QALE1,5.504622762480163,5.508154293971009,5.451767454199191,5.538295228686905
83,QALE0,5.559667076239459,5.559667076239459,5.559667076239459,5.559667076239459
83,QL00,0.05504431375929583,0.05151278226845106,0.021371847552554894,0.10789962204026787
83,QL15,0.05493874552710429,0.051419201442030736,0.021332158160762806,0.10769936385111924
83,QL35,0.05480334758246678,0.051299140118940684,0.02128124260212104,0.10744246159933503
83,QLH00,0.15920460073907997,0.15842163876816096,0.09559823313076164,0.22802896037581855
83,QLH15,0.15889252300699636,0.15811595840148374,0.09539505053710237,0.227652434746741
83,QLH35,0.15849230217659693,0.15773071631497215,0.09513455588431355,0.22716918604087136
84,LE,7.400547905622649,7.400547905622649,7.400547905622649,7.400547905622649
84,QALE1,5.114187076318782,5.117387507212737,5.06179462757304,5.147669888403649
84,QALE0,5.168438624601066,5.168438624601066,5.168438624601066,5.168438624601066
84,QL00,0.05425154828228429,0.051051117388328876,0.02076873619741671,0.10664399702802549
84,QL15,0.054146947450341945,0.05095447116875787,0.02073154485008062,0.1063932513463534
84,QL35,0.05401279321513917,0.05082520616358052,0.020683826499501942,0.10613302427511165
84,QLH00,0.15999915185113522,0.1591805015635445,0.09596601263410096,0.22849132312511844
84,QLH15,0.15968386855906677,0.15893524670401304,0.09576173824241176,0.2281149705950952
84,QLH35,0.1592795458248929,0.1585753468338738,0.09549984373098883,0.22763193701421267
85,LE,6.903264323449189,6.903264323449189,6.903264323449189,6.903264323449189
85,QALE1,4.744510186192404,4.747704083997579,4.692541054159338,4.777424026369662
85,QALE0,4.7979744880418895,4.7979744880418895,4.7979744880418895,4.7979744880418895
85,QL00,0.053464301849485814,0.0502704040443101,0.02055046167222737,0.10543343388255112
85,QL15,0.053360821340438694,0.050178488211012534,0.020513693345424765,0.10518324090987294
85,QL35,0.05322810589296848,0.05006056849955512,0.020466517246738775,0.10486264758616115
85,QLH00,0.16076809183292087,0.15984130727604784,0.09631515206657604,0.22971167543039425
85,QLH15,0.16045008985953857,0.15953036955353211,0.09613797095243458,0.22907247190472024
85,QLH35,0.16004228700290138,0.1591287927709863,0.09589564753265611,0.22825417311794405
86,LE,6.4322752208964165,6.4322752208964165,6.4322752208964165,6.4322752208964165
86,QALE1,4.395732621380007,4.399100492735139,4.344292795907547,4.4286823081676605
86,QALE0,4.4484154073591915,4.4484154073591915,4.4484154073591915,4.4484154073591915
86,QL00,0.052682785979185014,0.049314914624053546,0.019733099191530684,0.10412261145164468
86,QL15,0.05258059965178887,0.049219137790576004,0.019703316781129368,0.10387369170092073
86,QL35,0.05244954492076654,0.049107527956751586,0.01966508339505877,0.10355473933794322
86,QLH00,0.16150884788571146,0.16036689627258294,0.09663879067340712,0.2320463541802854
86,QLH15,0.16118866078152497,0.16006320743005237,0.09643290654311325,0.23139380797929385
86,QLH35,0.16077805921349672,0.1596736794270619,0.09616953002478142,0.23055772281414716
87,LE,5.98756598198345,5.98756598198345,5.98756598198345,5.98756598198345
87,QALE1,4.067709484397916,4.0706956032563495,4.016901354680625,4.10076933697523
87,QALE0,4.11960971023006,4.11960971023006,4.11960971023006,4.11960971023006
87,QL00,0.05190022583214403,0.048914106973710486,0.018840373254830563,0.10270835554943444
87,QL15,0.05179952119742659,0.0488221061867479,0.018807823744752844,0.10246144594531678
87,QL35,0.05167036675298171,0.04870792591387056,0.018766054292416044,0.1021450754571155
