Model,Var,mean,se_mean,sd,X2.5.,X25.,X50.,X75.,X97.5.,n_eff,Rhat
C1,bg[1],0.0012742863477980802,2.450386444861976e-4,0.01406136200019059,-0.02637833667734605,-0.008205602001017344,0.0013811663442311205,0.011115019924741943,0.028764437993611846,3292.953630606693,1.0007370821831754
C1,bg[2],-0.016322162027916125,6.927451661603504e-4,0.04546917548598116,-0.10425502652472886,-0.048065731287596565,-0.015461864505568405,0.015077474049081949,0.06901626290198198,4308.113632834344,0.9990571985483279
C1,bg[3],-0.19088570956481724,6.217485221121138e-4,0.04053070470211306,-0.2701736514743608,-0.21792522628377914,-0.19150951500062902,-0.16174396201072766,-0.1134959324391644,4249.509323199694,0.9989925916963667
C1,bg[4],0.02279714476073913,2.65874031591638e-4,0.01702560433471242,-0.011126821521664752,0.011487298526587059,0.02283958816667494,0.03402857484484542,0.056880616831384005,4100.654984440182,0.9990098311885764
C1,bg[5],0.0854572112224355,5.791524804156548e-4,0.035656235276155704,0.015942248345119113,0.06166907792818456,0.08543793715560943,0.10950812865780035,0.15476817543353055,3790.400774598472,0.9998027664475061
C1,bg[6],6.596198406795365e-4,4.1009453394792603e-4,0.024994474219019694,-0.04948200187011679,-0.016338851947816764,9.690074193762139e-4,0.01710565347051895,0.047952877853087106,3714.6683832785757,0.9995370055908621
C1,bg[7],0.125579559423804,5.411660140984445e-4,0.027985428587736696,0.06883003990424845,0.10667459582862572,0.1264116474209604,0.1452637216521651,0.1784249914392558,2674.2554875919363,0.9992170717502222
C1,bg[8],0.052092824567217345,6.184996148055056e-4,0.03888906568612078,-0.02482176839339718,0.02557001887465986,0.051759989837349224,0.07763770542519169,0.12661384043338786,3953.4490992834253,0.9981250645419404
C1,bg[9],0.04406292123332479,1.3167064880521836e-4,0.007775516206180244,0.02900013569322505,0.038796170281730276,0.04367566763839395,0.04940495101685907,0.05939521852104284,3487.2293455623994,0.9994495555810724
C2,bg[1],-0.047916805277164805,0.001024129825039679,0.06458232124639339,-0.1766181257827844,-0.09080611119515541,-0.048509778418714414,-0.004239477978657907,0.07320178497618249,3976.6491245200536,0.9993812972879285
C2,bg[2],0.0573896138214603,0.0011382356454815762,0.0861397873901066,-0.11663380455727902,1.8284395176381557e-4,0.05726568044252058,0.1139781136173159,0.22723458849717504,5727.2115721686605,0.9989144322299675
C2,bg[3],-0.07032282171887888,0.0014836266623910403,0.10153949490595301,-0.27067827144292456,-0.13663801719693164,-0.06891486243556906,-0.0029273933502057207,0.1314065093235232,4684.04154656848,0.9991511190995641
C2,bg[4],-0.12299185542083492,0.0011759729286019475,0.07903607762645282,-0.27476091170904554,-0.17917531057492858,-0.12283462051945844,-0.06636715141587093,0.03148443602879822,4517.062605099622,0.9988671375237069
C2,bg[5],-0.05417756116167878,0.001479284002494412,0.10012376826186935,-0.2424900175644358,-0.11976526956731409,-0.05376817344391219,0.00950551528944324,0.13869258615891986,4581.115605268982,0.9984047886564992
